CASENUM,PER_NO,MTM_CRSH
201218422152,1,2
201218422152,1,21
201218422501,1,1
201218422620,1,0
201218422899,1,0
201218423018,1,0
201218423088,1,0
201218423280,1,0
201218423567,1,0
201218423711,1,0
201218423791,1,4
201218423936,1,0
201218423939,1,0
201218424072,1,0
201218424147,1,0
201218424628,1,1
201218424628,1,2
201218424716,1,16
201218424772,1,1
201218424858,1,1
201218424948,1,3
201218425359,1,0
201218425624,1,1
201218425627,1,0
201218425633,1,0
201218425868,1,10
201218426000,1,1
201218426003,1,0
201218426006,1,0
201218426278,1,0
201218426281,1,0
201218426284,1,0
201218426456,1,0
201218426459,1,1
201218426462,1,0
201218426465,1,0
201218426658,1,0
201218426661,1,0
201218426661,2,0
201218426661,3,0
201218426757,1,0
201218426760,1,0
201218426763,1,0
201218426766,1,1
201218426769,1,0
201218426874,1,0
201218426877,1,0
201218426883,1,0
201218427040,1,21
201218427463,1,0
201218427466,1,7
201218427663,1,5
201218427923,1,0
201218428250,1,0
201218428253,1,0
201218428450,1,0
201218428595,1,9
201218428598,1,0
201218428662,1,0
201218428975,1,1
201218428985,1,2
201218428985,1,10
201218428991,1,0
201218428997,1,0
201218429000,1,2
201218429004,1,1
201218429004,1,2
201218429004,1,6
201218429011,1,0
201218429025,1,2
201218429025,1,3
201218429028,1,0
201218429790,1,0
201218429885,1,0
201218429969,1,0
201218430126,1,9
201218430138,1,0
201218430144,1,2
201218430144,1,3
201218430594,1,0
201218430852,1,0
201218430909,1,0
201218430915,1,1
201218430915,1,2
201218431100,1,0
201218431132,1,0
201218431142,1,1
201218431142,1,2
201218431148,1,0
201218431151,1,15
201218431154,1,0
201218431160,1,0
201218431163,1,0
201218431190,1,0
201218431193,1,0
201218431532,1,21
201218431759,1,0
201218431874,1,0
201218431874,2,0
201218431874,3,0
201218431877,1,0
201218432050,1,2
201218432147,1,0
201218432442,1,12
201218432448,1,0
201218432455,1,0
201218432860,1,9
201218432863,1,2
201218432996,1,0
201218433105,1,0
201218433155,1,0
201218433161,1,1
201218433272,1,0
201218433275,1,0
201218433275,2,0
201218433487,1,2
201218433667,1,0
201218433711,1,0
201218433737,1,0
201218433737,2,0
201218433740,1,1
201218433740,1,2
201218433860,1,0
201218434106,1,1
201218434106,2,1
201218434142,1,0
201218434433,1,0
201218434485,1,21
201218434558,1,1
201218434783,1,10
201218434818,1,4
201218434990,1,0
201218434993,1,0
201218435545,1,0
201218435611,1,0
201218435640,1,0
201218435676,1,0
201218436033,1,0
201218436076,1,0
201218436105,1,1
201218436245,1,0
201218436316,1,0
201218436367,1,1
201218436417,1,1
201218436420,1,0
201218436610,1,12
201218436682,1,1
201218436755,1,21
201218436758,1,0
201218436859,1,2
201218436859,1,1
201218436902,1,0
201218437334,1,0
201218437402,1,0
201218437497,1,0
201218437500,1,0
201218437798,1,0
201218437973,1,0
201218438083,1,0
201218438307,1,0
201218438307,2,0
201218438307,3,0
201218438307,4,0
201218438425,1,0
201218438725,1,0
201218439068,1,1
201218439229,1,0
201218439307,1,1
201218439307,2,1
201218439372,1,21
201218439375,1,0
201218439560,1,0
201218439834,1,0
201218439923,1,7
201218440026,1,0
201218440289,1,0
201218440289,2,0
201218440349,1,0
201218440657,1,0
201218440720,1,0
201218440723,1,4
201218440795,1,2
201218440795,1,9
201218441240,1,3
201218441240,1,2
201218441756,1,0
201218442047,1,0
201218442206,1,3
201218442468,1,3
201218442766,1,0
201218442769,1,0
201218442958,1,0
201218443016,1,0
201218443180,1,0
201218443461,1,0
201218443645,1,0
201218443760,1,0
201218489374,1,0
201218489439,1,0
201218489442,1,0
201218489519,1,4
201218489601,1,0
201218489664,1,0
201218489867,1,0
201218489870,1,0
201218490044,1,0
201218490139,1,1
201218490139,1,2
201218490222,1,0
201218490273,1,0
201218490341,1,0
201218490356,1,1
201218490356,1,2
201218490673,1,0
201218490676,1,1
201218490676,1,2
201218490676,2,2
201218490676,2,1
201218490702,1,1
201218490702,1,2
201218490752,1,0
201218490757,1,4
201218490786,1,1
201218490880,1,0
201218490880,2,0
201218491080,1,1
201218491080,1,2
201218491124,1,0
201218491127,1,0
201218491140,1,2
201218491140,1,3
201218491152,1,0
201218491337,1,9
201218491365,1,12
201218491365,2,12
201218491382,1,2
201218491453,1,0
201218491456,1,0
201218491482,1,1
201218491491,1,0
201218491510,1,0
201218491710,1,0
201218491822,1,0
201218491850,1,3
201218491890,1,12
201218491893,1,3
201218491918,1,0
201218491921,1,0
201218491992,1,4
201218492010,1,0
201218492039,1,0
201218492042,1,0
201218492067,1,0
201218492073,1,0
201218492076,1,0
201218492121,1,4
201218492124,1,7
201218492306,1,0
201218492309,1,0
201218492326,1,0
201218492504,1,0
201218492507,1,0
201218492510,1,9
201218492690,1,0
201218492693,1,0
201218492696,1,2
201218492809,1,1
201218492812,1,0
201218492931,1,1
201218492931,1,12
201218492937,1,0
201218492940,1,1
201218492943,1,4
201218493368,1,1
201218493448,1,0
201218493454,1,1
201218493459,1,0
201218493463,1,0
201218493467,1,0
201218493471,1,1
201218493471,1,2
201218493644,1,0
201218493645,1,0
201218493648,1,1
201218493649,1,1
201218493653,1,1
201218493653,1,2
201218493659,1,1
201218493677,1,4
201218493681,1,0
201218493681,2,0
201218493857,1,0
201218493857,2,0
201218493860,1,0
201218493863,1,0
201218493866,1,0
201218493981,1,1
201218493984,1,0
201218494025,1,0
201218494025,2,0
201218494085,1,0
201218494097,1,1
201218494097,1,2
201218494174,1,5
201218494177,1,0
201218494180,1,1
201218494266,1,1
201218494433,1,0
201218494614,1,0
201218494837,1,0
201218494979,1,9
201218495347,1,2
201218495347,1,3
201218495555,1,0
201218495558,1,0
201218495840,1,0
201218495841,1,0
201218495844,1,0
201218495847,1,1
201218495954,1,2
201218496201,1,0
201218496204,1,0
201218496265,1,0
201218496406,1,0
201218496469,1,0
201218496557,1,1
201218496557,1,2
201218496612,1,1
201218496804,1,0
201218496810,1,1
201218496813,1,9
201218496816,1,0
201218496825,1,1
201218496825,1,2
201218496964,1,0
201218497073,1,0
201218497079,1,2
201218497079,1,3
201218497085,1,0
201218497088,1,0
201218497169,1,0
201218497172,1,1
201218497172,1,2
201218497175,1,0
201218497178,1,1
201218497290,1,0
201218497290,2,0
201218497296,1,12
201218497305,1,0
201218497556,1,17
201218497700,1,12
201218497703,1,0
201218497793,1,21
201218498254,1,0
201218498451,1,0
201218498454,1,0
201218498460,1,0
201218498464,1,0
201218498467,1,2
201218498473,1,12
201218498476,1,0
201218498476,2,0
201218498554,1,2
201218498554,1,3
201218498629,1,0
201218498721,1,0
201218498724,1,2
201218498724,1,12
201218498730,1,0
201218498733,1,0
201218498861,1,0
201218499053,1,0
201218499056,1,0
201218499059,1,0
201218499282,1,1
201218499282,1,2
201218499288,1,1
201218499291,1,0
201218499297,1,0
201218499300,1,0
201218499312,1,0
201218499436,1,0
201218499442,1,1
201218499442,1,2
201218499445,1,16
201218499545,1,0
201218499545,2,0
201218499551,1,0
201218499554,1,0
201218499557,1,0
201218499830,1,0
201218900113,1,6
201218900354,1,0
201218900354,2,2
201218900477,1,4
201218901007,1,19
201218901020,1,5
201218901132,1,12
201218901397,1,0
201218901721,1,21
201218901725,1,0
201218901737,1,0
201218901857,1,1
201218902338,1,0
201218902493,1,0
201218902540,1,1
201218902540,1,2
201218902540,1,12
201218902774,1,0
201218902890,1,1
201218902981,1,0
201218902994,1,1
201218902994,1,2
201218903082,1,1
201218903082,1,2
201218903230,1,2
201218903388,1,0
201218903824,1,1
201218903824,1,2
201218903824,1,12
201218903962,1,1
201218903962,1,4
201218903965,1,1
201218903965,1,2
201218904031,1,0
201218904174,1,0
201218904184,1,0
201218904186,1,0
201218904281,1,2
201218905518,1,9
201218905836,1,0
201218905993,1,1
201218906819,1,2
201218906819,1,3
201218906962,1,1
201218906962,1,2
201218906962,1,12
201218906988,1,2
201218906988,1,12
201218907071,1,0
201218907227,1,0
201218907272,1,21
201218907347,1,21
201218907711,1,0
201218907778,1,9
201218907801,1,0
201218907816,1,2
201218907816,1,12
201218907928,1,0
201218907930,1,2
201218907930,1,14
201218908036,1,1
201218908036,1,2
201218908046,1,1
201218908775,1,0
201218908865,1,0
201218909401,1,2
201218909495,1,2
201218909495,1,19
201218909627,1,0
201218909822,1,0
201218909841,1,0
201219395543,1,2
201219395645,1,0
201219395931,1,1
201219396272,1,1
201219396447,1,1
201219396852,1,2
201219396852,1,3
201219397187,1,0
201219397273,1,1
201219397273,1,2
201219397273,1,3
201219397381,1,1
201219397381,1,4
201219397497,1,0
201219397650,1,2
201219398094,1,21
201219398526,1,0
201219398726,1,1
201219398726,1,12
201220100229,1,0
201220100385,1,1
201220101448,1,2
201220101448,1,3
201220101451,1,2
201220101468,1,0
201220101823,1,0
201220101861,1,1
201220101861,1,2
201220101973,1,14
201220101973,1,2
201220102173,1,0
201220102317,1,2
201220195930,1,1
201220195930,1,2
201220196090,1,1
201220196219,1,9
201220196263,1,0
201220196265,1,0
201220196276,1,0
201220196974,1,0
201220197613,1,0
201220197642,1,12
201220197684,1,21
201220197705,1,0
201220197745,1,1
201220197745,1,3
201220197787,1,0
201220197827,1,0
201220198102,1,13
201220198102,1,14
201220198288,1,0
201220198606,1,0
201220198730,1,0
201220198734,1,2
201220198780,1,0
201220198789,1,3
201220199024,1,10
201220199035,1,0
201220518142,1,0
201220518167,1,0
201220518172,1,2
201220518172,1,9
201220518234,1,4
201220518234,1,19
201220518341,1,1
201220518341,1,2
201220518800,1,2
201220518800,1,3
201220518850,1,10
201220518927,1,2
201220518927,1,6
201220518927,1,12
201220518985,1,0
201220518990,1,21
201220519024,1,0
201220519031,1,0
201220519112,1,1
201220519112,1,2
201220519225,1,12
201220519225,1,19
201220519225,1,2
201220519326,1,0
201220519328,1,0
201220519713,1,1
201220519713,1,12
201220927399,1,4
201220927399,1,19
201220927470,1,1
201220927470,1,2
201220927567,1,1
201220927667,1,0
201220927931,1,0
201220927959,1,0
201220927964,1,0
201220927996,1,9
201220928169,1,2
201220929137,1,0
201220929264,1,0
201220929290,1,0
201220929390,1,2
201220929393,1,2
201220929393,1,14
201220929465,1,2
201220929465,1,21
201220929528,1,0
201220929569,1,0
201220929569,2,0
201220929602,1,0
201220929635,1,0
201220929777,1,10
201220929784,1,10
201220929889,1,1
201220929889,1,2
201220929913,1,1
201220930010,1,1
201220930133,1,9
201220930248,1,10
201220930411,1,0
201220930445,1,2
201220930528,1,2
201220930528,1,3
201220930589,1,21
201220930670,1,13
201220930670,1,14
201220930739,1,0
201220930744,1,1
201220930753,1,1
201220930753,1,2
201220930803,1,0
201220930804,1,0
201220930965,1,12
201220931004,1,0
201220931201,1,0
201221317445,1,0
201222012396,1,0
201222012717,1,0
201222013449,1,1
201222013449,1,2
201222013449,1,12
201222013704,1,0
201222013734,1,6
201222013945,1,4
201222014097,1,1
201222014097,1,2
201222014442,1,1
201222014442,1,2
201222014442,1,12
201222014643,1,2
201222014957,1,0
201222015121,1,0
201222015686,1,0
201222015730,1,0
201222015923,1,0
201222015945,1,0
201222015967,1,0
201222016017,1,6
201222016017,1,21
201222016202,1,0
201222016492,1,2
201222016492,1,3
201222016562,1,0
201222016604,1,2
201222016752,1,0
201222016752,2,0
201222017006,1,0
201222017209,1,2
201222017209,1,3
201222017237,1,0
201222017494,1,2
201222017494,1,3
201222017494,1,19
201222017644,1,10
201222018026,1,0
201222018115,1,1
201222018115,1,2
201222018182,1,0
201222018242,1,4
201222018685,1,0
201222019018,1,1
201222019018,1,2
201222019070,1,0
201222019080,1,14
201222019112,1,1
201222019112,1,2
201222019112,1,12
201222019204,1,2
201222019261,1,1
201222019433,1,0
201222019486,1,0
201222019680,1,0
201222019875,1,0
201222019957,1,0
201222019988,1,12
201222020033,1,0
201222020555,1,1
201222020555,1,12
201222020573,1,0
201222020759,1,0
201222020842,1,0
201222020890,1,0
201222021113,1,1
201222021113,1,2
201222021372,1,2
201222021378,1,2
201222021395,1,0
201222021557,1,1
201222021557,1,2
201222021610,1,0
201222021626,1,1
201222021682,1,0
201222022101,1,0
201222022362,1,2
201222022938,1,0
201222023035,1,21
201222023375,1,19
201222023496,1,0
201222023579,1,0
201222023639,1,19
201222023709,1,9
201222023976,1,0
201222024085,1,0
201222024262,1,6
201222024535,1,21
201222024647,1,2
201222024647,1,3
201222025880,1,19
201222338338,1,0
201222338361,1,0
201222338369,1,0
201222338376,1,0
201222338379,1,0
201222338494,1,0
201222338740,1,0
201222338741,1,0
201222338762,1,0
201222338774,1,0
201222338793,1,0
201222338825,1,1
201222338825,1,12
201222339031,1,3
201222339046,1,0
201222339292,1,0
201222339307,1,1
201222339326,1,0
201222339344,1,1
201222339344,1,2
201222339604,1,12
201222339604,1,1
201222339635,1,0
201222339862,1,1
201222339862,1,19
201222339902,1,0
201222340112,1,1
201222340123,1,3
201222340123,1,6
201222340123,1,1
201222340290,1,2
201222340290,1,3
201222340308,1,0
201222340312,1,12
201222340314,1,8
201222340374,1,1
201222340378,1,0
201222340596,1,0
201222340606,1,12
201222340614,1,0
201222340641,1,0
201222340862,1,2
201222340862,1,12
201222340937,1,2
201222341410,1,12
201222341429,1,0
201222341431,1,0
201222341480,1,0
201222341752,1,0
201222341757,1,0
201222341780,1,1
201222341780,1,2
201222341780,1,19
201222341800,1,0
201222342020,1,2
201222342046,1,0
201222342051,1,0
201222342057,1,0
201222342062,1,0
201222342239,1,0
201222342246,1,3
201222342253,1,10
201222342265,1,0
201222342290,1,0
201222342580,1,2
201222342892,1,2
201222342892,1,6
201222342892,1,19
201222342898,1,0
201222342910,1,0
201222342923,1,6
201222342923,1,8
201222343188,1,0
201222343200,1,6
201222343200,1,20
201222343211,1,19
201222343220,1,0
201222343224,1,0
201222343401,1,0
201222343401,2,0
201222343691,1,0
201222343702,1,10
201222343721,1,2
201222343721,1,3
201222343723,1,2
201222343723,1,12
201222343728,1,0
201222343925,1,0
201222343979,1,2
201222344045,1,0
201222344060,1,1
201222344083,1,0
201222344097,1,2
201222344283,1,0
201222344328,1,0
201222344553,1,0
201222344558,1,0
201222344582,1,0
201222344592,1,0
201222344633,1,1
201222344633,1,2
201222344786,1,0
201222344855,1,0
201222344913,1,2
201222344913,1,12
201222345134,1,2
201222345134,1,3
201222345145,1,6
201222345145,1,10
201222345156,1,0
201222345179,1,0
201222345429,1,1
201222345429,1,2
201222345624,1,2
201222345624,1,12
201222345633,1,0
201222345650,1,0
201222345658,1,0
201222345666,1,0
201222345681,1,1
201222345681,1,12
201222345686,1,2
201222345690,1,0
201222345691,1,0
201222345861,1,7
201222345868,1,0
201222345873,1,0
201222345888,1,0
201222345899,1,14
201222345899,1,19
201222345916,1,14
201222345916,1,19
201222346075,1,6
201222346075,1,1
201222346075,1,3
201222346082,1,0
201222346086,1,6
201222346093,1,0
201222346106,1,0
201222346109,1,0
201222346111,1,2
201222346111,1,3
201222346505,1,0
201222346511,1,0
201222346527,1,0
201222346529,1,0
201222346538,1,2
201222346703,1,6
201222346703,1,19
201222346709,1,19
201222346713,1,0
201222346720,1,0
201222346734,1,6
201222346734,1,7
201222346777,1,2
201222346781,1,2
201222346788,1,10
201222346793,1,0
201222346959,1,0
201222346965,1,0
201222346976,1,1
201222346976,1,2
201222346984,1,1
201222346984,1,2
201222346989,1,0
201222347003,1,2
201222347217,1,0
201222347240,1,0
201222347286,1,0
201222347530,1,0
201222347534,1,3
201222347534,1,1
201222347534,1,2
201222347538,1,0
201222347549,1,2
201222347549,1,12
201222347557,1,0
201222347595,1,0
201222347801,1,0
201222347817,1,0
201222347817,2,0
201222347826,1,0
201222347831,1,0
201222348047,1,2
201222348060,1,2
201222348067,1,0
201222348083,1,1
201222348087,1,0
201222348087,2,0
201222348090,1,3
201222348090,1,2
201222348094,1,0
201222348253,1,0
201222348257,1,1
201222348257,1,12
201222348263,1,20
201222348277,1,0
201222348293,1,0
201222348495,1,0
201222348500,1,0
201222348506,1,21
201222348533,1,0
201222348545,1,0
201222348549,1,0
201222348701,1,0
201222348742,1,1
201222348742,1,2
201222348742,1,3
201222348746,1,0
201222348752,1,0
201222348776,1,0
201222348779,1,10
201222348789,1,2
201222348789,1,3
201222348932,1,1
201222348932,1,19
201222349095,1,0
201222349097,1,0
201222349105,1,0
201222349137,1,0
201222349340,1,0
201222349352,1,1
201222349352,1,12
201222349428,1,0
201222349435,1,2
201222349435,1,3
201222349515,1,0
201222349610,1,2
201222349610,1,3
201222349676,1,9
201222349690,1,0
201222349912,1,0
201222349984,1,3
201222349984,1,9
201222349997,1,0
201222350016,1,0
201222350048,1,0
201222350108,1,0
201222350245,1,0
201222350260,1,0
201222350282,1,0
201222350344,1,7
201222350352,1,0
201222350500,1,0
201222350503,1,19
201222350516,1,0
201222350907,1,19
201222350909,1,0
201222350909,2,0
201222350909,3,0
201222350909,4,0
201222350930,1,19
201222350957,1,19
201222350981,1,0
201222350987,1,6
201222350989,1,10
201222351136,1,4
201222351140,1,19
201222351142,1,0
201222351159,1,19
201222351414,1,1
201222351416,1,0
201222351425,1,8
201222351454,1,0
201222351463,1,0
201222351858,1,0
201222351866,1,0
201222351880,1,0
201222351888,1,0
201222352169,1,0
201222352347,1,0
201222352351,1,0
201222352372,1,0
201222352384,1,0
201222352520,1,0
201222352550,1,1
201222352723,1,13
201222352723,1,14
201222352723,1,19
201222352736,1,2
201222353409,1,0
201224804347,1,21
201224804397,1,2
201225001147,1,0
201225001189,1,0
201225001302,1,21
201226609233,1,0
201226609244,1,19
201226609269,1,0
201226609285,1,0
201226609294,1,0
201226609324,1,2
201226609324,1,15
201226610189,1,0
201226610199,1,5
201226610295,1,0
201226630137,1,1
201226630275,1,0
201226630422,1,2
201226630492,1,0
201226630492,2,0
201226630693,1,0
201226630813,1,2
201226631109,1,0
201226631161,1,0
201226631221,1,2
201226631420,1,2
201226631464,1,2
201226631496,1,2
201226631655,1,0
201226631830,1,0
201226631977,1,0
201226631977,2,0
201226632121,1,0
201226632123,1,0
201226632503,1,6
201226632591,1,0
201226633125,1,0
201226633533,1,0
201226633961,1,0
201226634164,1,0
201226634390,1,0
201226634393,1,1
201226705236,1,12
201226705358,1,0
201226916072,1,0
201227113813,1,5
201227114124,1,0
201227114124,2,0
201227114171,1,21
201227114507,1,0
201227114603,1,0
201227114773,1,1
201227114773,1,19
201227213950,1,0
201227213955,1,3
201227214079,1,0
201227214087,1,0
201227214095,1,0
201227214132,1,0
201227214249,1,0
201227214256,1,1
201227214323,1,3
201227214372,1,0
201227214426,1,3
201227214426,1,1
201227214426,1,2
201227214451,1,1
201227214451,1,6
201227214474,1,3
201227214516,1,0
201227214550,1,0
201227214656,1,0
201227214657,1,5
201227214660,1,0
201227214704,1,0
201227214714,1,2
201227214714,1,3
201227214779,1,0
201227214796,1,0
201227214850,1,0
201227214941,1,2
201227214941,1,3
201227214944,1,2
201227214949,1,3
201227214949,1,1
201227214958,1,0
201227214965,1,1
201227214965,1,3
201227215037,1,19
201227215077,1,0
201227215103,1,0
201227215153,1,15
201227215205,1,0
201227217114,1,21
201227217131,1,0
201227217261,1,0
201227217409,1,2
201227217409,1,3
201227217605,1,0
201227217770,1,0
201227217789,1,1
201227217796,1,0
201227217797,1,0
201227217819,1,0
201227217880,1,0
201227217939,1,0
201227217941,1,0
201227217946,1,3
201227217946,1,1
201227217946,1,2
201227217975,1,0
201227217976,1,0
201227218048,1,0
201227218132,1,15
201227218136,1,0
201227218152,1,0
201227218204,1,3
201227218337,1,0
201227218342,1,0
201227218345,1,0
201227218361,1,2
201227218361,1,3
201227218381,1,0
201227218417,1,3
201227218451,1,0
201227218740,1,0
201227218768,1,0
201227219128,1,0
201227219183,1,0
201227219189,1,0
201227219192,1,0
201227219254,1,1
201227219254,1,2
201227219266,1,0
201227219355,1,8
201227219355,1,16
201227219356,1,0
201227219396,1,0
201227219523,1,1
201227219538,1,3
201227219554,1,0
201227219557,1,1
201227219557,1,3
201227219617,1,2
201227219688,1,8
201227219690,1,0
201227219712,1,0
201227219781,1,0
201227219833,1,2
201227219834,1,0
201227219879,1,1
201227219879,1,3
201227219880,1,0
201227219946,1,0
201227219964,1,0
201227219966,1,9
201227219966,1,2
201227219966,1,3
201227219981,1,2
201227219981,1,3
201227220014,1,0
201227220014,2,0
201227220081,1,6
201227220092,1,0
201227220123,1,2
201227220123,1,12
201227220156,1,1
201227220207,1,0
201227220269,1,0
201227220280,1,21
201227220290,1,0
201227220418,1,6
201227220510,1,0
201227220517,1,2
201227220544,1,0
201227220562,1,1
201227220562,1,3
201227220661,1,1
201227220661,1,3
201227220775,1,0
201227220792,1,2
201227220792,1,3
201227220808,1,0
201227220818,1,0
201227220842,1,21
201227220888,1,21
201227220939,1,0
201227220941,1,0
201227220959,1,3
201227221019,1,21
201227221023,1,21
201227221126,1,0
201227221131,1,0
201227221202,1,0
201227221223,1,0
201227221306,1,0
201227221327,1,0
201227221330,1,0
201227221381,1,0
201227221544,1,0
201227221636,1,0
201227221772,1,0
201227221812,1,0
201227221884,1,0
201227221897,1,12
201227221931,1,1
201227222010,1,0
201227222017,1,21
201227222022,1,1
201227222022,1,2
201227222146,1,0
201227222187,1,0
201227222334,1,0
201227222367,1,0
201227222470,1,0
201227222478,1,0
201227222485,1,1
201227222504,1,0
201227222526,1,0
201227222531,1,1
201227222534,1,4
201227222552,1,0
201227222562,1,0
201227222564,1,1
201227222649,1,0
201227222655,1,0
201227222725,1,0
201227222769,1,1
201227222769,1,2
201227222894,1,2
201227222895,1,0
201227222897,1,0
201227222902,1,2
201227312909,1,21
201227313569,1,0
201227313709,1,7
201227313751,1,12
201227318357,1,0
201227318358,1,0
201227318852,1,2
201227318931,1,0
201227416931,1,2
201227416974,1,2
201227416974,1,17
201227416977,1,2
201227416979,1,0
201227417032,1,0
201227417091,1,0
201227417194,1,0
201227417269,1,2
201227417272,1,2
201227417272,1,3
201227417273,1,1
201227417282,1,2
201227417294,1,0
201227417386,1,0
201227417396,1,0
201227417398,1,1
201227417399,1,0
201227417415,1,0
201227417426,1,0
201227417459,1,0
201227417516,1,2
201227417516,1,3
201227417573,1,0
201227417646,1,0
201227417651,1,0
201227417654,1,2
201227507224,1,2
201227507244,1,2
201227507398,1,0
201227507422,1,0
201227507452,1,6
201227507562,1,2
201227507711,1,19
201227507727,1,2
201227703706,1,0
201227703706,2,0
201227703723,1,0
201227703754,1,15
201227703754,1,16
201227703757,1,2
201227703757,1,15
201227703767,1,1
201227703798,1,2
201227703798,1,3
201227703825,1,3
201227703849,1,19
201227703919,1,2
201227703927,1,0
201227703940,1,2
201227703940,1,3
201227703974,1,3
201227703982,1,0
201227703984,1,2
201227703984,1,3
201227704001,1,0
201227800471,1,0
201227800553,1,4
201227800578,1,1
201227800601,1,5
201227800614,1,1
201227800623,1,1
201227800639,1,1
201227800689,1,0
201227800878,1,0
201227800883,1,0
201227800940,1,9
201227801005,1,4
201227801096,1,0
201227801098,1,0
201227801102,1,12
201227935796,1,1
201227935796,1,2
201227935860,1,3
201227935917,1,1
201227935917,1,2
201227935968,1,9
201227935979,1,0
201227936097,1,2
201227936221,1,0
201227936302,1,0
201227936421,1,2
201227936421,1,6
201227936997,1,0
201227937012,1,12
201227937092,1,0
201227937094,1,0
201227937211,1,0
201227937276,1,0
201227937295,1,0
201227937311,1,0
201227937330,1,2
201227937338,1,2
201227937395,1,2
201227937537,1,0
201227937576,1,0
201227937658,1,0
201227937680,1,0
201227937702,1,0
201227937893,1,1
201227937939,1,0
201227937963,1,2
201227937963,1,3
201227937977,1,0
201227937988,1,0
201227938098,1,0
201227938182,1,7
201227938201,1,0
201227938212,1,0
201227938304,1,6
201227938362,1,0
201227938413,1,21
201227938589,1,4
201227938691,1,2
201227938691,1,6
201227938706,1,4
201227938755,1,0
201227938774,1,0
201227938814,1,2
201227938841,1,2
201227938903,1,0
201227939057,1,1
201227939095,1,2
201227939150,1,2
201227939191,1,4
201227939209,1,2
201227939209,1,3
201228001763,1,2
201228001767,1,1
201228001767,1,2
201228002008,1,0
201228002085,1,2
201228002639,1,21
201228106314,1,1
201228107187,1,1
201228107187,1,12
201228107597,1,1
201228107597,1,2
201228107763,1,0
201228107954,1,12
201228108248,1,1
201228108250,1,10
201228108269,1,0
201228108428,1,1
201228108484,1,2
201228108611,1,0
201228108708,1,12
201228108784,1,1
201228108797,1,0
201228108798,1,0
201228108802,1,0
201228108804,1,1
201228108804,1,2
201228108943,1,21
201228109055,1,4
201228109144,1,0
201228109426,1,1
201228109782,1,1
201228109782,1,2
201228109904,1,0
201228223293,1,0
201228223644,1,0
201228223703,1,4
201228223759,1,0
201228223788,1,2
201228223788,1,12
201228223807,1,0
201228223842,1,0
201228223861,1,12
201228224038,1,1
201228224053,1,1
201228224092,1,0
201228224270,1,0
201228224359,1,0
201228224852,1,12
201228225033,1,1
201228225033,1,2
201228225051,1,2
201228225051,1,12
201228225281,1,1
201228225281,1,2
201228226150,1,2
201228226166,1,2
201228226166,1,21
201228226195,1,1
201228226195,1,2
201228226195,1,6
201228226325,1,12
201228226450,1,0
201228227067,1,2
201228227067,1,12
201228227308,1,1
201228227358,1,2
201228227398,1,19
201228227617,1,1
201228227619,1,0
201228227619,2,0
201228227727,1,7
201228228014,1,7
201228228067,1,0
201228228109,1,12
201228228123,1,2
201228228123,1,3
201228228130,1,2
201228228130,1,3
201228228216,1,0
201228228467,1,2
201228228531,1,1
201228228546,1,1
201228228546,1,2
201228228573,1,0
201228228606,1,1
201228228625,1,1
201228228625,1,2
201228228663,1,0
201228228790,1,0
201228228962,1,0
201228229353,1,2
201228229353,1,6
201228229503,1,2
201228229503,1,3
201228229548,1,0
201228229562,1,6
201228229562,1,1
201228229567,1,0
201228229567,2,0
201228229648,1,1
201228229664,1,1
201228229708,1,1
201228229708,1,12
201228229711,1,21
201228229748,1,0
201228230052,1,0
201228230063,1,0
201228230252,1,0
201228230260,1,1
201228230262,1,0
201228230529,1,2
201228230529,1,3
201228230568,1,1
201228230568,1,2
201228230568,1,3
201228230784,1,2
201228230784,1,12
201228230819,1,0
201228230819,2,0
201228230819,3,0
201228230819,4,0
201228230819,5,0
201228230819,6,0
201228230819,7,0
201228230937,1,0
201228230937,2,0
201228230937,3,0
201228231128,1,1
201228231165,1,1
201228231241,1,0
201228231375,1,2
201228231375,1,12
201228231542,1,1
201228231542,1,12
201228231579,1,2
201228231579,1,6
201228231602,1,1
201228231602,1,2
201228231602,1,3
201228231602,2,1
201228231602,2,2
201228231602,2,3
201228231837,1,19
201228231968,1,0
201228232090,1,1
201228232151,1,12
201228232151,1,2
201228232151,1,3
201228232151,1,6
201228232158,1,0
201228232228,1,19
201228232336,1,0
201228232431,1,0
201228232462,1,0
201228232471,1,0
201228232476,1,0
201228232623,1,0
201228232650,1,0
201228232650,2,0
201228232916,1,13
201228232916,1,19
201228233113,1,0
201228233147,1,2
201228233147,1,12
201228233344,1,1
201228233537,1,14
201228233585,1,0
201228233708,1,10
201228233771,1,0
201228234225,1,1
201228234225,1,2
201228234267,1,0
201228234295,1,0
201228234670,1,0
201228307251,1,4
201228307251,2,4
201228307279,1,12
201228307279,1,2
201228307411,1,2
201228307411,1,10
201228307522,1,19
201228307829,1,7
201228307829,1,9
201228307898,1,1
201228307898,1,2
201228307910,1,1
201228307910,1,2
201228307989,1,1
201228307989,1,2
201228308057,1,0
201228308149,1,0
201228308182,1,0
201228309004,1,2
201228309004,1,19
201228309232,1,1
201228309232,1,2
201228309322,1,1
201228309322,1,2
201228309401,1,0
201228309688,1,2
201228309688,1,1
201228309719,1,2
201228309944,1,1
201228309944,1,2
201228310420,1,2
201228310441,1,0
201228310588,1,9
201228310773,1,13
201228310773,1,14
201228310780,1,19
201228311179,1,1
201228311179,1,2
201228311226,1,0
201228311404,1,0
201228311521,1,1
201228311586,1,0
