CASENUM,VEH_NO,MDRDSTRD
201311101985,1,0
201311101985,2,0
201311102014,1,0
201311102014,2,0
201311102014,3,0
201311102034,1,7
201311102042,1,0
201311102042,2,0
201311102085,1,0
201311102085,2,0
201311102088,1,19
201311102088,2,0
201311102127,1,0
201311102127,2,0
201311102152,1,0
201311102152,2,0
201311102170,1,0
201311102170,2,0
201311102183,1,93
201311102183,2,0
201311102201,1,0
201311102201,2,0
201311102204,1,0
201311102204,2,0
201311102210,1,19
201311102210,2,0
201311102218,1,93
201311102218,2,0
201311102232,1,93
201311102232,2,0
201311102233,1,1
201311102233,2,0
201311102241,1,93
201311102241,2,0
201311102293,1,0
201311102293,2,93
201311102298,1,0
201311102301,1,0
201311102301,2,0
201311102347,1,0
201311102372,1,17
201311102372,2,0
201311102395,1,93
201311102395,2,0
201311102398,1,0
201311102398,2,0
201311102401,1,19
201311102423,1,0
201311102423,2,0
201311102423,3,1
201311102452,1,0
201311102452,2,0
201311102466,1,0
201311102466,2,0
201311102488,1,0
201311102504,1,0
201311102504,2,93
201311102507,1,0
201311102508,1,17
201311102508,2,0
201311102513,1,19
201311102513,2,0
201311102523,1,93
201311102523,2,0
201311102527,1,0
201311102531,1,0
201311102553,1,0
201311102553,2,17
201311102588,1,0
201311102588,2,0
201311102588,3,0
201311102588,4,0
201311102598,1,0
201311102598,2,93
201311102601,1,0
201311102601,2,15
201311102637,1,0
201311102667,1,0
201311102667,2,93
201311102678,1,1
201311102678,2,0
201311102714,1,0
201311102718,1,0
201311102718,2,1
201311102731,1,0
201311102731,2,1
201311102754,1,0
201311102776,1,0
201311102776,2,0
201311102796,1,1
201311102796,2,0
201311102801,1,0
201311102801,2,0
201311102807,1,0
201311102849,1,0
201311102849,2,0
201311102850,1,0
201311102850,2,0
201311102857,1,93
201311102857,2,0
201311102891,1,0
201311102891,2,93
201311102902,1,93
201311102907,1,17
201311102916,1,93
201311102916,2,0
201311102925,1,0
201311102925,2,0
201311102955,1,93
201311102955,2,0
201311102973,1,0
201311102973,2,0
201311102987,1,0
201311102987,2,93
201311103000,1,17
201311103000,2,0
201311103012,1,0
201311103012,2,0
201311103012,3,93
201311103014,1,0
201311103032,1,98
201311103032,2,0
201311103043,1,0
201311103045,1,0
201311103045,2,0
201311103049,1,0
201311103049,2,0
201311103068,1,9
201311103077,1,17
201311103077,2,0
201311103080,1,6
201311103080,2,0
201311103080,3,0
201311103110,1,93
201311103110,2,0
201311103117,1,93
201311103117,2,0
201311103117,3,0
201311103117,4,0
201311103137,1,0
201311103137,2,0
201311103157,1,0
201311103166,1,0
201311103166,2,0
201311103185,1,0
201311103223,1,0
201311103225,1,17
201311103247,1,0
201311103247,2,0
201311103265,1,0
201311103265,2,0
201311103308,1,0
201311103311,1,1
201311103311,2,0
201311103314,1,0
201311103324,1,0
201311103357,1,0
201311103357,2,93
201311103363,1,1
201311103377,1,0
201311103377,2,0
201311103401,1,1
201311103405,1,17
201311103405,2,0
201311103423,1,0
201311103423,2,17
201311103423,3,17
201311103431,1,0
201311103431,2,1
201311103449,1,0
201311103449,2,0
201311103473,1,0
201311103491,1,0
201311103491,2,0
201311103499,2,0
201311103500,1,1
201311103500,2,0
201311103504,1,17
201311103504,2,0
201311103504,3,0
201311103523,1,1
201311103523,2,0
201311103544,1,0
201311103553,1,17
201311103554,1,0
201311103554,2,0
201311103573,1,0
201311103578,1,0
201311103578,2,0
201311103606,1,0
201311103606,2,0
201311103613,1,0
201311103613,2,17
201311103649,1,0
201311103649,2,0
201311103670,1,93
201311103671,1,0
201311103692,1,0
201311103692,2,17
201311103697,1,6
201311103721,1,0
201311103721,2,0
201311103744,1,0
201311103744,2,1
201311103760,1,0
201311103760,2,0
201311103760,3,0
201311103773,1,93
201311103787,1,0
201311103787,2,1
201311103825,1,0
201311103825,2,0
201311103871,1,0
201311103887,1,0
201311103887,2,0
201311103907,1,10
201311103907,2,0
201311103919,1,0
201311103919,2,0
201311103927,1,0
201311103927,2,93
201311103947,1,0
201311103947,2,93
201311103952,1,0
201311103952,2,0
201311103952,3,0
201311103953,1,0
201311103953,2,0
201311103956,1,0
201311103956,2,0
201311103964,1,0
201311103964,2,0
201311103969,1,0
201311103969,2,0
201311103969,3,15
201311103971,1,0
201311103971,2,93
201311103993,1,93
201311103993,2,0
201311104069,1,93
201311104098,1,0
201311104099,1,0
201311104115,1,0
201311104120,2,0
201311104126,1,0
201311104133,1,0
201311104147,1,0
201311104147,2,0
201311104147,3,0
201311104168,1,0
201311104168,2,0
201311104168,3,0
201311104171,1,0
201311104171,2,0
201311104171,3,0
201311104182,1,93
201311104182,2,0
201311104225,1,0
201311104225,2,0
201311104250,1,93
201311104250,2,0
201311104251,1,0
201311104251,2,0
201311104268,1,93
201311104268,2,0
201311104298,1,0
201311104298,2,93
201311104315,1,93
201311104315,2,0
201311104327,1,0
201311104327,2,0
201311104328,1,0
201311104334,1,0
201311104334,2,93
201311104334,3,0
201311104338,1,0
201311104339,1,93
201311104371,1,93
201311104371,2,0
201311104384,1,0
201311104394,1,0
201311104394,2,0
201311104397,1,0
201311104397,2,93
201311104401,1,0
201311104401,2,0
201311104402,1,0
201311104402,2,0
201311104407,1,0
201311104407,2,93
201311104431,1,93
201311104431,2,0
201311104476,1,0
201311104476,2,0
201311104500,1,93
201311104507,1,0
201311104507,2,0
201311104509,1,0
201311104509,2,93
201311104516,1,0
201311104516,2,93
201311104537,1,93
201311104559,1,0
201311104559,2,0
201311104574,1,0
201311104574,2,93
201311104582,1,0
201311104582,2,0
201311104603,1,93
201311104603,2,0
201311104618,1,0
201311104618,2,93
201311104651,1,93
201311104651,2,0
201311104663,1,0
201311104684,1,93
201311104686,1,0
201311104686,2,0
201311104706,1,0
201311104706,2,15
201311104716,1,0
201311104721,1,0
201311104737,1,0
201311104740,1,0
201311104740,2,0
201311104740,3,0
201311104747,1,93
201311104753,1,10
201311104754,1,93
201311104759,1,0
201311104759,2,93
201311104774,1,0
201311104774,2,0
201311104779,1,0
201311104779,2,0
201311104779,3,93
201311104788,1,0
201311104788,2,93
201311104825,1,0
201311104825,2,0
201311104830,1,0
201311104830,2,0
201311104854,1,0
201311104860,1,0
201311104860,2,93
201311104866,1,0
201311104902,1,93
201311104902,2,0
201311104905,1,0
201311104914,1,12
201311104914,2,0
201311104918,1,93
201311104918,2,0
201311104933,1,15
201311104933,2,0
201311104936,1,0
201311104941,1,0
201311104941,2,93
201311104962,1,0
201311104962,2,0
201311104987,1,0
201311104987,2,93
201311105014,1,0
201311105014,2,93
201311105031,1,0
201311105031,2,0
201311105070,1,0
201311105070,2,93
201311105107,1,93
201311105107,2,0
201311105107,3,0
201311105107,4,0
201311105108,1,0
201311105108,2,0
201311105108,3,0
201311105126,1,0
201311105135,1,0
201311105135,2,93
201311105144,1,0
201311105144,2,93
201311105167,1,0
201311105169,1,92
201311105169,2,0
201311105169,3,0
201311105174,1,0
201311105174,2,93
201311105183,1,0
201311105183,2,93
201311105189,1,0
201311105189,2,93
201311105231,1,97
201311105231,2,0
201311105231,3,0
201311105231,4,0
201311105234,1,98
201311105234,2,0
201311105235,2,0
201311105237,1,93
201311105237,2,0
201311105250,1,15
201311105250,2,0
201311105272,1,0
201311105301,2,0
201311105309,1,0
201311105318,1,0
201311105318,2,93
201311105335,1,0
201311105335,2,93
201311105350,1,93
201311105350,2,0
201311105352,1,0
201311105354,1,9
201311105354,2,0
201311105377,1,93
201311105377,2,0
201311105408,1,0
201311105414,1,93
201311105415,1,93
201311105423,1,0
201311105423,2,0
201311105423,3,0
201311105436,1,93
201311105436,2,0
201311105470,1,0
201311105470,2,0
201311105480,1,0
201311105480,2,93
201311105505,1,0
201311105505,2,0
201311105554,1,0
201311105554,2,93
201311105555,1,0
201311105555,2,0
201311105555,3,93
201311105563,1,0
201311105576,1,0
201311105576,2,93
201311105608,1,93
201311105608,2,0
201311105619,1,93
201311105621,1,93
201311105621,2,0
201311105631,1,93
201311105631,2,0
201311105665,1,0
201311105665,2,0
201311105665,3,0
201311105666,1,0
201311105666,2,0
201311105688,1,93
201311105695,1,0
201311105699,1,0
201311105699,2,0
201311105721,1,0
201311105721,2,0
201311105724,1,0
201311105724,2,93
201311105741,1,0
201311105741,2,0
201311105741,3,0
201311105741,4,0
201311105745,1,0
201311105745,2,0
201311105749,1,0
201311105749,2,0
201311105753,1,3
201311105773,1,0
201311105774,1,0
201311105774,2,93
201311105776,1,0
201311105776,2,7
201311105790,1,93
201311105790,2,0
201311105798,1,0
201311105798,2,0
201311105799,1,15
201311105817,1,93
201311105817,2,0
201311105835,1,0
201311105835,2,93
201311105835,3,0
201311105840,1,0
201311105840,2,93
201311105866,1,0
201311105866,2,0
201311105866,3,0
201311105889,1,93
201311105889,2,0
201311105930,1,0
201311105930,2,0
201311105953,1,93
201311105953,2,93
201311105966,1,93
201311105971,1,93
201311105971,2,0
201311105985,1,17
201311105999,1,0
201311106002,1,0
201311106002,2,93
201311106008,1,0
201311106008,2,0
201311106008,3,93
201311106011,1,0
201311106011,2,0
201311106017,1,0
201311106017,2,0
201311106017,3,0
201311106036,1,93
201311106045,1,0
201311106062,1,0
201311106062,2,0
201311106083,1,93
201311106083,2,0
201311106097,1,0
201311106097,2,0
201311106101,1,0
201311106101,2,0
201311106165,1,93
201311106165,2,0
201311106165,3,0
201311106165,4,0
201311106166,1,0
201311106166,2,0
201311106192,1,0
201311106192,2,0
201311106199,1,0
201311106199,2,93
201311106200,1,0
201311106200,2,0
201311106215,1,0
201311106215,2,0
201311106219,1,0
201311106219,2,0
201311106223,1,0
201311106223,2,0
201311106233,1,93
201311106233,2,0
201311106249,1,0
201311106249,2,0
201311106259,1,93
201311106269,1,0
201311106269,2,0
201311106275,1,0
201311106279,1,0
201311106279,2,0
201311106283,1,93
201311106283,2,0
201311106314,1,93
201311106314,2,0
201311106321,1,0
201311106321,2,0
201311106385,1,0
201311106385,2,0
201311106400,1,0
201311106400,2,93
201311106402,1,93
201311106402,2,0
201311106442,1,0
201311106442,2,93
201311106442,3,0
201311106442,4,0
201311106445,1,0
201311106445,2,93
201311106461,1,0
201311106461,2,93
201311106484,1,0
201311106484,2,0
201311106497,1,0
201311106497,2,0
201311106505,1,0
201311106505,2,0
201311106511,2,93
201311106514,1,0
201311106520,1,0
201311106552,1,0
201311106552,2,7
201311106554,1,0
201311106556,1,9
201311106556,2,0
201311106562,1,0
201311106562,2,0
201311106563,1,0
201311106563,2,93
201311106597,1,0
201311106597,2,0
201311106607,1,93
201311106607,2,0
201311106608,1,13
201311106608,2,0
201311106625,1,0
201311106625,2,0
201311106642,2,93
201311106672,1,0
201311106680,1,0
201311106680,2,0
201311106701,1,0
201311106701,2,0
201311106716,1,0
201311106716,2,0
201311106718,1,0
201311106721,1,0
201311106752,1,1
201311106752,2,0
201311106756,1,0
201311106756,2,93
201311106758,1,0
201311106759,1,0
201311106763,1,0
201311106767,1,0
201311106767,2,0
201311106771,1,0
201311106782,1,0
201311106785,1,0
201311106785,2,0
201311106833,1,0
201311106855,1,0
201311106855,2,0
201311106861,1,0
201311106861,2,0
201311106874,1,93
201311106883,1,0
201311106883,2,0
201311106890,1,0
201311106890,2,0
201311106909,1,0
201311106909,2,0
201311106926,1,0
201311106930,1,0
201311106930,2,0
201311106942,1,0
201311106942,2,0
201311106954,1,0
201311106954,2,0
201311106963,1,93
201311106984,1,0
201311106984,2,0
201311106996,1,0
201311106996,2,0
201311107015,1,0
201311107015,2,0
201311107030,1,14
201311107047,1,0
201311107047,2,0
201311107068,1,0
201311107093,1,0
201311107093,2,0
201311107102,1,0
201311107102,2,0
201311107107,1,0
201311107107,2,0
201311107111,1,0
201311107111,2,0
201311107124,1,93
201311107126,1,0
201311107126,2,0
201311107128,2,0
201311107135,1,0
201311107135,2,0
201311107137,1,93
201311107137,2,0
201311107149,1,0
201311107149,2,93
201311107158,1,93
201311107158,2,93
201311107168,1,0
201311107168,2,93
201311107184,1,0
201311107196,1,0
201311107196,2,0
201311107196,3,93
201311107202,1,0
201311107206,1,0
201311107224,1,93
201311107224,2,0
201311107242,1,1
201311107250,1,0
201311107250,2,0
201311107261,2,0
201311107263,1,93
201311107263,2,0
201311107271,1,0
201311107302,1,93
201311107331,1,0
201311107331,2,1
201311107356,1,93
201311107359,1,0
201311107359,2,0
201311107360,1,93
201311107360,2,0
201311107422,1,0
201311107430,1,93
201311107440,1,93
201311107440,2,0
201311107441,1,0
201311107441,2,15
201311107450,1,0
201311107464,1,0
201311107464,2,93
201311107472,1,0
201311107517,1,0
201311107517,2,93
201311107535,1,0
201311107535,2,93
201311107535,3,0
201311107547,1,0
201311107547,2,1
201311107573,1,0
201311107576,1,0
201311107603,1,0
201311107603,2,0
201311107625,1,93
201311107645,1,0
201311107658,1,0
201311107672,1,0
201311107675,1,1
201311107675,2,0
201311107680,1,0
201311107681,1,0
201311107681,2,0
201311107683,1,0
201311107683,2,0
201311107688,1,0
201311107688,2,0
201311107701,1,0
201311107701,2,92
201311107718,1,93
201311107718,2,0
201311107726,1,0
201311107745,1,0
201311107745,2,93
201311107772,1,0
201311107776,1,0
201311107804,1,0
201311107811,1,0
201311107811,2,0
201311107813,2,0
201311107817,1,0
201311107817,2,0
201311107818,1,0
201311107818,2,93
201311107825,1,93
201311107825,2,0
201311107835,1,93
201311107835,2,0
201311107844,1,93
201311107844,2,0
201311107867,1,0
201311107867,2,93
201311107899,1,0
201311107899,2,0
201311107932,1,0
201311107932,2,0
201311107940,1,0
201311107940,2,0
201311107940,3,0
201311107940,4,0
201311107940,5,0
201311107943,1,0
201311107943,2,93
201311107958,1,93
201311107960,1,0
201311107960,2,93
201311107966,1,0
201311107986,1,93
201311107986,2,0
201311107986,3,0
201311107988,1,0
201311107989,1,93
201311107989,2,0
201311107989,3,0
201311107989,4,0
201311107990,1,0
201311107997,1,0
201311107997,2,0
201311108002,1,0
201311108002,2,0
201311108027,1,0
201311108027,2,0
201311108054,1,0
201311108054,2,3
201311108114,1,0
201311108114,2,0
201311108138,1,4
201311108138,2,0
201311108146,1,93
201311108146,2,0
201311108152,1,0
201311108152,2,93
201311108169,1,0
201311108203,1,93
201311108203,2,0
201311108203,3,0
201311108213,1,0
201311108237,1,0
201311108267,1,0
201311108267,2,93
201311108282,1,0
201311108282,2,93
201311108284,1,0
201311108286,1,93
201311108294,1,0
201311108294,2,0
201311108303,1,93
201311108303,2,0
201311108309,1,0
201311108309,2,93
201311108312,1,93
201311108312,2,0
201311108317,1,93
201311108327,1,0
201311108327,2,0
201311108366,1,0
201311108398,1,0
201311108398,2,0
201311108402,1,0
201311108402,2,0
201311108412,1,93
201311108412,2,0
201311108434,1,12
201311108434,2,0
201311108441,1,93
201311108441,2,0
201311108492,1,0
201311108492,2,12
201311108494,1,0
201311108494,2,0
201311108494,3,93
201311108516,1,0
201311108516,2,93
201311108525,1,0
201311108525,2,93
201311108536,2,0
201311108552,1,0
201311108557,1,0
201311108557,2,0
201311108565,1,0
201311108567,1,93
201311108567,2,0
201311108567,3,0
201311108567,4,0
201311108613,1,0
201311108615,1,93
201311108617,1,0
201311108617,2,93
201311108618,1,93
201311108630,1,0
201311108630,2,93
201311108648,1,93
201311108648,2,0
201311108650,1,0
201311108668,1,93
201311108668,2,0
201311108736,1,0
201311108762,1,93
201311108762,2,0
201311108771,1,0
201311108771,2,93
201311108773,1,12
201311108796,1,0
201311108818,1,0
201311108818,2,0
201311108822,1,0
201311108822,2,0
201311108843,1,93
201311108849,1,0
201311108849,2,0
201311108863,1,0
201311108863,2,0
201311108865,1,93
201311108903,1,0
201311108919,1,10
201311108919,2,0
201311108922,1,0
201311108935,1,93
201311108946,1,93
201311108955,1,0
201311108955,2,1
201311108971,1,0
201311108971,2,0
201311109010,1,93
201311109025,2,0
201311109027,1,0
201311109037,1,0
201311109037,2,0
201311109048,1,0
201311109048,2,12
201311109090,1,0
201311109098,1,93
201311109098,2,0
201311109107,1,0
201311109107,2,0
201311109164,1,0
201311109164,2,93
201311109174,1,0
201311109174,2,0
201311109178,1,0
201311109207,1,0
201311109211,1,0
201311109211,2,0
201311109223,2,0
201311109233,1,0
201311109270,1,0
201311109287,1,93
201311109287,2,0
201311109297,1,0
201311109333,1,0
201311109333,2,0
201311109341,1,0
201311109341,2,0
201311109380,1,0
201311109384,1,0
201311109384,2,0
201311109390,1,0
201311109390,2,0
201311109397,1,93
201311109402,1,0
201311109402,2,0
201311109408,1,0
201311109408,2,0
201311109416,1,0
201311109416,2,0
201311109439,1,93
201311109439,2,0
201311109456,1,0
201311109456,2,93
201311109461,1,0
201311109461,2,93
201311109473,1,0
201311109473,2,93
201311109478,1,0
201311109478,2,0
201311109498,1,93
201311109498,2,0
201311109499,1,93
201311109515,1,0
201311109515,2,93
201311109517,1,93
201311109517,2,0
201311109534,1,93
201311109534,2,0
201311109563,1,93
201311109563,2,0
201311109575,1,0
201311109583,1,0
201311109583,2,93
201311109584,1,0
201311109584,2,93
201311109609,1,93
201311109618,1,0
201311109618,2,0
201311109618,3,0
201311109621,1,93
201311109621,2,0
201311109621,3,0
201311109623,1,0
201311109623,2,93
201311109640,1,0
201311109640,2,0
201311109649,1,0
201311109649,2,93
201311109649,3,0
201311109651,1,0
201311109651,2,0
201311109655,1,93
201311109655,2,0
201311109689,1,0
201311109689,2,93
201311109707,1,0
201311109707,2,0
201311109732,1,0
201311109732,2,0
201311109741,1,0
201311109741,2,0
201311109765,1,0
201311109765,2,0
201311109778,1,0
201311109796,1,0
201311109798,1,0
201311109798,2,17
201311109801,1,93
201311109801,2,0
201311109828,1,19
201311109828,2,0
201311109842,1,0
201311109842,2,0
201311109843,1,93
201311109870,1,0
201311109880,1,93
201311109880,2,0
201311109881,1,93
201311109881,2,0
201311109889,1,93
201311109889,2,0
201311109931,1,93
201311109931,2,0
201311109931,3,0
201311109931,5,0
201311109946,1,0
201311109946,2,0
201311109981,1,93
201311109990,1,0
201311109991,1,0
201311109991,2,0
201311109998,1,0
201311109998,2,93
201311110012,1,93
201311110017,1,93
201311110017,2,0
201311110026,1,0
201311110026,2,0
201311110028,1,0
201311110076,1,93
201311110076,2,0
201311110085,1,0
201311110150,1,0
201311110150,2,0
201311110154,1,93
201311110154,2,0
201311110178,1,0
201311110178,2,0
201311110178,3,93
201311110191,1,93
201311110191,2,0
201311110201,1,0
201311110224,1,0
201311110224,2,0
201311110246,1,93
201311110246,2,0
201311110249,1,0
201311110258,1,0
201311110258,2,93
201311110266,1,0
201311110266,2,93
201311110271,1,0
201311110271,2,0
201311110271,3,0
201311110276,1,0
201311110276,2,0
201311110278,1,0
201311110278,2,0
201311110290,1,0
201311110290,2,0
201311110308,1,0
201311110309,1,93
201311110329,1,93
201311110329,2,0
201311110364,1,0
201311110370,1,0
201311110370,2,0
201311110384,1,93
201311110408,1,93
201311110408,2,0
201311110414,1,0
201311110414,2,0
201311110448,1,93
201311110448,2,0
201311110480,1,0
201311110480,2,93
201311110500,1,0
201311110500,2,0
201311110514,1,0
201311110514,2,93
201311110527,1,0
201311110527,2,0
201311110536,1,93
201311110536,2,93
201311110568,1,93
201311110614,1,19
201311110618,2,0
201311110621,1,93
201311110621,2,0
201311110646,1,0
201311110652,1,93
201311110652,2,0
201311110653,1,93
201311110653,2,0
201311110674,1,93
201311110674,2,0
201311110676,1,0
