CASENUM,STRATUM,REGION,PJ,PSU,PSUSTRAT,WEIGHT,VE_TOTAL,MONTH,WKDY_IM,YEAR,HOUR_IM,MINUTE_IM,EVENT1_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,LAND_USE,PVH_INVL,TYP_INT,REL_ROAD,CF1,CF2,CF3
201329545220,6,2,15,91,5,211.85594,1,11,3,2013,12,41,30,0,0,1,1,2,0,0,2,2,0,1,4,0,0,0
201329545269,5,2,19,91,5,88.35927,1,11,1,2013,2,55,42,0,0,1,3,1,2,1,1,2,0,1,4,0,0,0
201329545288,1,2,19,91,5,6.796867,2,11,6,2013,12,30,12,6,0,2,1,1,3,1,2,2,0,2,1,0,0,0
201329545295,1,2,19,91,5,6.796867,2,11,7,2013,17,24,12,6,0,2,3,1,3,1,2,2,0,2,1,0,0,0
201329545306,3,2,19,91,5,20.3906,2,11,3,2013,7,45,12,6,0,4,1,1,2,2,2,2,0,1,1,0,0,0
201329545360,3,2,7,91,5,22.639048,1,7,2,2013,19,10,1,0,0,4,1,1,2,1,2,3,0,1,1,0,0,0
201329545361,4,2,7,91,5,350.90524,3,7,3,2013,16,45,12,1,0,1,1,1,0,0,2,3,0,1,1,0,0,0
201329545390,1,2,7,91,5,5.659762,2,6,4,2013,14,25,12,2,0,2,1,1,3,3,2,3,0,,1,0,0,0
201329545453,4,2,7,91,5,350.90524,2,9,6,2013,22,18,12,1,0,2,3,1,0,0,2,3,0,,1,0,0,0
201329545495,6,2,46,91,5,207.164,3,11,6,2013,21,46,12,6,0,2,3,1,2,1,1,1,0,2,1,,,
201329545501,1,2,46,91,5,14.797429,2,11,1,2013,15,59,12,2,0,1,1,1,3,4,1,1,0,1,1,0,0,0
201329545520,4,2,46,91,5,355.1383,2,11,2,2013,12,58,12,1,0,2,1,4,1,1,2,1,0,,1,0,0,0
201329545557,4,2,9,91,5,349.8689,2,6,4,2013,16,0,14,0,0,4,1,1,0,0,2,3,1,1,7,,,
201329545599,6,2,9,91,5,210.71649,2,6,7,2013,16,27,12,1,0,1,1,1,0,0,2,3,0,1,1,0,0,0
201329545630,3,2,9,91,5,19.878916,1,6,6,2013,14,58,8,0,0,1,1,1,3,2,2,3,0,1,1,0,0,0
201329545640,1,2,9,91,5,3.975783,2,7,7,2013,3,2,14,0,0,1,3,1,3,2,1,3,1,1,7,0,0,0
201329545699,4,2,24,91,5,353.43002,2,5,1,2013,11,4,12,7,0,2,1,1,0,0,2,1,0,,1,0,0,0
201329545721,1,2,24,91,5,7.519788,2,8,4,2013,16,0,12,6,0,2,1,1,3,1,2,1,0,2,1,0,0,0
201329545728,1,2,24,91,5,7.519788,4,8,6,2013,13,3,12,1,0,2,1,1,3,2,2,1,0,3,1,0,0,0
201329545731,3,2,24,91,5,22.559364,1,8,4,2013,19,10,9,0,0,1,1,1,3,1,2,1,0,1,1,0,0,0
201329545758,5,2,24,91,5,90.23746,2,4,6,2013,7,5,12,6,0,1,1,1,3,2,2,1,0,1,1,0,0,0
201329545765,4,2,24,91,5,353.43002,2,4,6,2013,15,50,12,7,0,1,1,1,0,0,2,1,0,1,1,0,0,0
201329545800,6,2,3,91,5,208.65384,1,10,7,2013,3,17,33,0,0,2,3,1,0,0,2,3,0,2,4,0,0,0
201329545811,4,2,3,91,5,349.63617,2,10,5,2013,13,6,12,7,0,1,1,2,0,0,2,3,0,1,1,0,0,0
201329545835,3,2,3,91,5,22.557173,1,11,6,2013,17,10,8,0,0,1,1,1,2,1,2,3,0,1,1,0,0,0
201329545868,2,2,3,91,5,62.032223,2,11,3,2013,8,25,12,1,0,1,1,1,0,0,2,3,0,1,1,0,0,0
201329545895,4,2,3,91,5,349.63617,2,11,2,2013,18,10,12,6,0,2,3,1,0,0,2,3,0,,1,0,0,0
201329545963,4,2,1,91,5,349.075,1,10,1,2013,19,51,8,0,0,1,2,1,0,0,2,3,0,1,1,0,0,0
201329545966,1,2,1,91,5,2.7926,2,10,2,2013,11,25,12,6,0,1,1,1,3,2,2,3,0,1,1,0,0,0
201329546032,3,2,1,91,5,19.5482,1,10,5,2013,7,20,8,0,0,2,2,2,3,1,2,3,0,2,1,0,0,0
201329546122,6,2,4,91,5,208.85135,2,6,5,2013,10,9,12,7,0,1,1,1,0,0,2,3,0,1,1,0,0,0
201329546129,4,2,4,91,5,351.74963,3,5,7,2013,22,42,14,0,0,2,3,10,0,0,2,3,2,2,7,14,0,0
201329546232,3,2,7,91,5,22.639048,1,10,2,2013,4,25,9,0,0,2,1,1,2,1,2,3,0,2,1,0,0,0
201329546242,5,2,7,91,5,90.55619,2,10,6,2013,12,37,12,2,0,2,1,1,2,2,2,3,0,2,1,0,0,0
201329546251,6,2,7,91,5,209.4112,2,10,5,2013,9,45,12,1,0,2,1,2,1,1,2,3,0,,1,0,0,0
201329546257,4,2,7,91,5,350.90524,2,10,2,2013,6,35,12,1,0,2,1,1,1,1,2,3,0,2,1,0,0,0
201329546320,4,2,9,91,5,349.8689,2,7,5,2013,8,0,12,7,0,1,1,1,0,0,2,3,0,1,1,0,0,0
201329546388,5,2,46,91,5,88.78458,2,12,4,2013,11,25,12,6,0,2,1,1,2,2,2,1,0,2,1,0,0,0
201329546392,4,2,46,91,5,355.1383,2,12,1,2013,17,10,12,1,0,2,3,1,0,0,2,1,0,,1,0,0,0
201329546416,4,2,46,91,5,355.1383,2,12,3,2013,18,30,12,6,0,2,2,4,0,0,2,1,0,,1,0,0,0
201329546420,1,2,55,91,5,16.072111,2,10,3,2013,23,29,12,2,0,1,2,1,4,3,1,1,0,1,1,0,0,0
201329546421,3,2,55,91,5,16.072111,1,10,3,2013,14,50,8,0,0,1,1,1,3,1,2,1,0,1,1,0,0,0
201329546448,6,2,55,91,5,208.93744,1,11,1,2013,1,17,33,0,0,1,2,1,0,0,2,1,0,1,4,0,0,0
201329546451,3,2,55,91,5,16.072111,1,11,7,2013,18,10,8,0,0,1,2,1,4,1,2,1,0,1,1,0,0,0
201329546458,2,2,55,91,5,64.288445,3,11,6,2013,14,11,33,0,0,2,1,1,2,2,2,1,0,3,4,0,0,0
201329546459,4,2,55,91,5,353.58646,2,11,1,2013,5,40,14,0,0,1,4,1,0,0,2,1,1,1,7,0,0,0
201329546484,5,2,67,91,5,86.12993,2,10,3,2013,20,28,12,6,0,2,3,1,3,1,1,1,0,3,1,0,0,0
201329546492,1,2,67,91,5,21.532482,1,10,6,2013,1,33,33,0,0,1,3,1,3,1,2,1,0,1,3,0,0,0
201329546500,2,2,67,91,5,64.59744,2,10,2,2013,17,37,12,7,0,2,1,1,1,2,2,1,0,3,1,0,0,0
201329546501,4,2,67,91,5,344.5197,2,10,3,2013,16,56,12,7,0,1,5,2,0,0,2,1,0,1,1,0,0,0
201329546524,4,2,67,91,5,344.5197,2,11,4,2013,10,30,12,2,0,2,1,1,0,0,2,1,0,2,1,0,0,0
201329546527,3,2,67,91,5,21.532482,2,12,5,2013,18,47,12,7,0,2,3,1,2,2,2,1,0,2,1,0,0,0
201329546534,6,2,67,91,5,215.32481,1,12,2,2013,20,17,42,0,0,1,2,4,0,0,2,1,0,1,4,0,0,0
201329546542,1,2,67,91,5,21.532482,2,12,7,2013,23,25,12,6,0,2,3,1,3,2,2,1,0,3,1,0,0,0
201329546548,4,2,113,91,5,364.94534,2,10,5,2013,13,0,12,8,0,2,1,2,0,0,2,8,0,,1,0,0,0
201329546549,5,2,113,91,5,91.236336,1,10,7,2013,21,6,42,0,0,1,2,2,2,1,2,8,0,1,4,0,0,0
201329546560,6,2,113,91,5,212.88478,2,10,2,2013,6,45,12,2,0,2,4,2,0,0,2,8,0,2,1,0,0,0
201329546568,5,2,113,91,5,91.236336,3,10,5,2013,17,11,12,8,0,2,5,2,2,1,2,8,0,2,1,0,0,0
201329546571,4,2,113,91,5,364.94534,2,11,3,2013,13,32,12,8,0,2,1,2,0,0,2,8,0,,1,0,0,0
201329546584,6,2,113,91,5,212.88478,3,11,4,2013,9,5,12,1,0,2,1,1,1,1,2,8,0,3,1,0,0,0
201329546591,1,2,113,91,5,30.412111,1,11,4,2013,12,48,42,0,0,1,1,1,3,4,2,8,0,1,4,0,0,0
201329546593,4,2,113,91,5,364.94534,2,12,2,2013,19,48,12,1,0,4,3,2,0,0,2,8,0,1,1,0,0,0
201329546607,4,2,113,91,5,364.94534,3,12,5,2013,15,0,12,1,0,2,1,1,0,0,2,8,0,,1,0,0,0
201329546610,5,2,113,91,5,91.236336,2,12,7,2013,22,0,12,6,0,2,3,1,2,1,2,8,0,2,1,0,0,0
201329546626,6,2,112,91,5,212.88478,1,10,6,2013,11,0,38,0,0,1,1,1,0,0,2,8,0,1,5,0,0,0
201329546635,5,2,112,91,5,91.236336,2,10,7,2013,13,28,12,1,0,1,1,1,2,2,2,8,0,1,1,0,0,0
201329546638,4,2,112,91,5,364.94534,2,10,7,2013,20,50,12,7,0,2,3,1,0,0,2,8,0,2,1,0,0,0
201329546653,4,2,112,91,5,364.94534,1,11,6,2013,23,50,18,0,0,1,2,1,0,0,2,8,0,1,1,0,0,0
201329546659,2,2,112,91,5,60.824223,2,11,2,2013,7,50,12,7,0,1,1,1,2,3,2,8,0,1,1,0,0,0
201329546669,4,2,112,91,5,364.94534,2,12,4,2013,7,40,12,1,0,2,1,4,1,2,2,8,0,2,1,0,0,0
201329546677,6,2,112,91,5,212.88478,2,12,4,2013,18,17,14,0,0,1,3,1,0,0,1,8,1,1,7,0,0,0
201329546711,5,2,15,91,5,87.842705,2,11,6,2013,17,34,12,1,0,2,3,1,1,1,2,2,0,,1,0,0,0
201329546737,1,2,15,91,5,5.167218,2,12,1,2013,14,41,12,2,0,1,1,4,3,3,2,2,0,1,1,0,0,0
201329546756,4,2,15,91,5,351.37082,2,12,2,2013,10,37,12,7,0,1,1,1,0,0,2,2,0,1,1,0,0,0
201329546772,1,2,15,91,5,5.167218,4,12,7,2013,0,37,12,6,0,2,3,2,3,3,2,2,0,2,1,0,0,0
201329546778,1,2,15,91,5,5.167218,2,12,3,2013,8,8,12,6,0,2,1,1,3,2,2,2,0,2,1,0,0,0
201329546853,2,2,19,91,5,61.171803,2,12,4,2013,7,0,12,6,0,1,1,10,2,1,2,2,0,1,1,0,0,0
201329546858,6,2,19,91,5,210.70288,2,12,4,2013,18,27,12,6,0,4,3,2,0,0,2,2,0,1,1,0,0,0
201329546884,4,2,19,91,5,346.64023,2,12,3,2013,19,35,12,1,0,2,3,1,0,0,2,2,0,,1,0,0,0
201329546899,3,2,19,91,5,20.3906,1,12,6,2013,18,5,8,0,0,2,3,4,2,1,1,2,0,2,1,0,0,0
201329546952,4,2,19,91,5,346.64023,2,12,2,2013,15,5,12,1,0,1,1,1,0,0,2,2,0,1,1,0,0,0
201329547036,3,2,9,91,5,19.878916,1,7,6,2013,14,16,1,0,0,2,1,1,2,1,2,3,0,2,1,0,0,0
201329547087,3,2,7,91,5,22.639048,2,7,3,2013,16,12,12,6,0,2,1,1,2,2,2,3,0,2,1,0,0,0
201329547108,4,2,4,91,5,351.74963,2,10,5,2013,7,45,12,1,0,2,1,2,0,0,2,3,0,,1,0,0,0
201329547189,1,2,3,91,5,5.639293,3,12,4,2013,15,20,12,6,0,2,1,2,3,3,2,3,1,2,1,0,0,0
201329547238,4,2,3,91,5,349.63617,2,12,1,2013,0,7,14,0,0,1,3,1,1,1,2,3,1,1,7,0,0,0
201329547327,4,2,1,91,5,349.075,2,11,7,2013,23,39,12,1,0,2,2,2,0,0,2,3,0,2,1,0,0,0
201329547397,5,2,1,91,5,89.3632,2,12,3,2013,15,41,12,8,0,2,1,2,2,2,2,3,0,2,1,0,0,0
201329547399,6,2,1,91,5,209.445,1,12,3,2013,21,25,25,0,0,1,3,2,0,0,2,3,0,1,4,0,0,0
201329547504,1,2,1,91,5,2.7926,2,12,1,2013,20,37,12,6,0,2,3,4,3,2,1,3,0,2,1,0,0,0
201329547516,1,2,1,91,5,2.7926,3,12,4,2013,17,40,12,1,0,2,3,4,3,1,2,3,0,,1,0,0,0
201329547527,4,2,1,91,5,349.075,2,12,7,2013,5,13,12,1,0,2,3,1,0,0,2,3,0,2,1,0,0,0
201329547646,6,2,32,91,5,207.25812,2,11,2,2013,6,6,12,2,0,2,3,1,0,0,2,1,0,,1,0,0,0
201329547676,4,2,32,91,5,352.3388,2,12,4,2013,16,26,12,1,0,2,2,1,0,0,2,1,0,,1,0,0,0
201329547710,2,2,32,91,5,62.177437,2,12,4,2013,8,40,12,6,0,2,1,1,1,1,2,1,0,,1,0,0,0
201329547728,4,2,32,91,5,352.3388,2,12,3,2013,22,29,14,0,0,1,6,1,0,0,2,1,1,1,7,0,0,0
201329547735,6,2,32,91,5,207.25812,2,12,5,2013,13,56,12,1,0,2,1,1,0,0,2,1,0,2,1,0,0,0
201329547959,3,2,9,91,5,19.878916,2,8,5,2013,8,40,12,1,0,1,1,1,3,2,2,3,0,1,1,0,0,0
201329547975,4,2,9,91,5,349.8689,2,7,5,2013,8,10,12,7,0,1,1,1,0,0,2,3,0,1,1,0,0,0
201329548010,2,2,24,91,5,60.158302,2,10,4,2013,6,40,12,1,0,1,1,1,2,1,2,1,0,1,1,0,0,0
201329548024,4,2,24,91,5,353.43002,2,8,7,2013,5,50,12,1,0,2,1,1,0,0,2,1,0,,1,0,0,0
201329548043,2,2,4,91,5,60.456966,3,8,6,2013,16,5,12,1,0,1,1,1,2,1,2,3,0,1,1,0,0,0
201329548070,4,2,7,91,5,350.90524,2,7,4,2013,17,57,12,7,0,2,1,1,0,0,2,3,0,3,1,0,0,0
201329548702,4,2,4,91,5,351.74963,2,7,4,2013,16,0,12,1,0,2,1,1,0,0,2,3,0,,1,0,0,0
201329548727,5,2,9,91,5,91.44301,1,7,3,2013,11,30,25,0,0,1,1,1,2,1,1,3,0,1,4,0,0,0
201329548840,3,2,4,91,5,21.984352,1,11,2,2013,8,5,9,0,0,4,1,1,2,1,2,3,0,1,1,0,0,0
201329548929,4,2,7,91,5,350.90524,2,12,4,2013,11,40,12,1,0,2,1,2,1,2,2,3,0,2,1,0,0,0
201329548933,6,2,7,91,5,209.4112,2,12,5,2013,16,58,12,1,0,1,3,1,0,0,2,3,0,1,1,0,0,0
201329549236,1,2,7,91,5,5.659762,2,12,2,2013,15,40,12,6,0,4,1,1,3,1,2,3,0,1,1,0,0,0
201329549652,4,2,4,91,5,351.74963,2,8,7,2013,21,27,12,7,0,1,2,1,0,0,2,3,0,1,1,0,0,0
201329549676,4,2,9,91,5,349.8689,2,8,7,2013,16,35,14,0,0,4,1,1,0,0,2,3,1,1,7,0,0,0
201329549680,3,2,9,91,5,19.878916,1,8,7,2013,22,0,2,0,0,1,3,1,3,1,2,3,0,1,1,0,0,0
201329550259,4,2,7,91,5,350.90524,2,8,5,2013,5,45,12,6,0,2,1,1,0,0,2,3,0,2,1,0,0,0
201329550276,3,2,7,91,5,22.639048,2,8,2,2013,11,27,12,1,0,2,1,1,2,2,2,3,0,2,1,0,0,0
201329550320,1,2,24,91,5,7.519788,3,9,5,2013,23,30,12,6,0,2,3,2,3,1,2,1,0,,1,0,0,0
201329550681,6,2,4,91,5,208.85135,4,8,6,2013,17,35,12,1,0,2,1,1,0,0,2,3,0,,1,0,0,0
201329550719,5,2,7,91,5,90.55619,2,8,7,2013,12,45,12,6,0,4,1,1,2,2,2,3,0,1,1,0,0,0
201329550800,6,2,9,91,5,210.71649,2,9,2,2013,8,2,12,6,0,2,1,1,2,1,2,3,0,,1,0,0,0
201329550867,4,2,9,91,5,349.8689,3,9,5,2013,7,33,12,1,0,2,1,1,0,0,2,3,0,,1,0,0,0
201329550870,4,2,24,91,5,353.43002,2,9,2,2013,7,0,12,1,0,2,1,1,0,0,2,1,0,,1,0,0,0
201329550883,1,2,9,91,5,3.975783,3,9,5,2013,12,10,12,6,0,2,1,1,3,2,2,3,0,2,1,0,0,0
201329550919,3,2,4,91,5,21.984352,1,9,7,2013,17,22,8,0,0,2,1,10,2,1,2,3,0,2,1,0,0,0
201329550925,1,2,4,91,5,5.496088,1,9,3,2013,14,36,30,0,0,2,1,1,3,1,2,3,0,2,4,0,0,0
201329551209,1,2,4,91,5,5.496088,2,9,4,2013,15,2,12,6,0,2,1,1,3,2,2,3,0,2,1,0,0,0
201329551217,4,2,4,91,5,351.74963,2,9,2,2013,6,45,12,6,0,2,1,1,0,0,2,3,0,,1,0,0,0
201329551502,6,2,24,91,5,210.55406,2,10,6,2013,16,36,12,6,0,4,1,1,0,0,2,1,0,1,1,0,0,0
201329551536,3,2,9,91,5,19.878916,2,10,4,2013,16,15,9,0,0,2,1,1,2,1,2,3,0,2,1,14,0,0
201329551851,1,2,24,91,5,7.519788,1,9,4,2013,16,54,41,0,0,1,1,2,3,1,2,1,0,1,5,0,0,0
201329551944,1,2,4,91,5,5.496088,2,9,2,2013,10,55,12,6,0,1,1,1,3,2,2,3,0,1,1,0,0,0
201329552188,1,2,24,91,5,7.519788,3,10,1,2013,10,55,12,1,0,2,1,1,3,1,2,1,0,,1,0,0,0
201329552189,3,2,24,91,5,22.559364,1,10,4,2013,18,5,8,0,0,2,3,2,3,1,2,1,0,,1,0,0,0
201329552196,4,2,24,91,5,353.43002,2,10,7,2013,16,49,14,0,0,1,1,1,0,0,2,1,1,1,7,0,0,0
201329552422,5,2,4,91,5,87.93741,2,10,4,2013,17,30,33,0,0,2,1,1,2,2,2,3,0,2,4,0,0,0
201329552463,3,2,4,91,5,21.984352,2,10,3,2013,12,17,12,1,0,2,1,1,2,2,2,3,0,2,1,0,0,0
201329552469,1,2,4,91,5,5.496088,2,10,6,2013,9,17,12,11,0,2,1,10,3,1,2,3,0,2,1,0,0,0
201329552483,4,2,7,91,5,350.90524,2,10,5,2013,17,50,12,7,0,1,1,1,0,0,2,3,0,1,1,0,0,0
201329552485,6,2,7,91,5,209.4112,2,10,7,2013,19,41,12,8,0,2,3,1,1,1,2,3,0,2,1,0,0,0
201329552541,4,2,9,91,5,349.8689,2,10,1,2013,8,47,12,7,0,2,1,1,0,0,2,3,0,2,1,0,0,0
201329552611,3,2,9,91,5,19.878916,2,11,5,2013,7,56,12,6,0,2,1,1,3,3,2,3,0,,1,0,0,0
201329552887,6,2,24,91,5,210.55406,2,11,3,2013,11,51,12,1,0,1,1,1,2,1,2,1,0,1,1,0,0,0
201329552904,1,2,4,91,5,5.496088,2,10,3,2013,14,0,12,6,0,2,1,10,3,2,2,3,0,2,1,0,0,0
201329553071,1,2,24,91,5,7.519788,2,12,3,2013,8,30,12,6,0,4,1,1,3,2,2,1,0,1,3,0,0,0
201329553073,5,2,24,91,5,90.23746,2,12,3,2013,21,6,12,7,0,2,3,5,2,1,1,1,0,2,1,0,0,0
201329553077,1,2,24,91,5,7.519788,2,12,5,2013,15,19,12,2,0,2,5,10,3,2,2,1,0,3,1,0,0,0
201329553085,4,2,24,91,5,353.43002,2,12,1,2013,16,52,12,7,0,1,3,2,0,0,2,1,0,1,1,0,0,0
201329553123,4,2,4,91,5,351.74963,2,10,5,2013,20,5,12,6,0,2,1,2,0,0,2,3,0,,1,0,0,0
201329553309,1,2,24,91,5,7.519788,1,12,4,2013,18,55,48,0,0,1,3,4,3,2,2,1,0,1,4,0,0,0
201329553550,6,2,4,91,5,208.85135,2,10,2,2013,8,1,12,2,0,2,1,1,0,0,2,3,0,3,1,0,0,0
201329553573,4,2,9,91,5,349.8689,3,11,7,2013,19,17,12,1,0,2,1,1,0,0,2,3,0,2,1,0,0,0
201329553593,1,2,9,91,5,3.975783,3,11,3,2013,7,50,12,6,0,2,1,1,3,1,2,3,0,2,1,0,0,0
201329553674,6,2,9,91,5,210.71649,2,12,3,2013,19,2,14,0,0,1,3,11,3,1,2,3,1,1,7,0,0,0
201329553687,4,2,9,91,5,349.8689,2,12,3,2013,17,30,12,7,0,2,3,4,0,0,2,3,0,3,1,0,0,0
201329553688,3,2,9,91,5,19.878916,2,12,3,2013,13,55,12,1,0,2,1,1,2,1,2,3,0,,1,0,0,0
201329553704,1,2,4,91,5,5.496088,4,11,4,2013,15,56,12,2,0,1,1,10,3,2,2,3,2,1,1,14,0,0
201329622626,6,4,2,94,11,204.8683,2,1,1,2013,11,35,12,7,0,1,1,1,0,0,2,8,0,1,1,0,0,0
201329622644,1,4,2,94,11,15.7591,4,1,4,2013,14,0,12,1,0,1,1,1,3,1,2,8,0,1,1,0,0,0
201329622653,6,4,2,94,11,204.8683,1,1,6,2013,15,20,1,0,0,1,1,4,0,0,2,8,0,1,4,0,0,0
201329622824,3,4,3,94,11,15.7591,1,1,5,2013,9,15,9,0,0,2,1,2,3,2,2,3,0,2,1,0,0,0
201329622836,4,4,3,94,11,346.7002,2,1,6,2013,16,3,12,1,0,2,1,1,0,0,2,3,0,2,1,0,0,0
201329622854,1,4,3,94,11,15.7591,2,1,4,2013,18,37,12,6,0,2,3,1,3,5,2,3,0,2,1,0,0,0
201329622856,1,4,3,94,11,15.7591,1,1,5,2013,12,37,39,0,0,1,1,1,3,4,2,3,0,1,4,0,0,0
201329622864,6,4,3,94,11,204.8683,2,1,6,2013,16,23,12,6,0,4,1,4,0,0,2,3,0,1,1,0,0,0
201329622867,4,4,3,94,11,346.7002,1,1,6,2013,18,0,38,0,0,1,3,4,0,0,1,3,0,1,5,0,0,0
201329622884,6,4,1,94,11,204.8683,2,1,4,2013,17,11,12,6,0,2,3,1,0,0,2,3,0,2,1,0,0,0
201329622902,4,4,1,94,11,346.7002,2,1,3,2013,7,25,12,6,0,2,4,1,0,0,2,3,0,,1,0,0,0
201329622905,3,4,1,94,11,15.7591,2,1,3,2013,12,11,12,7,0,1,1,1,2,1,2,3,0,1,1,0,0,0
201329622912,3,4,1,94,11,15.7591,1,1,3,2013,17,33,8,0,0,2,3,1,2,1,2,3,0,,1,0,0,0
201329622933,4,4,1,94,11,346.7002,2,1,1,2013,2,7,14,0,0,2,3,4,0,0,1,3,1,3,7,0,0,0
201329622946,3,4,1,94,11,15.7591,1,1,3,2013,11,23,9,0,0,2,1,1,2,1,2,3,0,,1,0,0,0
201329622949,6,4,1,94,11,204.8683,1,1,4,2013,6,17,24,0,0,1,3,1,0,0,2,3,0,1,3,0,0,0
201329622951,3,4,1,94,11,15.7591,1,1,4,2013,10,40,33,0,0,2,1,1,3,1,2,3,0,,3,0,0,0
201329622956,3,4,1,94,11,15.7591,1,1,4,2013,12,58,8,0,0,2,1,1,2,1,2,3,0,,1,0,0,0
201329622965,3,4,1,94,11,15.7591,1,1,5,2013,8,18,8,0,0,2,1,1,3,1,2,3,0,2,1,0,0,0
201329622969,4,4,1,94,11,346.7002,2,1,5,2013,17,54,12,6,0,2,1,1,0,0,2,3,0,,1,0,0,0
201329622972,3,4,1,94,11,15.7591,1,1,6,2013,16,3,8,0,0,2,1,1,2,1,2,3,0,,1,0,0,0
201329622974,3,4,1,94,11,15.7591,1,1,6,2013,15,55,9,0,0,2,1,1,3,1,2,3,0,3,1,0,0,0
201329622985,4,4,2,94,11,346.7002,2,1,5,2013,16,30,12,1,0,1,5,1,0,0,2,8,0,1,1,0,0,0
201329623002,2,4,2,94,11,63.0364,3,1,5,2013,17,12,12,6,0,2,5,1,1,1,2,8,0,,1,0,0,0
201329623006,6,4,2,94,11,204.8683,1,1,5,2013,12,50,24,0,0,1,1,1,0,0,1,8,0,1,4,0,0,0
201329623007,1,4,2,94,11,15.7591,1,1,6,2013,13,0,53,0,0,1,1,1,3,2,2,8,0,1,4,0,0,0
201329623031,4,4,5,94,11,343.38922,1,1,4,2013,13,11,42,0,0,4,1,1,0,0,2,1,0,1,4,0,0,0
201329623047,6,4,4,94,11,204.8683,2,1,7,2013,16,15,12,6,0,2,1,1,0,0,2,1,0,2,1,0,0,0
201329623067,5,4,4,94,11,94.5546,2,1,6,2013,18,1,12,6,0,2,3,1,3,2,2,1,0,2,1,0,0,0
201329623072,4,4,4,94,11,346.7002,1,1,2,2013,1,4,59,0,0,2,3,1,0,0,2,1,0,,3,0,0,0
201329623095,5,4,4,94,11,94.5546,2,1,3,2013,13,21,12,1,0,1,1,1,2,1,2,1,0,1,1,0,0,0
201329623100,6,4,4,94,11,204.8683,2,1,5,2013,11,23,12,1,0,2,1,1,0,0,2,1,0,2,1,0,0,0
201329623122,5,4,2,94,11,94.5546,2,1,1,2013,13,55,12,6,0,4,1,1,2,1,2,8,0,1,1,0,0,0
201329623153,3,4,1,94,11,15.7591,1,1,2,2013,18,54,9,0,0,2,3,1,2,1,2,3,0,,1,0,0,0
201329623162,4,4,1,94,11,346.7002,2,1,3,2013,18,12,12,1,0,2,3,1,0,0,2,3,0,,1,0,0,0
201329623175,3,4,1,94,11,15.7591,1,1,5,2013,15,23,9,0,0,2,1,1,2,1,2,3,0,,1,0,0,0
201329623187,5,4,1,94,11,94.5546,2,1,7,2013,17,40,12,2,0,2,3,1,1,1,2,3,0,,1,0,0,0
201329623193,4,4,1,94,11,346.7002,2,1,1,2013,19,19,12,7,0,2,3,1,0,0,2,3,0,,1,0,0,0
201329623199,6,4,1,94,11,204.8683,1,1,2,2013,14,50,31,0,0,1,1,4,0,0,2,3,0,1,4,0,0,0
201329623216,3,4,1,94,11,15.7591,1,1,4,2013,14,10,9,0,0,2,1,1,3,1,2,3,0,,1,,,
201329623221,4,4,1,94,11,346.7002,2,1,4,2013,21,3,12,11,0,2,3,1,0,0,2,3,0,,1,0,0,0
201329623229,3,4,1,94,11,15.7591,1,1,5,2013,15,22,9,0,0,2,1,1,2,1,2,3,0,,1,0,0,0
201329623249,5,4,3,94,11,94.5546,1,1,1,2013,2,32,33,0,0,1,6,1,1,2,2,3,0,1,4,0,0,0
201329623265,1,4,3,94,11,15.7591,2,1,4,2013,17,33,12,6,0,2,3,1,3,4,2,3,0,2,1,0,0,0
201329623266,4,4,3,94,11,346.7002,1,1,5,2013,9,8,53,0,0,1,1,1,8,0,2,3,0,1,4,0,0,0
201329623267,1,4,3,94,11,15.7591,1,1,5,2013,11,57,35,0,0,1,1,1,3,1,1,3,0,1,5,0,0,0
201329623297,4,4,3,94,11,346.7002,2,1,6,2013,9,3,12,6,0,4,1,1,0,0,2,3,0,1,1,0,0,0
201329623304,6,4,3,94,11,204.8683,2,1,2,2013,11,20,12,2,0,2,1,1,0,0,2,3,0,2,1,0,0,0
201329623317,5,4,3,94,11,94.5546,2,1,3,2013,9,16,12,6,0,1,1,1,1,2,2,3,0,1,1,0,0,0
201329623328,4,4,3,94,11,346.7002,2,1,4,2013,12,37,12,1,0,2,1,1,0,0,2,3,0,2,1,0,0,0
201329623333,1,4,3,94,11,15.7591,2,1,5,2013,10,25,12,6,0,2,1,1,3,2,2,3,0,2,1,0,0,0
201329623334,1,4,3,94,11,15.7591,2,1,5,2013,14,5,12,6,0,2,1,1,3,4,2,3,0,2,1,0,0,0
201329623372,4,4,2,94,11,346.7002,2,1,4,2013,17,55,12,1,0,2,2,1,0,0,2,8,0,,1,0,0,0
201329623384,1,4,2,94,11,15.7591,2,2,6,2013,22,40,12,6,0,2,3,1,3,3,1,8,0,2,1,0,0,0
201329623385,3,4,2,94,11,15.7591,1,2,4,2013,18,40,9,0,0,2,2,2,2,1,2,8,0,,1,16,0,0
201329623405,3,4,1,94,11,15.7591,1,2,2,2013,18,30,9,0,0,2,3,1,3,1,2,3,0,,1,0,0,0
201329623411,4,4,1,94,11,346.7002,2,2,3,2013,11,43,12,1,0,2,1,1,0,0,2,3,0,,1,0,0,0
201329623422,3,4,1,94,11,15.7591,1,2,4,2013,18,51,8,0,0,2,3,2,2,1,2,3,0,2,1,0,0,0
201329623430,3,4,1,94,11,15.7591,2,2,5,2013,12,37,12,1,0,1,1,1,2,1,2,3,0,1,1,0,0,0
