CASENUM,PER_NO,MTM_CRSH
201395320292,1,4
201395320292,2,4
201395320350,1,0
201395320354,1,2
201395320357,1,0
201395320359,1,0
201395320387,1,0
201395320388,1,0
201395320415,1,2
201395320441,1,1
201395320447,1,2
201395320447,1,9
201395320464,1,1
201395320560,1,0
201395320564,1,0
201395320910,1,0
201395320930,1,2
201395320930,1,3
201395320939,1,1
201395320973,1,2
201395320973,1,3
201395320973,1,9
201395321187,1,4
201395321187,1,19
201395321346,1,19
201395413609,1,0
201395413777,1,0
201395413815,1,0
201395414245,1,0
201395415220,1,0
201395415406,1,2
201395415419,1,0
201395415585,1,10
201395415631,1,0
201395415646,1,0
201395415652,1,0
201395416048,1,21
201395416063,1,19
201395416140,1,12
201395416188,1,12
201395416326,1,12
201395416885,1,0
201395416943,1,2
201395416984,1,0
201395417172,1,0
201395417216,1,16
201395417320,1,0
201395417493,1,0
201395417827,1,1
201395417827,1,2
201395417827,1,3
201395417917,1,12
201395417975,1,9
201395418142,1,12
201395418516,1,9
201395418590,1,12
201395418641,1,19
201395418764,1,2
201395419358,1,0
201395419518,1,21
201395419598,1,2
201395419673,1,0
201395419718,1,0
201395419718,2,0
201395419805,1,9
201395420064,1,1
201395420096,1,2
201395420096,1,3
201395420341,1,0
201395420581,1,2
201395421056,1,9
201395421056,1,21
201395421086,1,1
201395421097,1,21
201395421132,1,0
201395421162,1,4
201395421339,1,9
201395421339,2,9
201395421437,1,1
201395421439,1,6
201395421439,1,1
201395421796,1,0
201395422057,1,9
201395422189,1,0
201395422225,1,21
201395422309,1,0
201395422346,1,0
201395422369,1,0
201395422371,1,1
201395422464,1,0
201395422475,1,2
201395422572,1,3
201395422615,1,1
201395422615,1,12
201395422767,1,0
201395422906,1,0
201395423349,1,12
201395423398,1,21
201395423549,1,0
201395423628,1,0
201395423726,1,0
201395423946,1,0
201395423969,1,0
201395424108,1,0
201395424492,1,1
201395424532,1,2
201395424532,1,19
201395424803,1,2
201395424803,1,3
201395424836,1,1
201395424886,1,9
201395424904,1,0
201395424960,1,0
201395424992,1,0
201395424992,2,0
201395425216,1,0
201395425216,2,0
201395425239,1,2
201395425321,1,0
201395425754,1,0
201395425763,1,0
201395425763,2,0
201395425888,1,0
201395425931,1,0
201395426340,1,0
201395426455,1,2
201395426455,1,3
201395426515,1,0
201395426551,1,9
201395426576,1,9
201395426576,2,9
201395426738,1,0
201395426782,1,0
201395426873,1,0
201395427004,1,19
201395427020,1,4
201395427046,1,3
201395427122,1,13
201395427141,1,1
201395427457,1,21
201395427602,1,0
201395427674,1,0
201395427831,1,2
201395428195,1,9
201395428195,1,13
201395428217,1,7
201395428281,1,0
201395428301,1,0
201395428363,1,2
201395428816,1,1
201395428838,1,19
201395429049,1,0
201395429497,1,21
201395429567,1,0
201395429589,1,9
201395429600,1,0
201395429612,1,21
201395429956,1,0
201395430052,1,4
201395430062,1,0
201395430266,1,2
201395431240,1,0
201395431940,1,1
201395506448,1,0
201395506513,1,0
201395506514,1,0
201395506654,1,1
201395507039,1,2
201395507039,1,6
201395507141,1,21
201395507976,1,8
201395507980,1,0
201395508958,1,0
201395509159,1,0
201395509285,1,0
201395509587,1,0
201395509591,1,1
201395510213,1,0
201395510450,1,0
201395510813,1,2
201395510971,1,1
201395511019,1,2
201395511058,1,0
201395511482,1,1
201395511482,1,21
201395511484,1,0
201395511484,2,0
201395511927,1,21
201395512053,1,21
201395512230,1,0
201395512609,1,3
201395513275,1,0
201399501627,1,2
201399501691,1,0
201399501697,1,3
201399501697,1,12
201399501760,1,19
201399501787,1,21
201399501808,1,0
201399501839,1,1
201399501862,1,10
201399501920,1,0
201399501952,1,0
201399502028,1,0
201399502039,1,0
201399502086,1,0
201399502183,1,0
201399502209,1,0
201399502362,1,1
201399502362,1,2
201399502374,1,9
201399502389,1,2
201399502443,1,0
201399502747,1,14
201399502747,1,2
201399502747,1,3
201399502747,1,10
201399502856,1,0
201399502871,1,17
201399502892,1,0
201399502932,1,0
201399502982,1,0
201399502982,2,0
201399503008,1,0
201399503152,1,2
201399503315,1,0
201399503331,1,9
201399503374,1,2
201399503398,1,0
201399503432,1,1
201399503432,1,2
201399503450,1,0
201399503481,1,2
201399503491,1,12
201399503530,1,2
201399503644,1,0
201399503766,1,0
201399503783,1,0
201399503783,2,0
201399503783,3,0
201399503854,1,1
201399503854,1,2
201399503875,1,1
201399503967,1,0
201399503992,1,0
201399504013,1,0
201399504053,1,0
201399504073,1,0
201399504076,1,0
201399504076,2,0
201399504120,1,0
201399504153,1,1
201399504153,1,2
201399504176,1,1
201399504213,1,0
201399504221,1,1
201399504221,1,2
201399504246,1,1
201399504276,1,0
201399504279,1,2
201399504279,1,9
201399504321,1,0
201399504407,1,12
201399504584,1,0
201399504615,1,1
201399504655,1,0
201399504655,2,0
201399504679,1,0
201399504717,1,0
201399504732,1,0
201399504752,1,0
201399504812,1,2
201399504828,1,9
201399504852,1,0
201399504906,1,2
201399504906,1,3
201399504906,1,10
201399504922,1,0
201399504922,2,0
201399504960,1,0
201399504969,1,0
201399505007,1,0
201399505016,1,0
201399505082,1,13
201399505084,1,0
201399505093,1,19
201399505127,1,0
201399505130,1,1
201399505130,1,2
201399505130,1,12
201399505136,1,10
201399505140,1,2
201399505173,1,0
201399505192,1,4
201399505196,1,0
201399505223,1,0
201399505261,1,2
201399505261,1,3
201399505270,1,0
201399505472,1,9
201399505562,1,2
201399505568,1,0
201399505600,1,0
201399505659,1,0
201399505903,1,0
201399505918,1,4
201399506012,1,0
201399506087,1,1
201399506087,1,2
201399506111,1,1
201399506111,1,2
201399506126,1,0
201399506190,1,9
201399506219,1,0
