CASENUM,PER_NO,MTM_CRSH
201128217461,1,1
201128217461,1,2
201128217500,1,1
201128217500,1,2
201128217604,1,0
201128217610,1,1
201128217655,1,0
201128217823,1,2
201128217823,1,3
201128217823,2,2
201128217823,2,3
201128217823,3,3
201128217823,3,2
201128217824,1,0
201128217904,1,0
201128218081,1,0
201128218176,1,1
201128218499,1,0
201128218621,1,2
201128218975,1,16
201128218999,1,1
201128218999,1,3
201128219039,1,2
201128219039,1,12
201128219439,1,7
201128219523,1,3
201128219583,1,0
201128219584,1,0
201128219608,1,4
201128219690,1,0
201128219699,1,0
201128219918,1,2
201128219918,1,3
201128219918,1,12
201128220296,1,0
201128220551,1,0
201128220588,1,0
201128220604,1,9
201128220619,1,0
201128220675,1,0
201128220683,1,0
201128220753,1,0
201128221232,1,21
201128221527,1,12
201128221556,1,12
201128221556,1,2
201128221641,1,1
201128221641,1,12
201128221943,1,1
201128221943,1,2
201128221985,1,9
201128222002,1,0
201128222206,1,21
201128222208,1,1
201128222266,1,0
201128222552,1,9
201128222552,2,9
201128222699,1,1
201128222705,1,0
201128222808,1,0
201128223048,1,0
201128303586,1,0
201128304168,1,0
201128304241,1,0
201128304338,1,1
201128304338,1,6
201128304539,1,2
201128304539,1,9
201128304652,1,0
201128304755,1,0
201128304870,1,2
201128304914,1,14
201128304914,1,19
201128304914,1,21
201128304914,1,13
201128304960,1,0
201128305027,1,2
201128305550,1,1
201128305550,1,2
201128305708,1,0
201128305732,1,9
201128305967,1,1
201128305967,1,3
201128306032,1,2
201128306032,1,17
201128306100,1,13
201128306100,1,19
201128306189,1,0
201128306226,1,0
201128306264,1,2
201128306312,1,9
201128306429,1,12
201128306714,1,0
201128306752,1,12
201128306794,1,0
201128306848,1,0
201128306916,1,0
201128306916,2,0
201128307034,1,1
201128307034,1,2
201128410516,1,0
201128410695,1,12
201128410702,1,9
201128411080,1,4
201128411365,1,0
201128411477,1,12
201128411477,1,2
201128411526,1,0
201128411552,1,0
201128411612,1,1
201128411612,1,2
201128411631,1,2
201128411632,1,2
201128411639,1,1
201128411639,1,2
201128411740,1,0
201128411835,1,2
201128411955,1,0
201128411993,1,1
201128412086,1,2
201128412114,1,2
201128412331,1,6
201128412331,1,10
201128412417,1,0
201128412483,1,1
201128412483,1,2
201128412483,1,3
201128412514,1,12
201128412659,1,0
201128412804,1,2
201128412839,1,9
201128412839,1,13
201128412839,1,14
201128412866,1,2
201128412866,1,3
201128412880,1,21
201128412881,1,2
201128412881,1,3
201128412882,1,0
201128413004,1,1
201128413004,1,2
201128413018,1,2
201128413031,1,0
201128413065,1,1
201128413065,1,2
201128413174,1,10
201128413283,1,0
201128413666,1,0
201128413729,1,0
201128413766,1,0
201128413873,1,12
201128413873,1,1
201128413873,1,2
201128413875,1,2
201128413875,1,12
201128413976,1,0
201128414069,1,0
201128414157,1,2
201128414177,1,0
201128414646,1,2
201128414705,1,1
201128414705,1,2
201128414816,1,2
201128414816,1,3
201128414847,1,9
201128414847,1,21
201128414937,1,4
201128415003,1,1
201128415056,1,0
201128415140,1,4
201128415140,2,4
201128415175,1,2
201128415175,1,3
201128415175,1,9
201128415192,1,4
201128415195,1,9
201128415195,1,10
201128415199,1,1
201128415199,1,2
201128415200,1,1
201128415200,1,2
201128415338,1,0
201128415444,1,0
201128415472,1,0
201128415520,1,0
201128415632,1,4
201128415767,1,0
201128415815,1,0
201128415970,1,0
201128416017,1,0
201128416485,1,13
201128416485,1,9
201128416566,1,0
201128416700,1,0
201128416700,2,0
201128417179,1,1
201128417179,1,2
201128417311,1,0
201128417339,1,1
201128417339,1,2
201128417361,1,0
201128417409,1,1
201128417409,1,2
201128417415,1,2
201128417415,1,1
201128417493,1,0
201128417553,1,0
201128417826,1,2
201128417826,1,16
201128418047,1,6
201128418047,1,21
201128418138,1,1
201128418138,1,2
201128418154,1,2
201128418154,1,6
201128418254,1,2
201128418254,1,12
201128418343,1,0
201128418362,1,2
201128418363,1,0
201128418659,1,21
201128418682,1,2
201128418821,1,2
201128419161,1,2
201128419180,1,2
201128419180,1,3
201128510883,1,2
201128510883,1,12
201128510904,1,2
201128510904,1,12
201128511169,1,7
201128511174,1,1
201128511400,1,0
201128511458,1,7
201128511580,1,1
201128511580,1,2
201128511637,1,19
201128511685,1,0
201128511826,1,2
201128512090,1,0
201128512149,1,1
201128512149,1,2
201128512169,1,19
201128512496,1,0
201128512533,1,0
201128512533,2,0
201128512820,1,2
201128512857,1,2
201128512886,1,0
201128513149,1,1
201128513190,1,1
201128513190,1,2
201128513190,1,6
201128513260,1,13
201128513260,1,14
201128513358,1,4
201128513369,1,0
201128513384,1,9
201128513384,2,9
201128513563,1,1
201128513563,1,4
201128513730,1,0
201128513739,1,4
201128513739,1,19
201128513756,1,0
201128514047,1,1
201128514095,1,1
201128514305,1,0
201128514526,1,1
201128514526,1,2
201128514577,1,0
201128514596,1,0
201128514919,1,0
201128514943,1,2
201128514943,1,3
201128514947,1,1
201128514947,1,2
201128515173,1,0
201128515684,1,0
201128516009,1,2
201128516009,1,12
201128516009,2,2
201128516009,2,12
201128516210,1,0
201128516354,1,4
201128516354,2,4
201128516758,1,0
201128516787,1,1
201128516796,1,0
201128516798,1,19
201128516832,1,0
201128516863,1,0
201128516874,1,0
201128516947,1,0
201128516948,1,0
201128516949,1,4
201128516992,1,0
201128517108,1,1
201128517108,1,2
201128517151,1,0
201128517344,1,0
201128517344,2,0
201128517344,3,0
201128517414,1,1
201128517650,1,1
201128517650,2,1
201128517682,1,4
201128517700,1,0
201128518005,1,0
201128518056,1,2
201128518056,1,13
201128518237,1,2
201128518237,1,4
201128518259,1,2
201128518389,1,2
201128518389,1,12
201128518946,1,1
201128519077,1,4
201128519252,1,0
201128519254,1,1
201128519254,1,2
201128519748,1,0
201128705320,1,0
201128705518,1,0
201128705709,1,19
201128705709,1,21
201128705762,1,0
201128706232,1,0
201128706443,1,0
201128706744,1,0
201128706755,1,4
201128706780,1,0
201128706867,1,0
201128706874,1,0
201128706900,1,0
201128706907,1,0
201128707030,1,0
201128707030,2,0
201128707137,1,9
201128707137,2,9
201128707291,1,0
201128707351,1,2
201128707411,1,0
201128707486,1,0
201128707529,1,1
201128707529,1,6
201128707603,1,0
201128707728,1,12
201128707728,1,19
201128707862,1,2
201128707920,1,0
201128707941,1,0
201128708031,1,2
201128708294,1,0
201128708309,1,2
201128708359,1,0
201128708388,1,0
201128708506,1,0
201128708575,1,0
201128708591,1,0
201128708716,1,2
201128708751,1,2
201128708763,1,9
201128708815,1,0
201128708880,1,1
201128708880,1,2
201128708910,1,10
201128708937,1,1
201128709164,1,0
201128709164,2,0
201128709225,1,2
201128709232,1,0
201128709281,1,0
201128709288,1,2
201128709482,1,0
201128709539,1,0
201128710038,1,2
201128710071,1,2
201128710158,1,9
201128710229,1,0
201128809653,1,9
201128809886,1,7
201128810240,1,0
201128810473,1,0
201128810500,1,2
201128810500,1,1
201128810623,1,2
201128810711,1,0
201128810725,1,2
201128810873,1,4
201128810996,1,3
201128811005,1,0
201128811180,1,0
201128811435,1,0
201128811459,1,3
201128811459,1,12
201128811459,2,12
201128811459,2,3
201128811496,1,0
201128811668,1,0
201128811841,1,0
201128811897,1,0
201128812380,1,0
201128812397,1,0
201128812408,1,1
201128812425,1,17
201128812429,1,1
201128812429,1,12
201128812459,1,0
201128812465,1,0
201128812501,1,0
201128812508,1,0
201128812569,1,0
201128812598,1,12
201128812920,1,0
201128812991,1,3
201128813228,1,0
201128813382,1,0
201128813416,1,2
201128813460,1,0
201128813475,1,2
201128813484,1,9
201128813533,1,2
201128813533,1,12
201128813552,1,0
201128813559,1,2
201128813559,1,12
201128813577,1,2
201128813577,1,12
201128813825,1,0
201128813855,1,7
201128813855,1,15
201128813865,1,1
201128813919,1,0
201128814016,1,0
201128814205,1,0
201128814320,1,0
201128814713,1,0
201128814765,1,13
201128814765,1,14
201128814806,1,1
201128814806,1,2
201128814900,1,0
201128815130,1,0
201128815239,1,0
201128815273,1,0
201128815462,1,2
201128815462,1,3
201128815594,1,0
201128815660,1,0
201128815833,1,0
201128815860,1,4
201128816200,1,1
201128816200,1,2
201128816200,1,6
201128816738,1,0
201128816748,1,1
201128816748,1,12
201128816854,1,0
201128816914,1,0
201128816924,1,0
201128816930,1,2
201128816930,1,3
201128816962,1,13
201128816994,1,2
201128816994,1,3
201128907318,1,0
201128907530,1,2
201128907593,1,0
201128907729,1,2
201128907924,1,0
201128907933,1,1
201128907933,1,2
201128907933,1,3
201128907981,1,2
201128908151,1,1
201128908321,1,0
201128908475,1,8
201128908533,1,0
201128908577,1,9
201128908833,1,0
201128908862,1,9
201128908993,1,0
201128909156,1,0
201128909243,1,2
201128909256,1,0
201128909269,1,1
201128909269,1,2
201128909370,1,2
201128909406,1,1
201128909406,1,2
201128909449,1,2
201128909483,1,0
201128909538,1,13
201128909538,1,14
201128909538,1,19
201128909658,1,10
201128909833,1,0
201128909851,1,0
201128909901,1,0
201128910047,1,0
201128910116,1,7
201128910116,1,10
201128910342,1,2
201128910429,1,0
201128910525,1,9
201128910532,1,2
201128910532,1,3
201128910549,1,0
201128910585,1,0
201128910701,1,0
201128910701,2,0
201128910701,3,0
201128910747,1,0
201128910903,1,0
201128910907,1,0
201128910923,1,0
201128911026,1,1
201128911152,1,0
201128911175,1,0
201128911190,1,0
201128911195,1,2
201128911195,1,3
201128911205,1,9
201128911293,1,0
201128911293,2,0
201128911310,1,0
201128911319,1,0
201128911321,1,0
201128911353,1,2
201128911611,1,0
201128911738,1,1
201128911738,1,2
201128911791,1,2
201128911791,1,3
201128911826,1,1
201128911826,2,1
201128911841,1,1
201128911841,1,3
201128911841,1,7
201128911854,1,10
201128911891,1,0
201128911942,1,12
201128911945,1,2
201128911945,1,9
201128912061,1,2
201128912061,1,4
201128912102,1,0
201128912202,1,1
201128912202,1,2
201128912385,1,0
201128912417,1,0
201128912423,1,0
201128912423,2,0
201128912423,3,0
201128912458,1,0
201128912576,1,0
201128912615,1,0
201128912748,1,2
201128912748,1,9
201128912923,1,9
201128912950,1,0
201128912959,1,0
201128913005,1,0
201128913283,1,0
201128913299,1,0
201128913601,1,0
201128913768,1,12
201128913823,1,3
201128913826,1,4
201128914088,1,0
201129016452,1,1
201129016452,1,2
201129016805,1,1
201129016805,1,2
201129017101,1,0
201129017112,1,0
201129017139,1,2
201129017139,1,6
201129018231,1,0
201129018325,1,6
201129018325,1,7
201129018385,1,0
201129018394,1,9
201129020104,1,2
201129020333,1,0
201129020419,1,0
201129020470,1,2
201129020470,1,12
201129020701,1,9
201129020925,1,3
201129021682,1,0
201129022660,1,0
201129024141,1,0
201129024203,1,0
201129024478,1,6
201129024478,1,14
201129024478,1,2
201129025628,1,0
201129025969,1,1
201129025969,1,12
201129026133,1,4
201129026178,1,0
201129026213,1,12
201129027094,1,0
201129027225,1,3
201129027409,1,1
201129027409,2,1
201129027963,1,0
201129027963,2,0
201129028117,1,7
201129028564,1,0
201129028719,1,3
201129028719,2,3
201129029436,1,0
201129101423,1,7
201129101423,2,7
201129101595,1,0
201129101808,1,9
201129101819,1,0
201129102189,1,0
201129211351,1,1
201129211351,1,2
201129211938,1,0
201129212115,1,0
201129212357,1,2
201129212357,1,6
201129212357,1,12
201129212616,1,4
201129212633,1,1
201129212633,1,12
201129212829,1,0
201129212893,1,0
201129212923,1,1
201129212923,1,2
201129213313,1,0
201129213645,1,12
201129214127,1,1
201129214127,1,4
201129214899,1,1
201129214919,1,9
201129214965,1,0
201129215091,1,0
201129215201,1,0
201129215297,1,0
201129215297,2,0
201129215346,1,2
201129215461,1,0
201129215513,1,0
201129215867,1,9
201129215921,1,3
201129215921,1,6
201129215921,1,10
201129216017,1,10
201129216355,1,0
201129216571,1,2
201129216686,1,12
201129216730,1,0
201129217121,1,1
201129217291,1,2
201129217291,1,3
201129217395,1,0
201129217440,1,0
201129217519,1,2
201129217519,1,12
201129217533,1,0
201129217646,1,1
201129217646,1,3
201129217933,1,0
201129218013,1,0
201129218091,1,0
201129218429,1,2
201129218719,1,1
201129218719,1,2
201129218771,1,0
201129219083,1,0
201129219274,1,0
201129219371,1,1
201129219371,1,2
201129222255,1,2
201129222255,1,6
201129409806,1,0
201129409806,2,0
201129410453,1,1
201129410453,1,2
201129410556,1,2
201129411148,1,1
201129411148,1,2
201129411274,1,0
201129411471,1,1
201129411471,1,2
201129411481,1,0
201129411574,1,1
201129411773,1,2
201129411773,1,9
201129411802,1,2
201129411802,1,14
201129411878,1,1
201129411981,1,7
201129412105,1,0
201129412522,1,0
201129412589,1,2
201129412669,1,1
201129412669,1,2
201129413058,1,0
201129413134,1,2
201129413205,1,0
201129413269,1,2
201129413269,1,3
201129413407,1,2
201129413541,1,0
201129413643,1,2
201129413791,1,1
201129413791,1,2
201129413869,1,0
201129413959,1,2
201129414161,1,0
201129414161,2,0
201129414280,1,0
201129414292,1,2
201129414300,1,0
201129414411,1,4
201129414603,1,2
201129414603,1,3
201129414871,1,0
201129414935,1,1
201129414935,1,2
201129415084,1,2
201129415140,1,2
201129415140,1,3
201129415349,1,2
201129415721,1,2
201129415755,1,2
201129415963,1,0
201129415975,1,0
201129416082,1,1
201129416347,1,0
201129416388,1,0
201129416528,1,0
201129416568,1,0
201129416915,1,2
201129416915,1,3
201129416915,1,6
201129416952,1,1
201129417155,1,1
201129417155,1,2
201129417197,1,2
201129417547,1,1
201129417547,1,2
201129417614,1,0
201129417667,1,0
201129417748,1,1
201129417748,1,2
201129418204,1,13
201129418447,1,1
201129418447,1,2
201129418844,1,1
201129419074,1,0
201129419094,1,2
201129419094,1,12
201129419097,1,0
201129419131,1,2
201129419360,1,4
201129419360,2,4
201129419360,3,4
201129419360,4,4
201129419844,1,0
201129513087,1,0
201129513744,1,0
201129513744,2,0
201129513877,1,0
201129514460,1,0
201129514590,1,0
201129514981,1,0
201129514981,2,0
201129515244,1,21
201129515744,1,4
201129515744,1,1
201129515848,1,0
201129515888,1,12
201129516143,1,1
201129516143,1,2
201129516251,1,9
201129516488,1,0
201129516700,1,2
201129516760,1,0
201129516974,1,1
201129517215,1,12
201129517246,1,1
201129517304,1,2
201129517329,1,1
201129517664,1,13
201129517845,1,0
201129517916,1,0
201129518139,1,0
201129518214,1,0
201129518244,1,1
201129518319,1,9
201129518360,1,0
201129518366,1,0
201129518387,1,0
201129518404,1,9
201129518404,1,10
201129518416,1,2
201129518416,1,9
201129518582,1,0
201129518843,1,0
201129518907,1,0
201129518919,1,0
201129519018,1,0
201129519027,1,0
201129519099,1,0
201129519189,1,4
201129519501,1,0
201129519618,1,0
201129519618,2,0
201129519810,1,0
201129519826,1,0
201129519850,1,0
201129519938,1,0
201129520158,1,0
201129520242,1,0
201129520311,1,0
201129520426,1,9
201129520550,1,2
201129520562,1,0
201129520575,1,2
201129520575,1,9
201129520596,1,1
201129520596,1,4
201129520679,1,0
201129520714,1,1
201129520751,1,1
201129520751,1,2
201129520781,1,1
201129520809,1,0
201129520856,1,2
201129520856,1,17
201129520879,1,0
201129520971,1,0
201129521096,1,0
201129521208,1,2
201129521580,1,0
201129521624,1,1
201129521624,1,4
201129521625,1,0
201129521654,1,0
201129521738,1,0
201129521916,1,0
201129522171,1,0
201129522226,1,0
201129522392,1,1
201129522599,1,1
201129522599,1,2
201129522599,1,3
201129607149,1,21
201129607154,1,0
201129607340,1,2
201129607340,1,3
201129607340,2,3
201129607340,2,2
201129607504,1,0
201129607512,1,0
201129607534,1,0
201129607785,1,0
201129607821,1,17
201129607857,1,0
201129607875,1,0
201129607883,1,0
201129607916,1,0
201129607963,1,0
201129608024,1,0
201129608081,1,0
201129608108,1,1
201129608119,1,4
201129608179,1,2
201129608187,1,2
201129608187,1,3
201129608191,1,0
201129608446,1,2
201129608446,1,3
201129608477,1,0
201129608519,1,0
201129608644,1,4
201129608759,1,9
201129608771,1,0
201129608830,1,18
201129608840,1,0
201129608865,1,0
201129608867,1,0
201129608989,1,1
201129608989,1,2
201129608994,1,2
201129608994,1,3
201129609135,1,1
201129609135,1,3
201129609141,1,1
201129609141,1,2
201129609141,1,3
201129609142,1,0
201129609191,1,0
201129609341,1,0
201129609514,1,8
201129609514,1,9
201129609574,1,2
201129609578,1,0
201129609712,1,0
201129609818,1,0
201129609928,1,0
201129609954,1,0
201129609979,1,2
201129609980,1,0
201129610039,1,2
201129610047,1,12
201129610063,1,2
201129610084,1,2
201129610084,1,3
201129610090,1,2
201129610090,1,12
201129610249,1,6
201129610262,1,0
201129610346,1,0
201129610348,1,0
201129610408,1,0
201129610435,1,9
201129610671,1,0
201129610690,1,0
201129610706,1,0
201129610731,1,15
201129610764,1,2
201129610764,1,3
201129610776,1,0
201129610778,1,0
201129610789,1,0
201129610823,1,0
201129610945,1,7
201129610961,1,0
201129611023,1,2
201129611023,1,3
201129611064,1,0
201129611079,1,1
201129611079,1,2
201129611088,1,0
201129611157,1,0
201129611157,2,0
201129611157,3,0
201129611300,1,0
201129611327,1,0
201129611465,1,21
201129611491,1,0
201129611523,1,7
201129611561,1,17
201129611586,1,2
201129611609,1,0
201129611622,1,0
201129611636,1,0
201129611703,1,0
201129611745,1,0
201129611764,1,0
201129611801,1,0
201129611808,1,2
201129611821,1,0
201129611835,1,0
201129611840,1,0
201129611859,1,19
201129611878,1,0
201129611894,1,0
201129611898,1,0
201129611945,1,0
201129612048,1,0
201129612059,1,2
201129612062,1,0
201129612068,1,0
201129612088,1,0
201129612306,1,1
201129612309,1,1
201129612309,1,3
201129612344,1,0
201129612356,1,2
201129612508,1,0
201129612508,2,0
201129612522,1,0
201129612523,1,0
201129612542,1,1
201129612542,1,2
201129612542,1,12
201129612543,1,2
201129612557,1,0
201129612569,1,0
201129612623,1,0
201129612627,1,0
201129612628,1,2
201129612632,1,2
201129612632,1,3
201129612679,1,12
201129612681,1,21
201129612703,1,13
201129612703,1,19
201129612794,1,2
201129612948,1,12
201129613020,1,0
201129613044,1,2
201129613044,1,3
201129613202,1,1
201129613202,1,3
201129613205,1,0
201129613336,1,4
201129613642,1,0
201129715039,1,1
201129715039,1,2
201129715318,1,0
201129715351,1,0
201129715580,1,1
201129715580,1,2
201129715638,1,9
201129716332,1,0
201129716488,1,0
201129716643,1,0
201129717041,1,2
201129717041,1,12
201129717105,1,0
201129717695,1,0
201129718002,1,0
201129718824,1,0
201129719616,1,2
201129719616,1,3
201129719632,1,0
201129719991,1,0
201129720366,1,2
201129720373,1,0
201129720457,1,0
201129720793,1,0
201129720832,1,2
201129720832,1,12
201129720851,1,6
201129720878,1,0
201129721618,1,0
201129721804,1,0
201129721823,1,0
201129721828,1,1
201129721828,1,2
201129721837,1,2
201129721869,1,0
201129721994,1,7
201129722398,1,2
201129722458,1,1
201129722458,1,2
201129722510,1,1
201129722510,1,2
201129722813,1,2
201129722813,1,3
201129723035,1,0
201129723367,1,1
201129723402,1,1
201129723417,1,8
201129723615,1,0
201129723711,1,0
201129723722,1,12
201129723722,1,1
201129723722,1,2
201129724012,1,0
201129724031,1,0
201129724031,2,0
201129724210,1,2
201129724983,1,0
201129724992,1,0
201129725104,1,6
201129725302,1,2
201129725302,1,3
201129725392,1,2
201129726240,1,21
201129726284,1,0
201129726361,1,0
201129726418,1,0
201129726471,1,2
201129726478,1,0
201129726488,1,2
201129726494,1,0
201129726501,1,2
201129726501,1,1
201129726518,1,0
201129726572,1,2
201129726600,1,0
201129726728,1,0
201129727219,1,3
201129727219,1,6
201129727219,1,7
201129727222,1,0
201129727227,1,0
201129727237,1,10
201129727328,1,7
201129727357,1,0
201129727369,1,0
201129727369,2,0
201129727374,1,0
201129727462,1,0
201129727830,1,2
201129727860,1,1
201129727860,1,2
201129727905,1,0
201152900318,1,1
201152900318,1,2
201164303104,1,2
201164303104,1,3
201164303132,1,0
201164303176,1,0
201164303220,1,0
201164303241,1,1
201164303241,1,3
201164303243,1,0
201164303249,1,2
201164303249,1,12
201164303256,1,2
201164303256,1,3
201164303269,1,0
201164303331,1,1
201164303351,1,2
201164303412,1,2
201164303423,1,1
201164303423,1,7
201164303425,1,0
201164303428,1,0
201164303454,1,0
201164303459,1,0
201164303475,1,4
201164303477,1,1
201164303478,1,0
201164303499,1,0
201164303517,1,1
201164303527,1,12
201164303578,1,0
201164303582,1,1
201164303582,2,1
201165514599,1,21
201165602718,1,0
201165602718,2,0
201165602736,1,0
201165603148,1,0
201165603161,1,0
201165603496,1,0
201165603499,1,2
201165603499,1,12
201165603743,1,0
201165603750,1,0
201165603804,1,12
201165603951,1,3
201165603951,1,9
201165603951,1,2
201165906459,1,2
201165906459,1,19
201165906484,1,2
201165906484,1,12
201165906616,1,4
201165906625,1,1
201165906625,1,2
201165906637,1,1
201165906637,1,2
201165906637,1,12
201165906995,1,1
201165906995,1,3
201165907015,1,0
201165907022,1,6
201165907022,1,7
201165907055,1,12
201165907082,1,2
201165907084,1,2
201165907084,1,7
201165907088,1,17
201165907133,1,0
201165907149,1,0
201165907201,1,2
201165907384,1,10
201165907385,1,4
201165907388,1,0
201165907415,1,9
201165907422,1,0
201165907507,1,0
201165907508,1,9
201165907509,1,0
201165907723,1,2
201165907727,1,0
201165907758,1,0
201165907778,1,2
201165907778,1,12
201165907789,1,7
201165907808,1,2
201165907831,1,0
201165908080,1,0
201165908105,1,12
201165908105,1,1
201165908105,1,2
201165908106,1,0
201165908179,1,13
201165908179,1,19
201165908212,1,0
201168601239,1,2
201168601239,1,6
201168706672,1,2
201168706713,1,0
201168706776,1,21
201168807278,1,1
201168807467,1,1
201169600611,1,1
201169600633,1,0
201169600634,1,17
201169600634,1,2
201169600634,1,3
201169600660,1,0
201169600667,1,0
201169700323,1,2
201169700323,2,2
201169700528,1,2
201169700528,1,6
201169700719,1,2
201169700719,1,12
201169700791,1,0
201169701330,1,2
201169701330,1,3
201171900359,1,0
201171900731,1,0
201172600365,1,0
201172600404,1,12
201172600404,1,1
201172600404,1,2
201172600429,1,0
201172600498,1,9
201172600501,1,0
201172600505,1,20
201172600550,1,9
201172600588,1,0
201172600654,1,1
201172600654,1,2
201172600654,1,9
201172600684,1,10
201172600709,1,9
201172600717,1,2
201172600717,2,2
201172600721,1,0
201172600723,1,1
201172600743,1,7
201172600769,1,9
201172600863,1,0
201172600892,1,0
201172600904,1,0
201172600939,1,0
201172600950,1,0
201172600970,1,0
201172600980,1,0
201172601044,1,0
201172601045,1,0
201172601066,1,0
201172601132,1,2
201172601148,1,1
201172601148,1,2
201172601163,1,0
201172601185,1,0
201172601279,1,2
201172601279,1,9
201172601350,1,9
201172601352,1,0
201172601361,1,2
201172601396,1,0
201172601404,1,0
201172601419,1,0
201172601424,1,2
201172601424,1,12
201172601449,1,0
201172601487,1,0
201172601492,1,2
201172601492,1,12
201172601495,1,0
201172601518,1,9
201172601546,1,0
201172601554,1,0
201172601554,2,0
201172601557,1,8
201172601557,1,21
201172601564,1,17
201172601607,1,9
201172601607,1,21
201172601610,1,2
201172601610,1,3
201172601620,1,12
201172601620,1,2
201172601625,1,9
201172601631,1,9
201172601632,1,0
201172601638,1,9
201172601641,1,0
201172601696,1,0
201172601697,1,2
201172601724,1,0
201172601755,1,0
201172601778,1,0
201172601790,1,1
201172601790,1,2
201172601896,1,2
201172601896,1,6
201172601956,1,0
201172601964,1,1
201172601964,1,2
201172601966,1,0
201172602041,1,0
201172602045,1,2
201172602095,1,0
201172602110,1,1
201172602110,1,2
201172602116,1,2
201172602158,1,0
201172602174,1,2
201172602239,1,0
201172602270,1,2
201172602270,1,7
201172602303,1,2
201172602354,1,0
201172602356,1,0
201172602491,1,2
201172700344,1,0
201172700350,1,0
201172700381,1,2
201172700469,1,0
201172700499,1,0
201172700508,1,0
201172700515,1,0
201172700516,1,1
201172700516,1,2
201172700516,1,12
201172700534,1,9
201172700712,1,0
201172700714,1,0
201172700740,1,0
201172800365,1,0
201172800390,1,0
201172800394,1,21
201172800401,1,0
201172800403,1,2
201172800616,1,0
201172800649,1,2
201172800649,1,3
201172800649,1,1
201172801118,1,2
201172801129,1,9
201172801131,1,9
201172801136,1,9
201172801136,1,10
201172801165,1,0
201172802151,1,1
201172802176,1,0
201172802187,1,2
201172802438,1,1
201172802439,1,9
201172802439,1,2
201172802460,1,0
201172802466,1,0
201172803091,1,0
201172803485,1,0
201172803487,1,0
201172803489,1,0
201172803510,1,2
201172803510,1,12
201172803532,1,0
201172803533,1,2
201172803533,1,12
201172803541,1,9
201172803561,1,1
201172803561,1,12
201172803565,1,0
201172803568,1,0
201172803775,1,9
201172803840,1,1
201172803844,1,0
201172804114,1,0
201172804115,1,0
201172804121,1,0
201172804122,1,0
201172804123,1,2
201172804123,1,9
201172804123,2,9
201172804123,2,2
201172804142,1,21
201172804190,1,1
201172804190,1,2
201172804226,1,10
201172804231,1,0
201172804607,1,0
201172804619,1,0
201172804621,1,2
201172804621,1,3
201172804625,1,15
201172804630,1,9
201172804649,1,9
201172804649,1,14
201172804649,1,2
201172804655,1,1
201172804655,1,2
201172804666,1,0
201172804682,1,1
201172804682,1,2
201172804702,1,13
201172804702,1,14
201172804702,1,9
201172804718,1,2
201172804718,1,12
201178000446,1,12
201178000446,1,1
201178000516,1,1
201178000516,1,2
201178000602,1,0
201178000722,1,1
201191503031,1,0
201191503944,1,0
201191503974,1,0
201191504274,1,2
201191504274,1,3
201191504332,1,2
201191504332,1,3
201191504556,1,0
201191504881,1,9
201191505047,1,1
201191505309,1,18
201191505375,1,2
201191505448,1,0
201191505500,1,0
201191505819,1,0
201191505852,1,19
201191506006,1,1
201191506006,1,2
201191506095,1,4
201191506517,1,21
201191506689,1,2
201191506689,1,3
