CASENUM	VEH_NO	PER_NO	REGION	STRATUM	PJ	PSU	PSUSTRAT	MSAFEQMT	WEIGHT
201422378213	0	1	4	3	1	82	10	2	10.944
201422378365	0	1	4	3	1	82	10	9	10.944
201422378396	0	1	4	3	1	82	10	2	10.944
201422378405	0	1	4	3	1	82	10	1	10.944
201422378413	0	1	4	3	1	82	10	2	10.944
201422378708	0	1	4	3	1	82	10	1	10.944
201422378720	0	1	4	3	1	82	10	1	10.944
201422378752	0	1	4	3	1	82	10	2	10.944
201422378978	0	1	4	3	1	82	10	1	10.944
201422378991	0	1	4	3	1	82	10	8	10.944
201422379027	0	1	4	3	1	82	10	8	10.944
201422379215	0	1	4	3	1	82	10	1	10.944
201422379297	0	1	4	3	1	82	10	1	10.944
201422379300	0	1	4	3	1	82	10	8	10.944
201422379304	0	1	4	3	1	82	10	9	10.944
201422379306	0	1	4	3	1	82	10	2	10.944
201422379324	0	1	4	3	1	82	10	8	10.944
201422379328	0	1	4	3	1	82	10	1	10.944
201422379593	0	1	4	3	1	82	10	8	10.944
201422379600	0	1	4	3	1	82	10	2	10.944
201422379625	0	1	4	3	1	82	10	8	10.944
201422379643	0	1	4	3	1	82	10	8	10.944
201422379650	0	1	4	3	1	82	10	1	10.944
201422379672	0	1	4	3	1	82	10	8	10.944
201422379769	0	1	4	3	1	82	10	8	10.944
201422379781	0	1	4	3	1	82	10	8	10.944
201422379856	0	1	4	1	2	82	10	1	5.472
201422380168	0	1	4	3	1	82	10	8	10.944
201422380195	0	1	4	3	1	82	10	1	10.944
201422380201	0	1	4	3	1	82	10	1	10.944
201422380210	0	1	4	3	1	82	10	1	10.944
201422380212	0	1	4	3	1	82	10	1	10.944
201422380424	0	1	4	3	1	82	10	1	10.944
201422380444	0	1	4	3	1	82	10	1	10.944
201422380469	0	1	4	3	1	82	10	1	10.944
201422380473	0	1	4	3	1	82	10	8	10.944
201422380478	0	1	4	3	1	82	10	1	10.944
201422380491	0	1	4	3	1	82	10	1	10.944
201422380497	0	1	4	3	1	82	10	1	10.944
201422380751	0	1	4	3	1	82	10	8	10.944
201422380778	0	1	4	3	1	82	10	8	10.944
201422380785	0	1	4	3	1	82	10	8	10.944
201422381071	0	1	4	3	1	82	10	8	10.944
201422381079	0	1	4	3	1	82	10	8	10.944
201422381087	0	1	4	3	1	82	10	2	10.944
201422381100	0	1	4	3	1	82	10	8	10.944
201422381106	0	1	4	3	1	82	10	8	10.944
201422381112	0	1	4	3	1	82	10	3	10.944
201422381129	0	1	4	3	1	82	10	8	10.944
201422381140	0	1	4	3	1	82	10	8	10.944
201422381300	0	1	4	3	1	82	10	8	10.944
201422381309	0	1	4	3	1	82	10	2	10.944
201422381716	0	1	4	3	1	82	10	8	10.944
201422381722	0	1	4	3	1	82	10	8	10.944
201422381734	0	1	4	3	1	82	10	2	10.944
201422381764	0	1	4	3	1	82	10	8	10.944
201422381772	0	1	4	3	1	82	10	2	10.944
201422381937	0	1	4	3	1	82	10	8	10.944
201422381958	0	1	4	3	1	82	10	8	10.944
201422381967	0	1	4	3	1	82	10	8	10.944
201422382062	0	1	4	3	1	82	10	1	10.944
201422382082	0	1	4	3	1	82	10	2	10.944
201422382085	0	1	4	3	1	82	10	2	10.944
201422382103	0	1	4	3	1	82	10	8	10.944
201422382129	0	1	4	3	1	82	10	1	10.944
201422382141	0	1	4	3	1	82	10	1	10.944
201422382724	0	1	4	3	1	82	10	8	10.944
201422382726	0	1	4	3	1	82	10	8	10.944
201422382729	0	1	4	3	1	82	10	8	10.944
201422382738	0	1	4	3	1	82	10	8	10.944
201422382745	0	1	4	3	1	82	10	8	10.944
201422382754	0	1	4	3	1	82	10	8	10.944
201422382767	0	1	4	3	1	82	10	8	10.944
201422382772	0	1	4	3	1	82	10	8	10.944
201422382779	0	1	4	3	1	82	10	8	10.944
201422382988	0	1	4	3	1	82	10	8	10.944
201422382990	0	1	4	3	1	82	10	8	10.944
201422382992	0	1	4	3	1	82	10	8	10.944
201422382994	0	1	4	3	1	82	10	8	10.944
201422383086	0	1	4	4	1	82	10	2	240.768
201422383153	0	1	4	3	1	82	10	8	10.944
201422383158	0	1	4	3	1	82	10	2	10.944
201422383211	0	1	4	3	2	82	10	1	10.944
201422383354	0	1	4	4	1	82	10	1	240.768
201422383511	0	1	4	3	1	82	10	1	10.944
201422383526	0	1	4	3	1	82	10	1	10.944
201422383528	0	1	4	3	1	82	10	1	10.944
201422383558	0	1	4	3	1	82	10	1	10.944
201422383596	0	1	4	3	1	82	10	1	10.944
201426641409	0	1	1	3	1	26	2	8	12.7317
201426641523	0	1	1	3	13	26	2	8	33.326668
201426641854	0	1	1	3	7	26	2	8	15.802204
201426642263	0	1	1	3	9	26	2	8	12.508344
201426642289	0	1	1	3	3	26	2	8	16.661212
201426642367	0	1	1	6	1	26	2	8	101.8536
201426642393	0	1	1	4	9	26	2	8	237.658536
201426642393	0	2	1	4	9	26	2	8	237.658536
201426642579	0	1	1	3	1	26	2	8	12.7317
201426642904	0	1	1	3	13	26	2	8	33.326668
201426643089	0	1	1	2	7	26	2	8	47.406612
201426643180	0	1	1	3	1	26	2	8	12.7317
201426643237	0	1	1	3	1	26	2	8	12.7317
201426643293	0	1	1	4	1	26	2	8	241.9023
201426643338	0	1	1	3	13	26	2	8	33.326668
201426643508	0	1	1	3	1	26	2	2	12.7317
201426643541	0	1	1	4	1	26	2	8	241.9023
201426643571	0	1	1	3	1	26	2	8	12.7317
201426643631	0	1	1	3	3	26	2	8	16.661212
201426643746	0	1	1	3	7	26	2	8	15.802204
201426643751	0	1	1	3	7	26	2	2	15.802204
201426643751	0	1	1	3	7	26	2	7	15.802204
201426643815	0	1	1	3	9	26	2	8	12.508344
201426643816	0	1	1	3	9	26	2	8	12.508344
201426643819	0	1	1	3	9	26	2	8	12.508344
201426644192	0	1	1	3	13	26	2	8	33.326668
201426644194	0	1	1	3	13	26	2	8	33.326668
201426644281	0	1	1	3	1	26	2	8	12.7317
201426644468	0	1	1	2	9	26	2	8	50.033376
201426644582	0	1	1	3	1	26	2	2	12.7317
201426644765	0	1	1	3	1	26	2	8	12.7317
201426645131	0	1	1	3	7	26	2	8	15.802204
201426645363	0	1	1	3	3	26	2	8	16.661212
201426645516	0	1	1	3	1	26	2	8	12.7317
201427230213	0	1	1	3	7	24	1	8	17.389047
201427230268	0	1	1	3	3	25	1	8	12.0702
201427230283	0	1	1	4	1	25	1	8	241.404
201427230460	0	1	1	3	5	24	1	8	17.102034
201427230577	0	1	1	3	9	24	1	8	28.446094
201427230579	0	1	1	3	9	24	1	8	28.446094
201427230585	0	1	1	3	12	24	1	2	39.973163
201427230708	0	1	1	3	3	25	1	8	12.0702
201427230947	0	1	1	3	1	24	1	8	16.7208
201427231006	0	1	1	4	12	24	1	8	239.838978
201427231087	0	1	1	3	1	25	1	8	12.0702
201427231209	0	1	1	3	7	24	1	8	17.389047
201427231252	0	1	1	3	5	24	1	8	17.102034
201427231318	0	1	1	3	7	24	1	8	17.389047
201427231444	0	1	1	4	2	25	1	8	241.404
201427231449	0	1	1	3	2	25	1	8	12.0702
201427231455	0	1	1	3	2	25	1	2	12.0702
201427231704	0	1	1	3	12	24	1	8	39.973163
201427231743	0	1	1	3	12	24	1	8	39.973163
201427231785	0	1	1	3	1	25	1	8	12.0702
201427232017	0	1	1	3	2	24	1	8	16.671056
201427232143	0	1	1	3	7	25	1	8	45.172361
201427232273	0	1	1	4	9	24	1	8	227.568752
201427232366	0	1	1	4	14	25	1	8	214.185216
201427232398	0	1	1	3	6	25	1	7	40.613568
201427232402	0	1	1	3	6	25	1	8	40.613568
201427232409	0	1	1	3	6	25	1	8	40.613568
201427232717	0	1	1	3	2	24	1	8	16.671056
201427232736	0	1	1	3	5	24	1	8	17.102034
201427232738	0	1	1	3	5	24	1	8	17.102034
201427232859	0	1	1	3	3	25	1	8	12.0702
201427232868	0	1	1	3	6	25	1	8	40.613568
201427232877	0	1	1	3	14	25	1	8	107.092608
201427232890	0	1	1	3	1	25	1	8	12.0702
201427232940	0	1	1	3	3	25	1	8	12.0702
201427232942	0	1	1	3	3	25	1	8	12.0702
201427233012	0	1	1	4	6	25	1	8	243.681408
201427233087	0	1	1	3	7	24	1	7	17.389047
201427233275	0	1	1	3	7	24	1	8	17.389047
201427233287	0	1	1	5	7	24	1	8	52.167141
201427233303	0	1	1	4	12	24	1	8	239.838978
201427233363	0	1	1	3	5	24	1	8	17.102034
201427233432	0	1	1	4	9	24	1	8	227.568752
201427233439	0	1	1	3	9	24	1	8	28.446094
201427233439	0	2	1	3	9	24	1	8	28.446094
201427233559	0	1	1	3	1	25	1	8	12.0702
201427233565	0	1	1	3	1	25	1	8	12.0702
201427233588	0	1	1	3	2	25	1	8	12.0702
201427233624	0	1	1	4	6	25	1	8	243.681408
201427233681	0	1	1	3	2	24	1	8	16.671056
201427233741	0	1	1	3	9	24	1	8	28.446094
201427233879	0	1	1	3	2	24	1	8	16.671056
201427233896	0	1	1	3	5	24	1	8	17.102034
201427233909	0	1	1	3	7	24	1	8	17.389047
201427234027	0	1	1	3	1	25	1	8	12.0702
201427234058	0	1	1	3	2	25	1	2	12.0702
201427234106	0	1	1	4	14	25	1	8	214.185216
201427234133	0	1	1	3	2	25	1	8	12.0702
201427234134	0	1	1	3	2	25	1	8	12.0702
201427234181	0	1	1	3	2	24	1	2	16.671056
201427234183	0	1	1	3	2	24	1	8	16.671056
201427234291	0	1	1	3	12	24	1	7	39.973163
201427234295	0	1	1	3	1	25	1	2	12.0702
201427234298	0	1	1	3	1	25	1	8	12.0702
201427234381	0	1	1	3	3	25	1	8	12.0702
201427234381	0	2	1	3	3	25	1	8	12.0702
201427234431	0	1	1	3	2	25	1	8	12.0702
201427234578	0	1	1	1	12	24	1	8	39.973163
201427234639	0	1	1	3	9	24	1	8	28.446094
201427234725	0	1	1	3	1	24	1	2	16.7208
201427234819	0	1	1	3	12	24	1	9	39.973163
201427234823	0	1	1	4	12	24	1	8	239.838978
201427234824	0	1	1	3	12	24	1	8	39.973163
201427234825	0	1	1	3	12	24	1	8	39.973163
201427234901	0	1	1	3	9	24	1	8	28.446094
201427235082	0	1	1	3	12	24	1	8	39.973163
201427235126	0	1	1	3	6	25	1	8	40.613568
201427235129	0	1	1	4	6	25	1	8	243.681408
201427235189	0	1	1	3	2	24	1	8	16.671056
201427235324	0	1	1	3	14	25	1	8	107.092608
201427235332	0	1	1	3	2	25	1	8	12.0702
201427235352	0	1	1	3	6	25	1	8	40.613568
201427235373	0	1	1	4	14	25	1	4	214.185216
201427235390	0	1	1	3	7	25	1	8	45.172361
201427235399	0	1	1	4	7	25	1	2	225.861805
201427235428	0	1	1	3	2	24	1	8	16.671056
201427235459	0	1	1	3	12	24	1	2	39.973163
201427235473	0	1	1	4	12	24	1	2	239.838978
201427235569	0	1	1	4	7	24	1	8	243.446658
201427235607	0	1	1	3	9	24	1	8	28.446094
201427235661	0	1	1	3	1	25	1	8	12.0702
201427235692	0	1	1	4	1	25	1	8	241.404
201427235737	0	1	1	4	14	25	1	8	214.185216
201427235789	0	1	1	3	2	24	1	8	16.671056
201427235817	0	1	1	2	9	24	1	8	56.892188
201427235943	0	1	1	3	12	24	1	8	39.973163
201427236022	0	1	1	4	6	25	1	8	243.681408
201427236053	0	1	1	3	2	25	1	8	12.0702
201427236120	0	1	1	2	6	25	1	8	40.613568
201427236128	0	1	1	3	7	25	1	8	45.172361
201427236239	0	1	1	3	12	24	1	8	39.973163
201427236328	0	1	1	3	2	25	1	8	12.0702
201427236461	0	1	1	3	2	25	1	8	12.0702
201427236594	0	1	1	3	5	24	1	8	17.102034
201427236619	0	1	1	3	7	24	1	8	17.389047
201427236743	0	1	1	4	5	24	1	2	239.428476
201427236866	0	1	1	3	9	24	1	8	28.446094
201427236911	0	1	1	4	2	24	1	2	233.394784
201427236968	0	1	1	3	9	24	1	8	28.446094
201427236977	0	1	1	3	9	24	1	8	28.446094
201427237005	0	1	1	4	2	25	1	1	241.404
201427237200	0	1	1	4	14	25	1	8	214.185216
201427237214	0	1	1	3	1	25	1	8	12.0702
201427237246	0	1	1	4	7	25	1	8	225.861805
201427237299	0	1	1	3	1	25	1	8	12.0702
201427237303	0	1	1	3	1	25	1	8	12.0702
201427237329	0	1	1	4	14	25	1	8	214.185216
201427237444	0	1	1	3	5	24	1	8	17.102034
201427237462	0	1	1	3	5	24	1	8	17.102034
201427237517	0	1	1	3	12	24	1	8	39.973163
201427237550	0	1	1	3	1	24	1	8	16.7208
201427237585	0	1	1	3	5	24	1	8	17.102034
201427237585	0	2	1	3	5	24	1	8	17.102034
201427237636	0	1	1	3	7	24	1	8	17.389047
201427237650	0	1	1	3	9	24	1	8	28.446094
201427237690	0	1	1	4	5	24	1	8	239.428476
201427237716	0	1	1	3	7	24	1	8	17.389047
201427237722	0	1	1	4	9	24	1	8	227.568752
201427237757	0	1	1	3	12	24	1	8	39.973163
201427237830	0	1	1	3	12	24	1	8	39.973163
201427237881	0	1	1	4	2	24	1	8	233.394784
201427238129	0	1	1	3	6	25	1	8	40.613568
201428004070	0	1	3	4	3	28	9	8	161.6211
201428004123	0	1	3	4	3	28	9	8	161.6211
201428004392	0	1	3	4	1	28	9	8	161.6211
201428004888	0	1	3	4	3	28	9	8	161.6211
201428004923	0	1	3	3	3	28	9	8	161.6211
201428114251	0	1	2	3	2	31	6	1	61.5243
201428114478	0	1	2	3	5	29	5	8	43.973436
201428114604	0	1	2	3	2	31	6	1	61.5243
201428114647	0	1	2	4	3	31	6	1	246.0972
201428114661	0	1	2	5	3	31	6	8	61.5243
201428114669	0	1	2	3	3	31	6	1	61.5243
201428115336	0	1	2	4	3	31	6	1	246.0972
201428115354	0	1	2	3	3	31	6	1	61.5243
201428115361	0	1	2	3	3	31	6	1	61.5243
201428115363	0	1	2	3	3	31	6	1	61.5243
201428115394	0	1	2	3	4	31	6	1	61.5243
201428115394	0	2	2	3	4	31	6	1	61.5243
201428115626	0	1	2	3	4	29	5	1	38.981457
201428115773	0	1	2	3	3	31	6	1	61.5243
201428115787	0	1	2	3	3	31	6	1	61.5243
201428115791	0	1	2	3	3	31	6	1	61.5243
201428116025	0	1	2	3	4	31	6	1	61.5243
201428116093	0	1	2	3	10	29	5	2	121.606255
201428116093	0	2	2	3	10	29	5	2	121.606255
201428116138	0	1	2	3	10	29	5	2	121.606255
201428116422	0	1	2	4	4	31	6	1	246.0972
201428116622	0	1	2	4	5	29	5	2	219.86718
201428116622	0	1	2	4	5	29	5	3	219.86718
201428116622	0	1	2	4	5	29	5	5	219.86718
201428117187	0	1	2	3	3	31	6	8	61.5243
201428117613	0	1	2	3	4	29	5	8	38.981457
201428245296	0	1	2	3	1	30	4	1	11.319336
201428245328	0	1	2	3	1	30	4	1	11.319336
201428245341	0	1	2	3	1	30	4	1	11.319336
201428245377	0	1	2	3	1	30	4	1	11.319336
201428245679	0	1	2	3	1	30	4	1	11.319336
201428245722	0	1	2	3	1	30	4	2	11.319336
201428245811	0	1	2	3	1	30	4	8	11.319336
201428245829	0	1	2	3	1	30	4	1	11.319336
201428246155	0	1	2	3	1	30	4	1	11.319336
201428246559	0	1	2	3	1	30	4	1	11.319336
201428246908	0	1	2	3	1	30	4	1	11.319336
201428246965	0	1	2	3	1	30	4	1	11.319336
201428247042	0	1	2	3	1	30	4	1	11.319336
201428247050	0	1	2	3	1	30	4	1	11.319336
201428247099	0	1	2	3	1	30	4	7	11.319336
201428247203	0	1	2	3	1	30	4	1	11.319336
201428247361	0	1	2	3	1	30	4	1	11.319336
201428247595	0	1	2	3	1	30	4	1	11.319336
201428247634	0	1	2	3	1	30	4	1	11.319336
201428247663	0	1	2	3	1	30	4	1	11.319336
201428247836	0	1	2	3	1	30	4	1	11.319336
201428248088	0	1	2	3	1	30	4	1	11.319336
201428248168	0	1	2	3	1	30	4	1	11.319336
201428248263	0	1	2	3	1	30	4	1	11.319336
201428248422	0	1	2	3	1	30	4	1	11.319336
201428248429	0	1	2	3	1	30	4	1	11.319336
201428248761	0	1	2	3	1	30	4	8	11.319336
201428248924	0	1	2	3	1	30	4	1	11.319336
201428248997	0	1	2	3	1	30	4	2	11.319336
201428249043	0	1	2	3	1	30	4	1	11.319336
201428249060	0	1	2	3	1	30	4	1	11.319336
201428249198	0	1	2	3	1	30	4	1	11.319336
201428249285	0	1	2	3	1	30	4	7	11.319336
201428249316	0	1	2	3	1	30	4	2	11.319336
201428249374	0	1	2	3	1	30	4	1	11.319336
201428249377	0	1	2	3	1	30	4	1	11.319336
201428249445	0	1	2	3	1	30	4	1	11.319336
201428249559	0	1	2	3	1	30	4	1	11.319336
201428249593	0	1	2	3	1	30	4	1	11.319336
201428249633	0	1	2	3	1	30	4	1	11.319336
201428249872	0	1	2	3	1	30	4	1	11.319336
201428249879	0	1	2	3	1	30	4	1	11.319336
201428249899	0	1	2	3	1	30	4	1	11.319336
201428249922	0	1	2	3	1	30	4	1	11.319336
201428249932	0	1	2	3	1	30	4	1	11.319336
201428249966	0	1	2	3	1	30	4	1	11.319336
201428250011	0	1	2	3	1	30	4	1	11.319336
201428250047	0	1	2	6	1	30	4	1	101.874024
201428250047	0	2	2	6	1	30	4	1	101.874024
201428250078	0	1	2	3	1	30	4	1	11.319336
201428250236	0	1	2	3	1	30	4	1	11.319336
201428250277	0	1	2	3	1	30	4	1	11.319336
201428250345	0	1	2	3	1	30	4	8	11.319336
201428250427	0	1	2	3	1	30	4	1	11.319336
201428250589	0	1	2	3	1	30	4	1	11.319336
201428250672	0	1	2	4	1	30	4	1	237.706056
201428250862	0	1	2	2	1	30	4	9	56.59668
201428250864	0	1	2	3	1	30	4	1	11.319336
201428250872	0	1	2	3	1	30	4	1	11.319336
201428250875	0	1	2	3	1	30	4	1	11.319336
201428250876	0	1	2	3	1	30	4	1	11.319336
201428250889	0	1	2	3	1	30	4	1	11.319336
201428250928	0	1	2	3	1	30	4	1	11.319336
201428250928	0	2	2	3	1	30	4	1	11.319336
201428250931	0	1	2	3	1	30	4	1	11.319336
201428250938	0	1	2	3	1	30	4	1	11.319336
201428251149	0	1	2	3	1	30	4	1	11.319336
201428251190	0	1	2	3	1	30	4	1	11.319336
201428251213	0	1	2	3	1	30	4	1	11.319336
201428251268	0	1	2	3	1	30	4	1	11.319336
201428251286	0	1	2	3	1	30	4	1	11.319336
201428251315	0	1	2	3	1	31	6	1	61.5243
201428251462	0	1	2	3	1	30	4	1	11.319336
201428251509	0	1	2	3	1	30	4	1	11.319336
201428251785	0	1	2	3	1	30	4	1	11.319336
201428251785	0	2	2	3	1	30	4	1	11.319336
201428251811	0	1	2	3	1	30	4	7	11.319336
201428251982	0	1	2	3	1	30	4	1	11.319336
201428252088	0	1	2	3	1	30	4	1	11.319336
201428252346	0	1	2	3	1	30	4	1	11.319336
201428252365	0	1	2	3	1	30	4	1	11.319336
201428252365	0	2	2	3	1	30	4	1	11.319336
201428252414	0	1	2	3	1	30	4	1	11.319336
201428252423	0	1	2	3	1	30	4	1	11.319336
201428252432	0	1	2	3	1	30	4	1	11.319336
201428252444	0	1	2	3	1	30	4	1	11.319336
201428252533	0	1	2	3	1	30	4	1	11.319336
201428252587	0	1	2	3	1	30	4	1	11.319336
201428252670	0	1	2	3	1	29	5	1	17.1835
201428252820	0	1	2	3	1	30	4	8	11.319336
201428252850	0	1	2	3	1	30	4	2	11.319336
201428252980	0	1	2	3	1	30	4	1	11.319336
201428253009	0	1	2	3	1	30	4	1	11.319336
201428253036	0	1	2	3	1	30	4	1	11.319336
201428253282	0	1	2	3	1	30	4	1	11.319336
201428253329	0	1	2	3	1	30	4	1	11.319336
201428253355	0	1	2	3	1	30	4	1	11.319336
201428253362	0	1	2	3	1	30	4	1	11.319336
201428253379	0	1	2	3	1	30	4	1	11.319336
201428253497	0	1	2	3	1	30	4	1	11.319336
201428253552	0	1	2	3	2	29	5	1	17.1835
201428253617	0	1	2	3	1	30	4	9	11.319336
201428253745	0	1	2	3	1	30	4	1	11.319336
201428253778	0	1	2	3	1	30	4	1	11.319336
201428254085	0	1	2	3	1	30	4	1	11.319336
201428254087	0	1	2	3	1	30	4	1	11.319336
201428254087	0	2	2	3	1	30	4	1	11.319336
201428254117	0	1	2	3	1	30	4	1	11.319336
201428254341	0	1	2	1	1	30	4	1	11.319336
201428254341	0	2	2	1	1	30	4	1	11.319336
201428316930	0	1	3	3	1	51	9	8	119.48265
201428316984	0	1	3	3	1	51	9	8	119.48265
201428317020	0	1	3	3	1	51	9	8	119.48265
201428317093	0	1	3	3	1	51	9	1	119.48265
201428317100	0	1	3	4	1	51	9	1	358.44795
201428317274	0	1	3	3	1	51	9	1	119.48265
201428317304	0	1	3	3	1	51	9	8	119.48265
201428317369	0	1	3	3	1	51	9	8	119.48265
201428317587	0	1	3	3	1	51	9	1	119.48265
201428317849	0	1	3	3	1	51	9	8	119.48265
201428317879	0	1	3	3	1	51	9	8	119.48265
201428317950	0	1	3	3	1	51	9	8	119.48265
201428317957	0	1	3	3	1	51	9	8	119.48265
201428318121	0	1	3	3	1	51	9	8	119.48265
201428318250	0	1	3	3	1	51	9	1	119.48265
201428318532	0	1	3	3	1	51	9	1	119.48265
201428318947	0	1	3	3	1	51	9	1	119.48265
201428319080	0	1	3	3	1	51	9	8	119.48265
201428319745	0	1	3	3	1	51	9	8	119.48265
201428319893	0	1	3	3	1	51	9	1	119.48265
201428320269	0	1	3	3	1	51	9	8	119.48265
201428320294	0	1	3	3	1	51	9	8	119.48265
201428320386	0	1	3	3	1	51	9	8	119.48265
201428320503	0	1	3	3	1	51	9	8	119.48265
201428320600	0	1	3	3	1	51	9	1	119.48265
201428321001	0	1	3	3	1	51	9	1	119.48265
201428321001	0	2	3	3	1	51	9	1	119.48265
201428321323	0	1	3	3	1	51	9	1	119.48265
201428428430	0	1	3	3	2	62	8	8	24.553
201428428437	0	1	3	3	2	62	8	8	24.553
201428428531	0	1	3	3	2	62	8	8	24.553
201428428787	0	1	3	3	1	62	8	8	24.553
201428428788	0	1	3	3	1	62	8	1	24.553
201428429016	0	1	3	3	2	62	8	8	24.553
201428429131	0	1	3	3	2	62	8	2	24.553
201428429191	0	1	3	3	2	62	8	1	24.553
201428429292	0	1	3	3	2	62	8	8	24.553
201428429510	0	1	3	3	6	62	8	1	40.029247
201428429709	0	1	3	3	2	62	8	8	24.553
201428429922	0	1	3	3	17	62	8	1	24.553
201428429922	0	2	3	3	17	62	8	1	24.553
201428430144	0	1	3	3	2	62	8	3	24.553
201428430362	0	1	3	3	2	62	8	1	24.553
201428430419	0	1	3	3	1	62	8	1	24.553
201428430622	0	1	3	3	5	62	8	1	24.553
201428430660	0	1	3	3	2	62	8	1	24.553
201428430745	0	1	3	3	3	62	8	1	24.553
201428430749	0	1	3	3	4	62	8	1	24.553
201428430837	0	1	3	3	17	62	8	1	24.553
201428431670	0	1	3	3	2	62	8	1	24.553
201428431758	0	1	3	3	2	62	8	9	24.553
201428431758	0	2	3	3	2	62	8	9	24.553
201428432051	0	1	3	3	2	62	8	1	24.553
201428432196	0	1	3	3	2	62	8	8	24.553
201428432323	0	1	3	3	6	62	8	8	40.029247
201428432323	0	2	3	3	6	62	8	8	40.029247
201428432376	0	1	3	5	2	62	8	8	49.106
201428544468	0	1	3	3	1	64	7	1	9.4404
201428545274	0	1	3	3	1	64	7	1	9.4404
201428545302	0	1	3	3	1	64	7	1	9.4404
201428545553	0	1	3	1	2	64	7	1	4.7202
201428545739	0	1	3	3	1	64	7	1	9.4404
201428546164	0	1	3	3	1	64	7	8	9.4404
201428546328	0	1	3	3	1	64	7	8	9.4404
201428546977	0	1	3	3	1	64	7	1	9.4404
201428546992	0	1	3	3	1	64	7	1	9.4404
201428547056	0	1	3	3	1	64	7	1	9.4404
201428547558	0	1	3	3	1	64	7	8	9.4404
201428547997	0	1	3	3	1	64	7	1	9.4404
201428548019	0	1	3	3	1	64	7	1	9.4404
201428548119	0	1	3	4	1	64	7	1	236.01
201428548180	0	1	3	3	1	64	7	1	9.4404
201428548427	0	1	3	3	1	64	7	8	9.4404
201428548541	0	1	3	3	1	64	7	1	9.4404
201428548587	0	1	3	3	1	64	7	8	9.4404
201428548609	0	1	3	3	1	64	7	1	9.4404
201428548636	0	1	3	3	1	64	7	1	9.4404
201428549102	0	1	3	3	1	64	7	2	9.4404
201428549106	0	1	3	3	1	64	7	1	9.4404
201428549231	0	1	3	3	1	64	7	1	9.4404
201428549235	0	1	3	3	1	64	7	1	9.4404
201428549308	0	1	3	3	1	64	7	1	9.4404
201428549587	0	1	3	3	1	64	7	9	9.4404
201428549614	0	1	3	3	1	64	7	8	9.4404
201428549716	0	1	3	3	1	64	7	1	9.4404
201428549716	0	2	3	3	1	64	7	1	9.4404
201428549723	0	1	3	3	1	64	7	8	9.4404
201428549826	0	1	3	3	1	64	7	1	9.4404
201428550666	0	1	3	3	1	64	7	8	9.4404
201428550681	0	1	3	3	1	64	7	8	9.4404
201428550780	0	1	3	3	2	64	7	1	14.1606
201428551292	0	1	3	3	1	64	7	1	9.4404
201428551314	0	1	3	3	1	64	7	9	9.4404
201428551529	0	1	3	3	1	64	7	1	9.4404
201428551549	0	1	3	3	1	64	7	1	9.4404
201428551651	0	1	3	3	1	64	7	1	9.4404
201428552176	0	1	3	3	1	64	7	1	9.4404
201428552208	0	1	3	3	1	64	7	2	9.4404
201428552328	0	1	3	3	1	64	7	8	9.4404
201428552696	0	1	3	3	1	64	7	1	9.4404
201428552764	0	1	3	3	1	64	7	2	9.4404
201428552834	0	1	3	3	1	64	7	2	9.4404
201428553028	0	1	3	3	1	64	7	2	9.4404
201428553394	0	1	3	3	1	64	7	1	9.4404
201428553469	0	1	3	3	1	64	7	8	9.4404
201428553715	0	1	3	3	1	64	7	1	9.4404
201428553741	0	1	3	3	1	64	7	1	9.4404
201428553767	0	1	3	3	1	64	7	1	9.4404
201428553774	0	1	3	3	1	64	7	1	9.4404
201428553781	0	1	3	3	1	64	7	8	9.4404
201428553788	0	1	3	3	1	64	7	1	9.4404
201428553924	0	1	3	3	1	64	7	8	9.4404
201428554172	0	1	3	3	1	64	7	1	9.4404
201428554437	0	1	3	3	1	64	7	1	9.4404
201428554616	0	1	3	3	1	64	7	8	9.4404
201428554947	0	1	3	3	1	64	7	8	9.4404
201428555093	0	1	3	3	1	64	7	1	9.4404
201428555147	0	1	3	3	1	64	7	1	9.4404
201428555233	0	1	3	3	1	64	7	1	9.4404
201428555332	0	1	3	3	1	64	7	8	9.4404
201428555465	0	1	3	3	1	64	7	9	9.4404
201428555525	0	1	3	3	1	64	7	1	9.4404
201428555583	0	1	3	3	1	64	7	1	9.4404
201428555835	0	1	3	3	1	64	7	8	9.4404
201428556551	0	1	3	3	1	64	7	8	9.4404
201428722554	0	1	2	3	1	71	5	8	12.3468
201428722935	0	1	2	3	5	71	5	1	12.3468
201428723625	0	1	2	3	3	71	5	8	12.3468
201428723663	0	1	2	3	1	71	5	1	12.3468
201428724133	0	1	2	4	7	71	5	1	241.271538
201428724144	0	1	2	3	2	71	5	8	12.3468
201428724167	0	1	2	3	2	71	5	5	12.3468
201428724175	0	1	2	3	2	71	5	8	12.3468
201428724342	0	1	2	4	10	71	5	2	243.392469
201428724520	0	1	2	3	4	71	5	2	12.3468
201428724532	0	1	2	3	4	71	5	2	12.3468
201428724590	0	1	2	2	2	71	5	1	49.3872
201428724775	0	1	2	3	5	71	5	1	12.3468
201428724882	0	1	2	3	3	71	5	2	12.3468
201428724927	0	1	2	3	5	71	5	1	12.3468
201428724927	0	2	2	3	5	71	5	1	12.3468
201428724927	0	3	2	3	5	71	5	1	12.3468
201428724981	0	1	2	3	2	71	5	1	12.3468
201428725030	0	1	2	3	2	71	5	1	12.3468
