CASENUM	VEH_NO	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_FORMS	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PMAK_MOD	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PVEH_SEV	PTOWED	PM_HARM	PVEH_SC1	PVEH_SC2	PFIRE	WEIGHT
201427237877	3	1	6	2	24	1	2	0	12	17	15	12	6	2	0	49	43	49043	4	2003	4T1BF28B13U2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	100.026336
201427237877	4	1	6	2	24	1	2	0	12	17	15	12	6	2	0	35	49	35049	6	2012	JN8AZ1MW6CW2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	8	5	12	0	0	0	100.026336
201427238067	2	1	4	7	25	1	1	0	12	9	20	14	0	2	0	37	421	37421	15	2011	5FNYF4H56BB0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	5	12	0	0	0	225.861805
201427238095	1	1	4	14	25	1	1	0	12	1	59	14	0	2	0	37	32	37032	2	2008	1HGCS22818A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0	214.185216
201427238108	1	1	4	6	25	1	1	0	11	8	20	14	0	2	0	23	481	23481	31	2004	1GTHK232X4F2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	5	12	0	0	0	243.681408
201427238189	1	1	4	6	25	1	1	0	12	13	10	14	0	2	0	7	399	7399	9	2011	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	5	12	0	0	0	243.681408
201428003869	2	3	4	1	28	9	1	0	1	7	45	14	0	2	0	12	481	12481	31	1991	1FTEF15N9MPB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	161.6211
201428003947	2	3	5	3	28	9	1	0	2	2	20	14	0	3	0	7	472	7472	30	2004	1D7GG16KX4S6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0	161.6211
201428003965	2	3	4	1	28	9	1	0	2	23	40	11	0	3	0	63	34	63034	4	2007	KNAGE1232751	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0	161.6211
201428003993	1	3	4	3	28	9	1	0	2	11	30	14	0	4	0	12	881	12881	63	1991	1FDXK74P4MVA	0	57	01551216	5701551216	3	1	4	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0	161.6211
201428004021	2	3	5	1	28	9	1	0	2	13	30	38	0	3	0	7	472	7472	31	2010	1D7RW3BP4AS2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	161.6211
201428004082	2	3	4	1	28	9	1	0	3	21	10	14	0	2	0	49	32	49032	4	2010	1NXBU4EE9AZ3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0	161.6211
201428004125	2	3	4	3	28	9	1	0	4	0	49	43	0	3	0	20	881	20881	63	1985	1GBM7D1Y9FV1	0	77	777777777	77777777777	3	1	96	1	0	0	0	0	0	0	0	81	2	5	12	0	0	0	161.6211
201428004321	2	3	1	1	28	9	1	0	6	15	48	14	0	2	0	20	481	20481	31	2003	2GCEK19T0311	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0	161.6211
201428004321	3	3	1	1	28	9	1	0	6	15	48	14	0	2	0	12	880	12880	67	1993	2FDLF47M8PCA	0	88	888888888	88888888888	2	1	97	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	161.6211
201428004321	4	3	1	1	28	9	1	0	6	15	48	14	0	2	0	18	7	18007	4	2001	2G4WS52J1113	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	3	12	0	0	0	161.6211
201428004328	2	3	4	1	28	9	1	0	6	22	0	14	0	2	0	12	471	12471	30	2000	1FTZR15VXYTB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	2	5	12	0	0	0	161.6211
201428004329	2	3	4	2	28	9	1	1	3	15	30	14	0	2	0	12	3	12003	3	1993	1FACP42D1PF1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	161.6211
201428004548	3	3	5	3	28	9	2	0	8	17	46	12	6	3	0	20	431	20431	16	1999	1GNFK16R0XJ3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0	161.6211
201428004548	4	3	5	3	28	9	2	0	8	17	46	12	6	3	0	12	471	12471	30	1998	1FTYR14U8WPA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	8	5	12	0	0	0	161.6211
201428004591	2	3	4	3	28	9	1	0	9	21	47	14	0	2	0	2	404	2404	14	1997	1J4GZ58S0VC5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	4	5	12	0	0	0	161.6211
201428004825	2	3	5	1	28	9	1	0	12	13	56	53	0	3	0	20	16	20016	2	2002	1G1JC1241273	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	6	2	12	0	0	0	161.6211
201428004841	2	3	4	1	28	9	1	0	12	8	35	14	0	2	0	20	16	20016	4	2003	1G1JC52FX372	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	6	2	45	0	0	0	161.6211
201428004841	3	3	4	1	28	9	1	0	12	8	35	14	0	2	0	49	401	49401	14	2001	JT3HN86R8103	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	45	0	0	0	161.6211
201428004844	2	3	4	1	28	9	1	1	12	9	30	14	0	2	0	12	481	12481	31	2011	1FTFW1EF0BFC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	5	12	0	0	0	161.6211
201428004861	2	3	4	1	28	9	1	0	12	20	40	14	0	2	0	12	3	12003	2	2014	1ZVBP8CF0E52	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0	161.6211
201428004882	2	3	4	1	28	9	1	0	12	12	0	14	0	3	0	21	17	21017	4	1988	2G3AJ51R3J94	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	5	12	0	0	0	161.6211
201428113648	2	2	4	10	29	5	1	0	1	23	0	14	0	2	0	12	471	12471	30	2008	1FTYR10DX8PA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	243.21251
201428113651	2	2	4	10	29	5	1	0	1	23	25	14	0	2	0	35	39	35039	4	2006	1N4BA41E66C8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0	243.21251
201428113731	2	2	4	3	31	6	1	0	1	22	2	14	0	2	0	20	482	20482	31	2004	3GNEC12T84G3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	0	5	12	0	0	0	246.0972
201428113871	2	2	4	10	29	5	1	0	1	9	55	14	0	2	0	12	481	12481	31	2008	1FTSX21528ED	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0	243.21251
201428114014	1	2	4	5	29	5	1	1	2	12	57	14	0	2	0	20	37	20037	4	2011	1G1ZB5E19BF2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0	219.86718
201428114019	2	2	4	5	29	5	1	0	2	18	0	14	0	2	0	7	472	7472	31	2002	1B7HG38X92S6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0	219.86718
201428114019	3	2	4	5	29	5	1	0	2	18	0	14	0	2	0	18	3	18003	4	1996	1G4CU5213TH6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0	219.86718
201428114044	1	2	6	4	31	6	1	3	1	16	53	14	0	2	0	7	442	7442	20	2007	2D4GP44L17R1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	6	2	12	0	0	0	123.0486
201428114122	2	2	4	3	31	6	1	0	1	99	99	14	0	2	0	12	17	12017	4	2009	1FAHP23W69G1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	5	12	0	0	0	246.0972
201428114138	2	2	4	3	31	6	1	0	1	12	55	14	0	2	0	20	481	20481	31	1998	1GCEK14R0WZ2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	246.0972
201428114150	2	2	4	3	31	6	1	1	1	7	26	14	0	2	0	7	472	7472	31	2005	1D7HE42K75S1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0	246.0972
201428114164	2	2	4	3	31	6	1	0	2	5	4	14	0	2	0	7	28	7028	2	2013	2C3CDYAG0DH6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	5	12	0	0	0	246.0972
201428114362	2	2	4	3	31	6	1	0	2	15	32	14	0	2	0	37	402	37402	14	2011	5J6RE3H52BL0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0	246.0972
201428114391	2	2	6	3	31	6	1	0	3	0	46	14	0	2	0	20	16	20016	2	2004	1G1JC12F3472	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0	123.0486
201428114401	2	2	4	3	31	6	1	0	3	23	38	14	0	2	0	7	442	7442	20	2014	2C4RDGCG6ER1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	6	2	12	0	0	0	246.0972
201428114406	2	2	4	3	31	6	1	1	3	8	51	14	0	2	0	30	47	30047	3	2012	3VWJP7AT9CM6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	246.0972
201428114446	2	2	4	5	29	5	1	0	2	17	58	14	0	2	0	59	404	59404	14	2013	JTJJM7FX2D50	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	2	5	12	0	0	0	219.86718
201428114472	2	2	4	5	29	5	1	1	3	16	44	14	0	2	0	18	2	18002	4	1997	1G4HR52KXVH5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	219.86718
201428114477	2	2	4	5	29	5	1	0	3	19	16	14	0	2	0	12	481	12481	31	2008	1FTPX14V68FA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0	219.86718
201428114516	2	2	6	10	29	5	1	0	2	17	15	34	0	3	0	19	3	19003	4	1995	1G6KD52B9SU2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0	121.606255
201428114668	2	2	4	3	31	6	1	0	4	21	15	14	0	2	0	12	23	12023	4	2009	3FAHP081X9R1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0	246.0972
201428114815	2	2	4	10	29	5	1	0	3	7	0	14	0	2	0	52	37	52037	1	2003	4A3AE75HX3E0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0	243.21251
201428114825	2	2	5	10	29	5	1	0	3	0	34	14	0	2	0	49	43	49043	4	1995	4T1GB10E3SU0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0	121.606255
201428114935	2	2	4	3	31	6	1	0	4	7	50	14	0	2	0	18	3	18003	4	1991	1G4CW53L2M16	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	4	5	12	0	0	0	246.0972
201428114959	2	2	6	3	31	6	1	0	5	16	24	14	0	2	0	22	441	22441	20	2003	1GMDX13E33D1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0	123.0486
201428114961	2	2	4	3	31	6	1	0	5	11	25	14	0	2	0	23	401	23401	14	2006	1GKET16S7661	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0	246.0972
201428114971	2	2	6	3	31	6	1	0	5	5	38	14	0	2	0	55	35	55035	4	2001	KMHDN45D41U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	123.0486
201428114971	3	2	6	3	31	6	1	0	5	5	38	14	0	2	0	7	43	7043	4	2006	1B3EL46R76N2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	123.0486
201428115082	1	2	4	10	29	5	1	0	5	9	51	14	0	2	0	37	402	37402	14	2013	2HKRM4H34DH6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0	243.21251
201428115086	2	2	4	10	29	5	1	0	5	11	7	14	0	2	0	49	40	49040	4	2005	4T1BF32K05U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0	243.21251
201428115113	2	2	4	10	29	5	1	0	5	19	48	14	0	2	0	49	46	49046	5	2013	JTDKDTB37D10	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	2	5	12	0	0	0	243.21251
201428115180	2	2	6	10	29	5	1	0	5	12	58	32	0	3	0	49	40	49040	4	2013	4T1BK1FKXDU5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	6	2	12	0	0	0	121.606255
201428115180	3	2	6	10	29	5	1	0	5	12	58	32	0	3	0	20	481	20481	31	2011	3GCPKSE39BG1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	121.606255
201428115187	2	2	4	10	29	5	1	0	6	10	40	14	0	2	0	7	24	7024	4	2012	2C3CDXHG5CH1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0	243.21251
201428115242	2	2	4	5	29	5	1	0	5	99	99	14	0	2	0	37	32	37032	4	1999	JHMCG5649XC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	5	12	0	0	0	219.86718
201428115252	2	2	4	5	29	5	1	0	6	9	50	14	0	2	0	37	32	37032	4	2005	1HGCM561X5A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0	219.86718
201428115276	2	2	5	4	29	5	1	0	4	5	19	14	0	2	0	20	481	20481	31	2003	2GCEK19T9312	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0	77.962914
201428115412	1	2	4	4	31	6	1	0	6	14	2	14	0	2	0	37	32	37032	2	2004	1HGCM81764A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	5	12	0	0	0	246.0972
201428115481	2	2	4	4	31	6	1	0	6	11	50	14	0	2	0	49	40	49040	4	1996	4T1BG12K9TU9	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0	246.0972
201428115574	2	2	4	3	31	6	1	0	7	17	20	14	0	2	0	35	472	35472	30	2006	1N6AD07W36C4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0	246.0972
201428115797	2	2	4	3	31	6	1	0	8	12	41	14	0	2	0	20	16	20016	2	2004	1G1JC12F5473	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0	246.0972
201428115807	2	2	5	3	31	6	1	0	8	2	48	14	0	2	0	12	17	12017	4	1996	1FALP53S4TG1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	2	5	12	0	0	0	61.5243
201428115807	3	2	5	3	31	6	1	0	8	2	48	14	0	2	0	20	481	20481	31	1985	2GCEC14H1F12	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0	61.5243
201428115807	4	2	5	3	31	6	1	0	8	2	48	14	0	2	0	12	481	12481	31	1992	1FTHF25Y9NNA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0	61.5243
201428115918	1	2	4	5	29	5	1	0	8	99	99	14	0	2	0	49	32	49032	4	1999	1NXBR12E3XZ2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0	219.86718
201428115958	2	2	2	3	31	6	1	0	8	15	24	30	0	2	0	7	482	7482	31	1998	1B7HF13Y5WJ2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	6	2	12	0	0	0	61.5243
201428115959	2	2	4	3	31	6	1	0	8	20	31	14	0	2	0	49	40	49040	2	1999	2T1CF22P1XC1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0	246.0972
201428115974	2	2	4	3	31	6	1	0	9	11	45	14	0	2	0	20	37	20037	5	2004	1G1ZT64874F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0	246.0972
201428116191	1	2	4	5	29	5	1	0	8	18	30	14	0	2	0	6	18	6018	4	2013	1C3CCBBB5DN5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0	219.86718
201428116203	2	2	5	5	29	5	1	0	9	22	11	14	0	2	0	12	401	12401	14	1996	1FMDU32X8TZA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	4	5	12	0	0	0	43.973436
201428116203	3	2	5	5	29	5	1	0	9	22	11	14	0	2	0	20	461	20461	21	2005	1GCHG35V9511	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	43.973436
201428116206	2	2	6	5	29	5	1	0	9	23	20	14	0	2	0	37	32	37032	4	2012	1HGCP2F6XCA1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0	87.946872
201428116210	1	2	4	5	29	5	1	0	9	6	40	14	0	2	0	20	481	20481	31	1995	1GCEC14Z3SZ2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	219.86718
201428116363	2	2	4	3	31	6	1	0	9	20	44	14	0	2	0	12	3	12003	1	2001	1FAFP44481F2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0	246.0972
201428116381	2	2	4	3	31	6	1	0	9	15	17	14	0	2	0	20	16	20016	2	1997	1G1JC1242V72	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	5	12	0	0	0	246.0972
201428116391	2	2	4	3	31	6	1	0	10	12	38	14	0	2	0	35	472	35472	30	2001	1N6MD26Y91C3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0	246.0972
201428116397	2	2	3	3	31	6	1	0	10	16	38	14	0	2	0	7	442	7442	20	1999	2B4GP24G3XR1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0	61.5243
201428116446	2	2	4	4	31	6	1	0	10	19	30	14	0	2	0	55	33	55033	4	2004	KMHWF25S24A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	4	5	12	0	0	0	246.0972
201428116488	2	2	4	10	29	5	1	0	9	15	24	14	0	2	0	14	6	14006	4	2007	2MEFM75V97X6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0	243.21251
201428116518	2	2	4	10	29	5	1	0	10	23	3	14	0	2	0	49	47	49047	6	2003	2T1KR32E53C1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	5	12	0	0	0	243.21251
201428116521	2	2	6	10	29	5	1	0	10	9	23	14	0	2	0	35	402	35402	14	2002	5N1ED28YX2C5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	121.606255
201428116545	2	2	4	10	29	5	1	0	10	22	27	14	0	2	0	20	2	20002	4	2003	2G1WH52K4393	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	4	5	12	0	0	0	243.21251
201428116651	2	2	4	5	29	5	1	0	10	17	14	14	0	2	0	6	43	6043	1	2000	3C3EL55H0YT2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0	219.86718
201428116721	2	2	6	10	29	5	1	1	10	16	18	11	0	3	0	37	441	37441	20	2012	5FNRL5H60CB0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	19	0	0	0	121.606255
201428116835	2	2	5	5	29	5	1	0	10	7	26	30	0	3	0	19	21	19021	4	2006	1G6DW6776602	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	2	5	12	0	0	0	43.973436
201428116927	2	2	4	2	31	6	1	0	11	1	1	14	0	3	0	20	2	20002	4	2009	2G1WB57K6912	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0	246.0972
201428117064	2	2	6	3	31	6	1	0	10	23	19	14	0	2	0	2	404	2404	14	2003	1J4GW48N13C5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	2	5	14	0	0	0	123.0486
201428117064	3	2	6	3	31	6	1	0	10	23	19	14	0	2	0	49	40	49040	4	1998	4T1BF28K2WU0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	2	5	12	0	0	0	123.0486
201428117117	2	2	4	3	31	6	1	0	11	21	53	14	0	2	0	2	404	2404	14	2001	1J4FF58S81L5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	5	12	0	0	0	246.0972
201428117160	2	2	4	3	31	6	1	0	11	99	99	14	0	2	0	12	23	12023	4	2012	3FAHP0JA4CR4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0	246.0972
201428117164	2	2	6	3	31	6	1	0	12	7	41	14	0	2	0	21	21	21021	4	2001	1G3NF52EX1C2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	123.0486
201428117166	2	2	3	3	31	6	1	0	12	99	99	14	0	2	0	7	402	7402	14	1999	1B4HS28Y2XF6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	5	12	0	0	0	61.5243
201428117173	2	2	6	3	31	6	1	0	12	18	14	14	0	2	0	7	472	7472	30	1995	1B7GL23X7SS1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	6	2	12	0	0	0	123.0486
201428117191	2	2	4	3	31	6	1	0	12	19	48	59	0	3	0	59	31	59031	4	2000	JT8BF28G3Y02	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	246.0972
201428117322	2	2	6	5	29	5	1	0	11	5	53	14	0	2	0	12	481	12481	31	1997	1FTDF17W1VLA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0	87.946872
201428117486	2	2	6	10	29	5	1	1	12	21	37	14	0	2	0	13	1	13001	4	2001	1LNHM82W51Y7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	6	2	12	0	0	0	121.606255
201428117578	2	2	4	10	29	5	1	0	12	16	45	14	0	2	0	30	40	30040	4	2014	3VW5T7AJ6EM3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	2	5	12	0	0	0	243.21251
201428117588	2	2	6	10	29	5	1	0	12	17	40	14	0	2	0	20	481	20481	31	2011	1GCNKPEA3BZ2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	121.606255
201428117591	2	2	5	10	29	5	1	0	12	19	27	14	0	2	0	7	403	7403	14	2010	1D4PU5GK3AW1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	5	12	0	0	0	121.606255
201428245044	2	2	4	1	29	5	1	0	1	7	0	14	0	2	0	6	441	6441	20	2005	2C4GP54L55R5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0	240.569
201428245473	1	2	4	1	30	4	1	0	1	3	0	14	0	2	0	37	32	37032	2	2000	1HGCG2250YA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	5	12	0	0	0	237.706056
201428245674	1	2	4	1	30	4	1	1	1	8	30	14	0	2	0	49	442	49442	20	2006	5TDZA23C96S5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0	237.706056
201428245748	2	2	5	1	31	6	1	0	1	15	15	14	0	2	0	37	402	37402	14	2003	JHLRD685X3C0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	6	2	12	0	0	0	61.5243
201428245771	2	2	6	1	29	5	1	0	1	8	35	14	0	2	0	20	401	20401	14	2000	1GNCT18W4YK2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0	103.101
201428245804	1	2	4	1	30	4	1	0	2	10	27	14	0	2	0	37	31	37031	4	2013	19XFB2F58DE0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	6	2	12	0	0	0	237.706056
201428245812	2	2	6	1	30	4	2	1	2	14	3	12	6	2	0	20	2	20002	4	2004	1G1WF52E8493	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0	101.874024
201428245907	1	2	4	1	30	4	1	0	2	11	30	14	0	2	0	20	39	20039	4	2008	KL1TD56698B2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0	237.706056
201428246152	1	2	4	1	30	4	1	0	2	0	0	14	0	2	0	21	22	21022	4	1999	1G3GR62C9X41	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0	237.706056
201428246195	2	2	4	1	31	6	1	1	2	13	30	45	0	4	0	84	881	84881	63	2005	1HTWDAZR85J1	0	77	777777777	77777777777	3	1	4	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0	246.0972
201428246486	1	2	5	1	30	4	1	0	3	2	55	14	0	2	0	12	18	12018	3	1997	1ZVLT22B0V51	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	5	12	0	0	0	56.59668
201428246616	1	2	6	1	30	4	1	1	3	7	37	14	0	2	0	49	40	49040	4	1999	4T1BG22K8XU5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0	101.874024
201428246616	2	2	6	1	30	4	1	0	3	7	37	14	0	2	0	37	32	37032	4	2002	1HGCG56722A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0	101.874024
201428246806	1	2	5	1	29	5	1	0	3	2	12	14	0	3	0	12	23	12023	4	2010	3FAHP0HA7AR4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0	51.5505
201428246806	2	2	5	1	29	5	1	0	3	2	12	14	0	3	0	20	481	20481	31	1997	2GCEC19R2V12	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0	51.5505
