CASENUM,STRATUM,REGION,PJ,PSU,PSUSTRAT,WEIGHT,VE_TOTAL,MONTH,WKDY_IM,YEAR,HOUR_IM,MINUTE_IM,EVENT1_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,LAND_USE,PVH_INVL,TYP_INT,REL_ROAD,CF1,CF2,CF3
201015450121,6,3,1,41,7,130.348,1,8,6,2010,5,40,30,0,0,2,4,1,2,2,2,8,0,8,4,,,
201015450135,5,3,2,41,7,60.161,2,7,5,2010,17,9,12,6,0,2,1,1,2,1,2,8,0,2,1,,,
201015450147,3,3,2,41,7,20.054,1,7,4,2010,15,44,22,0,0,2,1,1,2,1,2,8,0,2,1,,,
201015450149,3,3,2,41,7,20.054,2,7,2,2010,17,55,12,1,0,2,1,2,2,1,2,8,0,8,1,,,
201015450166,6,3,2,41,7,130.348,2,7,7,2010,23,34,12,1,0,2,3,10,2,2,2,8,0,2,1,,,
201015450169,3,3,2,41,7,20.054,2,7,6,2010,10,12,12,1,0,1,1,1,2,2,2,8,0,1,1,,,
201015450171,1,3,2,41,7,10.027,1,7,4,2010,19,44,42,0,0,1,1,1,3,1,2,8,0,1,4,,,
201015450174,3,3,2,41,7,20.054,2,7,5,2010,18,9,12,1,0,2,1,1,2,1,2,8,0,8,1,,,
201015450178,3,3,2,41,7,20.054,1,7,4,2010,14,5,22,0,0,2,1,1,2,1,2,8,0,2,1,,,
201015450184,5,3,2,41,7,60.161,2,7,3,2010,18,0,12,6,0,2,1,1,2,2,2,8,0,2,1,,,
201015450193,3,3,2,41,7,20.054,2,7,1,2010,14,53,12,1,1,5,1,10,2,1,2,8,0,8,1,,,
201015450198,4,3,2,41,7,290.777,2,7,6,2010,13,24,12,6,0,2,1,1,0,0,2,8,0,8,1,,,
201015450213,5,3,2,41,7,60.161,1,7,4,2010,14,56,41,0,0,1,1,1,2,2,2,8,0,1,4,,,
201015450233,1,3,3,41,7,10.027,1,8,1,2010,5,1,25,0,0,1,3,1,3,1,1,8,0,1,3,,,
201015450236,5,3,3,41,7,60.161,1,8,6,2010,4,15,25,0,0,1,3,1,2,1,2,8,0,1,3,,,
201015450241,2,3,1,41,7,10.027,2,8,3,2010,12,36,12,7,0,1,1,1,1,4,2,8,0,1,1,,,
201015450249,4,3,1,41,7,290.777,2,8,4,2010,8,20,12,1,0,4,1,10,0,0,2,8,0,1,1,,,
201015450250,3,3,1,41,7,20.054,2,8,7,2010,16,32,12,6,0,2,1,1,2,1,2,8,0,2,1,,,
201015450255,3,3,1,41,7,20.054,1,8,7,2010,15,50,22,0,0,1,1,1,2,1,2,8,0,1,1,,,
201015450268,5,3,1,41,7,60.161,1,8,7,2010,20,58,30,0,0,1,3,2,2,1,2,8,0,1,3,,,
201015450278,6,3,2,41,7,130.348,2,6,6,2010,7,20,14,0,0,1,1,1,2,1,2,8,1,1,5,,,
201015450294,3,3,2,41,7,20.054,2,8,3,2010,17,41,12,1,0,1,1,2,2,1,2,8,0,1,1,,,
201015450316,3,3,1,41,7,20.054,1,8,3,2010,11,44,1,0,0,1,1,10,2,1,2,8,0,1,1,,,
201015450322,1,3,1,41,7,10.027,2,8,2,2010,7,27,12,6,0,2,1,1,3,1,2,8,0,2,1,,,
201015450330,4,3,2,41,7,290.777,2,8,7,2010,15,32,12,1,0,4,1,1,0,0,2,8,0,1,1,,,
201015450333,3,3,1,41,7,20.054,2,8,7,2010,23,24,12,1,0,2,3,2,3,2,2,8,0,8,1,,,
201015450334,1,3,1,41,7,10.027,2,8,4,2010,14,40,12,6,0,2,1,1,3,2,2,8,0,3,1,,,
201015450337,5,3,2,41,7,60.161,3,8,6,2010,19,24,12,1,0,2,5,1,2,1,1,8,0,8,1,,,
201015450338,3,3,3,41,7,20.054,2,8,3,2010,23,25,12,6,0,1,3,2,2,2,2,8,0,1,1,,,
201015450349,6,3,2,41,7,130.348,2,8,6,2010,3,56,41,0,0,1,3,1,0,0,1,8,1,1,5,,,
201015450352,3,3,1,41,7,20.054,1,8,1,2010,20,59,42,0,0,2,3,1,2,1,2,8,0,8,3,,,
201015450365,3,3,2,41,7,20.054,2,8,3,2010,12,45,12,6,0,4,1,1,3,1,2,8,0,1,1,,,
201015450378,1,3,2,41,7,10.027,2,8,4,2010,14,26,12,6,0,2,1,2,3,1,2,8,0,2,1,,,
201015450379,3,3,3,41,7,20.054,1,8,7,2010,19,18,11,0,0,1,1,1,2,1,2,8,0,1,1,,,
201015450381,2,3,1,41,7,10.027,1,8,6,2010,16,39,22,0,0,2,1,1,2,1,2,8,0,2,1,,,
201015450385,3,3,2,41,7,20.054,2,8,3,2010,15,29,12,6,0,2,1,1,2,1,2,8,0,2,1,,,
201015450390,5,3,4,41,7,60.161,1,8,7,2010,17,59,25,0,1,5,1,2,1,2,2,8,0,1,4,,,
201015450391,2,3,3,41,7,10.027,2,8,5,2010,15,17,12,1,0,1,1,1,0,0,2,8,0,1,1,,,
201015450399,5,3,3,41,7,60.161,1,8,1,2010,19,31,25,0,0,1,1,1,2,8,2,8,0,1,3,,,
201015450400,6,3,3,41,7,130.348,1,8,7,2010,21,41,25,0,0,1,3,2,0,0,2,8,0,1,4,,,
201015450401,3,3,3,41,7,20.054,3,8,5,2010,16,31,12,7,1,5,1,1,2,2,2,8,0,8,1,,,
201015450405,1,3,3,41,7,10.027,1,8,6,2010,21,52,20,0,1,5,3,10,3,2,2,8,0,1,8,,,
201015450406,6,3,1,41,7,130.348,2,8,2,2010,10,16,12,6,0,2,1,1,0,0,2,8,0,2,1,,,
201015450409,3,3,1,41,7,20.054,1,8,1,2010,14,53,22,0,0,2,1,2,2,1,2,8,0,2,1,,,
201015450426,3,3,1,41,7,20.054,1,8,5,2010,21,57,1,0,0,4,3,1,2,1,2,8,0,1,1,,,
201015450429,4,3,1,41,7,290.777,2,9,4,2010,18,38,12,7,0,2,1,1,0,0,2,8,0,8,7,,,
201015450449,3,3,2,41,7,20.054,2,7,2,2010,18,44,12,6,0,2,1,1,2,1,2,8,0,2,1,,,
201015450452,5,3,2,41,7,60.161,2,7,2,2010,11,58,12,1,0,2,1,1,3,2,2,8,0,8,1,,,
201015450457,1,3,2,41,7,10.027,4,8,1,2010,14,16,12,6,0,1,1,10,3,6,2,8,0,1,1,,,
201015450461,6,3,2,41,7,130.348,4,7,6,2010,16,37,12,1,0,2,1,10,1,1,2,8,0,2,1,,,
201015450468,3,3,2,41,7,20.054,1,7,5,2010,12,6,22,0,0,1,1,1,3,1,2,8,0,1,1,,,
201015450480,5,3,2,41,7,60.161,2,8,2,2010,21,9,12,6,0,2,3,1,2,2,2,8,0,2,1,,,
201015450483,3,3,2,41,7,20.054,2,8,2,2010,16,35,12,1,0,2,1,1,2,3,2,8,0,8,1,,,
201015450489,4,3,2,41,7,290.777,2,8,7,2010,14,43,12,1,0,2,1,1,0,0,2,8,0,3,1,,,
201015450491,3,3,2,41,7,20.054,1,8,7,2010,12,7,21,0,0,2,1,1,2,1,2,8,0,2,1,,,
201015450498,2,3,1,41,7,10.027,2,8,3,2010,14,35,12,6,0,2,1,1,0,0,2,8,0,8,1,,,
201015450506,3,3,2,41,7,20.054,1,8,6,2010,3,55,21,0,0,2,3,1,2,2,2,8,0,3,1,,,
201015450514,2,3,4,41,7,10.027,2,8,2,2010,17,54,12,1,0,1,1,10,2,1,2,8,0,1,1,,,
201015450520,1,3,3,41,7,10.027,2,8,5,2010,1,28,12,1,0,1,3,1,3,2,2,8,0,1,1,,,
201015450536,5,3,1,41,7,60.161,2,9,7,2010,18,25,12,1,0,1,1,1,1,1,2,8,0,1,1,,,
201015450547,6,3,1,41,7,130.348,2,9,5,2010,14,52,12,1,0,1,1,1,1,1,2,8,0,1,1,,,
201015450551,3,3,1,41,7,20.054,1,9,1,2010,0,30,21,0,0,2,3,1,3,1,2,8,0,3,1,,,
201015450560,4,3,1,41,7,290.777,1,9,4,2010,17,38,42,0,0,1,1,1,1,1,2,8,0,1,4,,,
201015450582,6,3,2,41,7,130.348,3,8,6,2010,7,30,12,1,0,1,1,1,0,0,2,8,0,1,1,,,
201015450584,1,3,2,41,7,10.027,2,8,2,2010,7,41,12,6,0,2,1,1,3,1,2,8,0,2,1,,,
201015450594,3,3,2,41,7,20.054,2,8,3,2010,18,17,12,6,0,4,1,1,2,4,2,8,0,1,1,,,
201015450600,3,3,2,41,7,20.054,1,8,1,2010,17,15,22,0,0,2,1,1,3,1,2,8,0,8,1,,,
201015450602,5,3,2,41,7,60.161,1,8,1,2010,7,44,42,0,0,1,1,1,1,1,2,8,0,1,3,,,
201015450608,2,3,1,41,7,10.027,2,9,3,2010,9,55,12,1,0,1,1,1,0,0,2,8,0,1,1,,,
201015450609,2,3,1,41,7,10.027,2,9,5,2010,15,24,12,7,0,1,1,1,0,0,2,8,0,1,1,,,
201015450611,5,3,1,41,7,60.161,1,8,2,2010,0,6,42,0,0,1,3,2,2,1,2,8,0,1,4,,,
201015450635,4,3,3,41,7,290.777,2,9,6,2010,21,59,12,7,0,1,3,10,0,0,2,8,0,1,1,,,
201015450637,3,3,1,41,7,20.054,1,8,7,2010,17,2,13,0,0,1,1,1,3,2,2,8,0,1,1,,,
201015450654,6,3,1,41,7,130.348,2,9,3,2010,17,4,12,6,0,2,1,2,0,0,2,8,0,3,1,,,
201015450655,3,3,1,41,7,20.054,2,9,6,2010,21,38,12,1,0,1,3,1,4,1,1,8,0,1,4,,,
201015450659,1,3,3,41,7,10.027,1,9,4,2010,5,22,25,0,0,1,3,2,3,1,2,8,0,1,3,,,
201015450662,1,3,3,41,7,10.027,1,9,4,2010,5,2,25,0,0,1,3,2,3,2,2,8,0,1,4,,,
201015450668,3,3,1,41,7,20.054,2,9,3,2010,11,1,12,6,0,2,1,10,2,1,2,8,0,8,1,,,
201015450680,4,3,1,41,7,290.777,1,9,5,2010,15,3,22,0,0,2,1,1,1,1,2,8,0,2,1,,,
201015450683,3,3,1,41,7,20.054,1,9,4,2010,14,28,21,0,0,1,1,1,2,2,2,8,0,1,1,,,
201015450707,3,3,2,41,7,20.054,3,8,6,2010,17,37,12,1,0,1,1,1,2,1,2,8,0,1,1,,,
201015450737,6,3,3,41,7,130.348,2,9,5,2010,16,50,12,1,1,5,1,1,1,1,2,8,0,1,1,,,
201015450741,3,3,3,41,7,20.054,1,9,6,2010,12,5,25,0,1,5,1,2,2,1,2,8,0,1,4,,,
201015450746,1,3,3,41,7,10.027,2,9,2,2010,15,49,12,6,0,1,1,1,3,3,2,8,0,1,1,,,
201015450748,6,3,2,41,7,130.348,2,9,2,2010,19,34,12,1,0,1,3,2,1,1,2,8,0,1,1,,,
201015450751,6,3,1,41,7,130.348,2,9,2,2010,5,4,12,6,1,5,3,1,0,0,2,8,0,2,1,,,
201015450768,3,3,1,41,7,20.054,3,9,7,2010,16,8,12,6,0,2,1,1,2,2,2,8,0,3,1,,,
201015450769,3,3,2,41,7,20.054,1,9,7,2010,2,12,22,0,0,2,3,1,2,1,1,8,0,2,1,,,
201015450777,5,3,2,41,7,60.161,2,9,5,2010,9,7,12,1,0,4,1,1,2,1,2,8,0,1,1,,,
201015450778,2,3,1,41,7,10.027,2,9,7,2010,19,11,12,6,0,2,1,1,2,1,2,8,0,8,1,,,
201015450789,5,3,1,41,7,60.161,2,9,7,2010,13,35,12,6,0,2,1,1,1,1,2,8,0,3,1,,,
201015450790,4,3,2,41,7,290.777,2,8,2,2010,14,50,12,6,0,2,1,2,0,0,2,8,0,2,1,,,
201015450797,2,3,1,41,7,10.027,3,9,6,2010,15,40,12,1,0,2,1,10,2,1,2,8,0,2,1,,,
201015450810,1,3,1,41,7,10.027,2,9,4,2010,20,55,12,6,0,2,3,1,3,2,2,8,0,2,1,,,
201015450812,3,3,1,41,7,20.054,1,9,4,2010,13,54,22,0,0,2,1,10,2,1,2,8,0,8,1,,,
201015450813,4,3,1,41,7,290.777,2,9,4,2010,9,15,12,6,0,2,1,1,0,0,2,8,0,8,1,,,
201015450819,6,3,1,41,7,130.348,2,9,3,2010,8,20,12,1,0,1,1,1,1,2,2,8,0,1,1,,,
201015450828,2,3,1,41,7,10.027,2,9,3,2010,22,48,12,6,1,5,3,10,0,0,2,8,0,2,1,,,
201015450850,6,3,4,41,7,130.348,2,9,3,2010,17,26,74,0,0,1,1,2,0,0,2,8,0,1,4,,,
201015450853,1,3,3,41,7,10.027,2,9,5,2010,10,44,12,1,0,1,1,10,3,8,2,8,0,1,1,,,
201015450854,5,3,3,41,7,60.161,1,9,1,2010,5,14,25,0,0,1,3,1,2,5,2,8,0,1,3,,,
201015450859,1,3,3,41,7,10.027,1,9,7,2010,10,7,1,0,0,1,1,10,4,7,2,8,0,1,1,,,
201015450872,3,3,2,41,7,20.054,1,9,7,2010,22,17,21,0,0,2,3,10,2,2,2,8,0,8,1,,,
201015450883,6,3,2,41,7,130.348,2,9,4,2010,0,45,12,6,0,2,3,5,0,0,2,8,0,2,1,,,
201015450900,5,3,1,41,7,60.161,2,9,2,2010,16,21,12,6,0,2,1,1,1,1,2,8,0,2,1,,,
201015450905,3,3,1,41,7,20.054,1,9,1,2010,20,35,22,0,0,2,3,1,2,1,2,8,0,8,1,,,
201015450921,3,3,1,41,7,20.054,1,9,7,2010,18,20,22,0,0,2,1,1,2,1,2,8,0,2,1,,,
201015450933,4,3,1,41,7,290.777,2,9,6,2010,19,3,12,8,0,1,1,2,0,0,2,8,0,1,1,,,
201015450938,6,3,1,41,7,130.348,2,9,5,2010,11,9,12,6,0,2,1,1,0,0,2,8,0,2,1,,,
201015450943,5,3,1,41,7,60.161,1,9,6,2010,22,55,73,0,0,1,6,1,3,1,2,8,0,1,4,,,
201015450946,3,3,1,41,7,20.054,3,10,7,2010,22,44,22,0,0,2,2,1,3,1,2,8,0,3,1,,,
201015450956,3,3,1,41,7,20.054,3,10,6,2010,7,30,12,1,0,1,1,1,2,2,2,8,0,1,1,,,
201015450968,3,3,1,41,7,20.054,1,9,4,2010,15,25,21,0,0,2,1,2,2,1,2,8,0,2,1,,,
201015450976,5,3,1,41,7,60.161,3,9,5,2010,21,43,12,6,1,5,3,1,2,3,2,8,0,3,1,,,
201015450996,2,3,3,41,7,10.027,4,9,5,2010,11,9,12,1,1,5,1,10,3,3,2,8,0,1,1,,,
201015451018,3,3,2,41,7,20.054,1,9,2,2010,11,35,22,0,0,1,1,1,3,1,2,8,0,1,1,,,
201015451023,3,3,2,41,7,20.054,1,9,3,2010,10,58,22,0,0,2,1,10,2,1,2,8,0,3,1,,,
201015451030,1,3,2,41,7,10.027,2,9,2,2010,9,42,12,6,0,2,1,1,3,2,2,8,0,2,1,,,
201015451032,1,3,2,41,7,10.027,2,9,2,2010,17,4,12,6,0,2,1,1,3,2,2,8,0,2,1,,,
201015451037,5,3,2,41,7,60.161,2,9,7,2010,6,15,12,1,0,2,3,2,2,1,2,8,0,2,1,,,
201015451043,4,3,2,41,7,290.777,2,9,6,2010,18,32,12,1,0,1,1,10,1,1,2,8,0,1,1,,,
201015451046,3,3,2,41,7,20.054,1,9,6,2010,22,53,21,0,0,2,3,1,3,1,1,8,0,8,1,,,
201015451047,6,3,2,41,7,130.348,2,9,6,2010,5,25,12,6,0,2,3,1,0,0,2,8,0,2,1,,,
201015451051,2,3,3,41,7,10.027,2,9,3,2010,10,1,12,7,0,1,1,10,1,2,2,8,0,1,1,,,
201015451052,1,3,3,41,7,10.027,1,9,6,2010,20,57,1,0,0,1,3,10,3,3,2,8,0,1,4,,,
201015451057,3,3,1,41,7,20.054,2,10,5,2010,17,0,12,6,0,4,1,1,2,1,2,8,0,1,1,,,
201015451059,6,3,1,41,7,130.348,2,10,4,2010,11,14,12,6,0,2,1,1,0,0,2,8,0,2,1,,,
201015451070,4,3,1,41,7,290.777,2,9,4,2010,8,11,12,1,0,1,1,10,0,0,2,8,0,1,1,,,
201015451092,3,3,1,41,7,20.054,3,10,5,2010,17,29,12,1,0,2,1,1,2,2,2,8,0,8,1,,,
201015451095,2,3,1,41,7,10.027,2,10,5,2010,18,41,12,1,0,1,3,1,1,1,2,8,0,1,1,,,
201015451133,5,3,1,41,7,60.161,2,10,6,2010,8,53,12,6,0,1,1,10,2,3,2,8,0,1,1,,,
201015451137,6,3,1,41,7,130.348,2,10,5,2010,13,45,12,7,0,1,1,1,1,1,2,8,0,1,1,,,
201015451144,1,3,1,41,7,10.027,1,10,5,2010,1,43,42,0,0,1,3,1,3,1,2,8,0,1,3,,,
201015451145,1,3,2,41,7,10.027,2,9,5,2010,10,22,12,6,0,2,1,1,3,2,2,8,0,2,1,,,
201015451164,4,3,1,41,7,290.777,2,10,2,2010,15,13,12,7,0,1,1,1,0,0,2,8,0,1,1,,,
201015451170,3,3,1,41,7,20.054,1,10,6,2010,18,49,22,0,0,1,1,10,2,1,2,8,0,1,1,,,
201015451180,1,3,1,41,7,10.027,2,10,3,2010,20,7,12,6,0,2,3,1,3,2,2,8,0,8,1,,,
201015451196,5,3,3,41,7,60.161,1,9,4,2010,21,41,25,0,0,1,3,2,2,1,2,8,0,1,3,,,
201015451199,6,3,3,41,7,130.348,3,10,6,2010,17,38,12,1,0,1,1,1,1,2,2,8,0,1,1,,,
201015451204,4,3,3,41,7,290.777,1,10,6,2010,10,8,74,0,1,5,1,10,0,0,2,8,0,1,2,,,
201015451206,3,3,1,41,7,20.054,2,10,7,2010,12,39,12,1,0,1,1,1,3,1,2,8,0,1,1,,,
201015451207,1,3,1,41,7,10.027,2,10,1,2010,7,45,12,6,0,2,1,1,3,2,2,8,0,2,1,,,
201015451215,6,3,1,41,7,130.348,2,10,7,2010,17,43,12,6,0,2,1,1,2,1,2,8,0,2,1,,,
201015451217,5,3,1,41,7,60.161,2,10,7,2010,19,9,12,6,0,2,3,1,3,2,2,8,0,2,1,,,
201015451218,3,3,2,41,7,20.054,1,10,3,2010,15,55,38,0,0,1,1,1,2,1,2,8,0,1,5,,,
201015451235,3,3,1,41,7,20.054,1,10,5,2010,14,15,22,0,0,2,1,1,2,1,2,8,0,8,1,,,
201015451247,5,3,2,41,7,60.161,2,9,5,2010,18,47,12,1,0,2,5,1,2,1,2,8,0,8,1,,,
201015451250,4,3,2,41,7,290.777,2,9,5,2010,10,0,12,1,0,1,1,1,1,1,2,8,0,1,1,,,
201015451254,6,3,2,41,7,130.348,2,9,3,2010,17,18,12,6,0,2,1,10,0,0,2,8,0,2,1,,,
201015451258,3,3,2,41,7,20.054,1,5,7,2010,0,30,22,0,0,2,3,1,2,1,2,8,0,2,1,,,
201015451264,3,3,1,41,7,20.054,1,10,7,2010,11,43,21,0,0,2,1,10,2,1,2,8,0,3,1,,,
201015451273,3,3,1,41,7,20.054,2,10,2,2010,8,37,12,7,0,1,1,1,3,2,2,8,0,1,1,,,
201015451283,1,3,2,41,7,10.027,2,9,4,2010,15,40,12,2,0,1,1,1,3,1,2,8,0,1,1,,,
201015451310,1,3,3,41,7,10.027,1,10,3,2010,18,48,25,0,0,1,2,1,4,1,2,8,0,1,3,,,
201015451334,4,3,1,41,7,290.777,2,10,4,2010,7,37,12,1,0,1,1,1,0,0,2,8,0,1,1,,,
201015451336,6,3,1,41,7,130.348,2,10,4,2010,17,25,12,6,0,4,1,1,0,0,2,8,0,1,1,,,
201015451337,3,3,1,41,7,20.054,2,10,4,2010,16,9,12,6,0,4,1,1,2,1,2,8,0,1,1,,,
201015451340,1,3,1,41,7,10.027,1,10,4,2010,14,34,38,0,0,1,1,1,3,1,2,8,0,1,5,,,
201015451343,3,3,1,41,7,20.054,2,10,3,2010,8,23,12,1,0,2,1,1,2,1,2,8,0,4,1,,,
201015451348,1,3,1,41,7,10.027,2,10,2,2010,23,31,12,1,0,2,3,1,3,2,2,8,0,2,1,,,
201015451349,1,3,1,41,7,10.027,2,10,3,2010,15,16,12,6,0,2,1,1,3,2,2,8,0,2,1,,,
201015451354,5,3,1,41,7,60.161,2,10,3,2010,13,1,12,6,0,2,1,1,1,3,2,8,0,2,1,,,
201015451364,1,3,2,41,7,10.027,1,10,1,2010,9,25,30,0,0,1,1,1,3,1,2,8,0,1,4,,,
201015451367,3,3,2,41,7,20.054,3,10,7,2010,15,28,12,1,0,1,1,1,3,2,2,8,0,1,1,,,
201015451380,6,3,2,41,7,130.348,1,10,3,2010,18,1,42,0,0,2,1,10,0,0,2,8,0,2,4,,,
201015451381,3,3,1,41,7,20.054,2,10,4,2010,13,45,12,6,0,2,1,1,2,1,2,8,0,2,1,,,
201015451385,5,3,2,41,7,60.161,1,10,3,2010,15,41,30,0,0,1,1,10,2,1,2,8,0,1,4,,,
201015451402,3,3,1,41,7,20.054,1,10,6,2010,15,9,22,0,0,4,1,1,2,1,2,8,0,1,1,,,
201015451412,5,3,1,41,7,60.161,2,10,6,2010,10,10,12,6,0,4,1,1,1,1,2,8,0,1,1,,,
201015451421,6,3,1,41,7,130.348,2,10,6,2010,11,42,12,1,0,1,1,1,0,0,2,8,0,1,1,,,
201015451422,3,3,1,41,7,20.054,2,10,7,2010,0,40,14,0,0,2,3,1,2,1,2,8,1,3,7,,,
201015451432,3,3,3,41,7,20.054,3,10,3,2010,8,29,12,1,0,1,1,1,2,1,2,8,0,1,1,,,
201015451434,1,3,3,41,7,10.027,1,10,1,2010,10,29,25,0,0,1,1,1,4,1,2,8,0,1,3,,,
201015451443,3,3,3,41,7,20.054,2,10,1,2010,18,58,12,6,1,5,3,2,2,1,2,8,0,1,1,,,
201015451445,3,3,2,41,7,20.054,2,10,5,2010,12,42,12,6,0,2,1,1,2,3,2,8,0,2,1,,,
201015451460,2,3,1,41,7,10.027,2,11,2,2010,9,39,12,1,0,1,1,1,1,1,2,8,0,1,1,,,
201015451472,4,3,1,41,7,290.777,2,11,6,2010,11,0,12,1,0,2,1,1,0,0,2,8,0,8,1,,,
201015451479,3,3,1,41,7,20.054,2,10,6,2010,16,32,12,6,0,4,1,1,2,1,2,8,0,1,1,,,
201015451491,5,3,1,41,7,60.161,3,11,2,2010,12,40,12,1,0,2,1,1,2,3,2,8,0,8,1,,,
201015451497,3,3,1,41,7,20.054,1,11,2,2010,12,58,15,0,0,1,1,10,2,2,1,8,0,1,1,,,
201015451506,6,3,1,41,7,130.348,2,10,1,2010,17,32,12,7,0,1,1,10,0,0,2,8,0,1,1,,,
201015451515,5,3,1,41,7,60.161,3,10,6,2010,20,15,12,1,0,2,3,1,1,1,1,8,0,8,1,,,
201015451546,3,3,1,41,7,20.054,2,11,4,2010,12,59,12,6,0,2,1,1,2,1,2,8,0,3,1,,,
201015451552,6,3,1,41,7,130.348,2,11,3,2010,13,19,12,1,0,2,1,1,0,0,2,8,0,2,1,,,
201015451553,3,3,1,41,7,20.054,1,11,2,2010,18,49,21,0,0,2,2,1,2,1,2,8,0,8,1,,,
201015451558,4,3,1,41,7,290.777,2,11,6,2010,13,55,12,1,0,1,1,1,0,0,2,8,0,1,1,,,
201015451561,3,3,1,41,7,20.054,2,11,6,2010,11,3,12,6,0,2,1,1,3,2,2,8,0,8,1,,,
201015451578,1,3,3,41,7,10.027,1,10,7,2010,16,20,74,0,1,5,1,1,3,1,2,8,0,1,4,,,
201015451587,1,3,1,41,7,10.027,3,11,2,2010,14,18,12,6,0,2,1,1,3,3,2,8,0,2,1,,,
201015451600,6,3,1,41,7,130.348,2,10,7,2010,8,28,12,6,0,2,1,1,1,1,2,8,0,2,1,,,
201015451605,3,3,1,41,7,20.054,1,11,6,2010,18,19,21,0,0,2,3,1,3,2,2,8,0,2,1,,,
201015451622,6,3,2,41,7,130.348,2,10,5,2010,19,47,12,6,0,2,3,1,0,0,2,8,0,2,1,,,
201015451624,4,3,2,41,7,290.777,2,10,5,2010,17,45,12,7,0,2,1,10,0,0,2,8,0,8,1,,,
201015451627,3,3,2,41,7,20.054,2,10,4,2010,20,0,12,2,0,2,3,1,2,1,2,8,0,2,1,,,
201015451645,5,3,2,41,7,60.161,3,10,7,2010,17,8,12,1,0,1,1,1,1,3,2,8,0,1,1,,,
201015451648,3,3,2,41,7,20.054,2,10,7,2010,5,45,12,6,0,2,3,1,2,1,2,8,0,2,1,,,
201015451650,1,3,1,41,7,10.027,2,11,7,2010,1,0,12,2,0,4,3,1,3,3,2,8,0,1,1,,,
201015451653,3,3,1,41,7,20.054,1,11,2,2010,9,13,22,0,0,2,1,1,3,1,2,8,0,8,1,,,
201015451687,4,3,1,41,7,290.777,3,11,6,2010,18,35,12,7,0,1,3,1,0,0,2,8,0,1,1,,,
201015451691,3,3,1,41,7,20.054,1,11,3,2010,17,52,21,0,0,2,3,1,3,1,2,8,0,2,1,,,
201015451692,5,3,1,41,7,60.161,1,11,3,2010,12,24,30,0,0,2,1,1,1,2,2,8,0,2,4,,,
201015451698,6,3,3,41,7,130.348,1,11,4,2010,10,14,25,0,0,1,1,1,1,1,2,8,0,1,3,,,
201015451703,3,3,2,41,7,20.054,1,10,2,2010,15,35,22,0,0,2,1,1,2,1,2,8,0,8,1,,,
201015451714,4,3,3,41,7,290.777,1,11,3,2010,9,5,41,0,1,5,1,1,1,1,2,8,0,8,4,,,
201015451726,3,3,1,41,7,20.054,2,11,6,2010,0,12,12,1,0,1,3,1,2,1,2,8,0,1,1,,,
201015451765,5,3,3,41,7,60.161,1,11,7,2010,14,44,25,0,0,1,1,1,2,1,2,8,0,1,3,,,
201015451772,3,3,2,41,7,20.054,2,10,4,2010,10,48,12,6,0,2,1,1,2,1,2,8,0,2,1,,,
201015451778,4,3,2,41,7,290.777,2,10,3,2010,15,17,12,6,0,2,1,1,0,0,2,8,0,2,1,,,
201015451784,1,3,1,41,7,10.027,1,11,5,2010,2,18,25,0,1,5,3,1,3,1,2,8,0,3,4,,,
201015451796,1,3,1,41,7,10.027,5,11,4,2010,18,14,12,1,0,2,3,1,3,4,2,8,0,2,1,,,
201015451797,4,3,1,41,7,290.777,1,11,5,2010,14,38,42,0,0,1,1,1,1,1,2,8,0,1,4,,,
201015451798,3,3,1,41,7,20.054,1,11,5,2010,18,33,21,0,0,1,2,1,2,1,2,8,0,1,1,,,
201015451806,6,3,1,41,7,130.348,2,11,4,2010,7,10,12,1,0,1,1,10,0,0,2,8,0,1,1,,,
201015451821,3,3,1,41,7,20.054,1,11,7,2010,10,19,22,0,0,2,1,1,2,1,2,8,0,3,1,,,
201015451835,4,3,4,41,7,290.777,1,11,2,2010,8,7,18,0,0,1,1,1,1,1,2,8,0,1,1,,,
201015451836,3,3,1,41,7,20.054,1,11,4,2010,12,27,33,0,0,7,1,1,3,1,2,8,0,1,4,,,
201015451882,6,3,2,41,7,130.348,1,10,7,2010,22,12,42,0,0,4,2,1,0,0,2,8,0,1,4,,,
201015451883,3,3,2,41,7,20.054,1,10,7,2010,22,10,21,0,0,2,3,1,3,1,2,8,0,2,1,,,
201015451891,3,3,2,41,7,20.054,1,10,6,2010,19,15,38,0,0,4,3,1,2,1,2,8,0,1,5,,,
201015451897,6,3,1,41,7,130.348,3,12,4,2010,17,47,12,1,0,1,3,1,2,1,2,8,0,1,1,,,
201015451903,5,3,1,41,7,60.161,2,11,1,2010,8,40,12,6,0,4,1,10,2,3,2,8,0,1,1,,,
201015451911,3,3,1,41,7,20.054,1,11,3,2010,17,57,21,0,0,2,3,1,2,1,2,8,0,3,1,,,
201015451933,1,3,3,41,7,10.027,2,11,3,2010,20,33,14,0,0,1,3,1,4,6,2,8,1,1,2,,,
201015451940,3,3,3,41,7,20.054,2,11,5,2010,17,0,12,1,0,1,5,1,2,1,2,8,0,1,1,,,
201015451971,3,3,2,41,7,20.054,1,11,7,2010,18,4,21,0,0,2,5,1,2,1,2,8,0,3,1,,,
201015451972,5,3,2,41,7,60.161,2,11,7,2010,15,51,12,1,0,1,1,1,2,1,2,8,0,1,1,,,
