CASENUM,VEH_NO,DRIMPAIR
201028303094,2,0
201028303095,1,0
201028303095,2,0
201028303095,3,0
201028303099,1,0
201028303099,2,0
201028303101,0,0
201028303101,1,0
201028303104,1,0
201028303104,2,0
201028303105,1,0
201028303105,2,0
201028303109,1,0
201028303109,2,0
201028303114,1,0
201028303115,1,0
201028303115,2,0
201028303120,1,0
201028303120,2,0
201028303121,1,0
201028303121,2,0
201028303122,1,0
201028303122,2,0
201028303123,1,0
201028303123,2,0
201028303123,3,0
201028303127,1,0
201028303127,2,0
201028303129,1,0
201028303129,2,0
201028303130,1,0
201028303130,2,0
201028303135,1,0
201028303135,2,0
201028303136,1,0
201028303136,2,0
201028303137,1,0
201028303137,2,0
201028303141,1,0
201028303141,2,0
201028303142,1,0
201028303142,2,0
201028303143,1,0
201028303143,2,0
201028303146,1,0
201028303146,2,0
201028303148,1,0
201028303150,1,0
201028303150,2,0
201028303155,1,9
201028303156,1,0
201028303156,2,0
201028303159,1,0
201028303159,2,0
201028303166,1,0
201028303166,2,0
201028303167,1,0
201028303167,2,0
201028303172,1,9
201028303175,1,9
201028303180,1,0
201028303180,2,0
201028303181,1,0
201028303181,2,0
201028303184,1,0
201028303186,1,0
201028303186,2,0
201028303187,1,0
201028303187,2,0
201028303188,1,0
201028303189,1,0
201028303189,2,0
201028303192,2,0
201028303193,1,0
201028303193,2,9
201028303194,1,0
201028303194,2,0
201028303198,1,0
201028303198,2,0
201028303201,1,9
201028303204,1,9
201028303205,1,0
201028303205,2,0
201028303210,1,0
201028303210,2,0
201028303211,1,0
201028303211,2,0
201028303211,3,0
201028303215,1,0
201028303215,2,0
201028303215,3,0
201028303217,1,9
201028303219,1,0
201028303219,2,0
201028303220,1,0
201028303220,2,0
201028303222,1,0
201028303226,1,0
201028303226,2,0
201028303228,1,0
201028303228,2,0
201028303229,1,0
201028303231,1,0
201028303231,2,0
201028303234,1,0
201028303234,2,0
201028303235,1,0
201028303235,2,0
201028303237,1,0
201028303237,2,0
201028303242,0,0
201028303242,1,0
201028303246,1,0
201028303248,1,0
201028303248,2,0
201028303251,1,0
201028303251,2,0
201028303256,1,0
201028303256,2,0
201028303260,1,0
201028303260,2,0
201028303264,1,2
201028303268,1,0
201028303268,2,0
201028303269,1,0
201028303271,1,0
201028303271,2,0
201028303272,1,0
201028303272,2,0
201028303274,1,0
201028303277,1,9
201028303277,2,0
201028303277,3,0
201028303279,1,9
201028303279,2,9
201028303281,1,2
201028303285,1,0
201028303285,2,0
201028303288,1,0
201028303289,1,0
201028303289,2,0
201028303291,1,0
201028303291,2,0
201028303296,2,0
201028303299,1,0
201028303299,2,0
201028303302,1,0
201028303306,1,0
201028303306,2,0
201028303307,1,0
201028303307,2,0
201028303308,1,0
201028303308,2,0
201028303311,1,0
201028303311,2,0
201028303314,1,0
201028303314,2,0
201028303315,1,0
201028303315,2,0
201028303316,1,0
201028303316,2,0
201028303320,1,0
201028303320,2,0
201028303324,1,0
201028303324,2,0
201028303326,1,0
201028303326,2,0
201028303330,1,0
201028303330,2,0
201028303331,1,0
201028303331,2,0
201028303333,1,0
201028303335,1,0
201028303336,1,0
201028303336,2,0
201028303339,1,0
201028303339,2,0
201028303343,1,0
201028303343,2,0
201028303343,3,0
201028303344,1,0
201028303344,2,0
201028303355,1,0
201028303357,1,0
201028303357,2,0
201028303359,1,0
201028303359,2,0
201028303362,1,0
201028303362,2,0
201028303363,1,0
201028303363,2,0
201028303367,1,0
201028303367,2,0
201028303368,1,0
201028303368,2,0
201028303373,1,0
201028303373,2,0
201028303374,1,0
201028303374,2,0
201028303376,1,0
201028303376,2,0
201028303376,3,0
201028303379,1,0
201028303379,2,0
201028303381,1,0
201028303381,2,0
201028303381,3,0
201028303381,4,0
201028303383,1,0
201028303383,2,0
201028303384,1,0
201028303387,1,0
201028303387,2,0
201028303388,1,0
201028303388,2,0
201028303393,1,0
201028303393,2,0
201028303397,1,0
201028303397,2,0
201028303398,1,0
201028303398,2,0
201028303400,1,0
201028303400,2,0
201028303404,1,0
201028303404,2,0
201028303408,1,0
201028303408,2,0
201028303408,3,0
201028303408,4,0
201028303413,1,0
201028303413,2,0
201028303414,1,0
201028303414,2,0
201028303415,1,0
201028303415,2,0
201028303419,1,0
201028303419,2,1
201028303420,1,0
201028303420,2,0
201028303423,1,0
201028303426,1,0
201028303426,2,0
201028303427,1,0
201028303427,2,0
201028303430,1,0
201028303430,2,0
201028303432,1,0
201028303432,2,0
201028303433,1,0
201028303433,2,0
201028303437,1,0
201028303437,2,0
201028303439,1,0
201028303439,2,0
201028303442,1,0
201028303442,2,0
201028303445,1,0
201028303445,2,0
201028303447,1,0
201028303447,2,0
201028303448,1,0
201028303453,1,0
201028303455,1,2
201028303457,1,0
201028303457,2,0
201028303459,1,0
201028303459,2,0
201028303474,1,0
201028303474,2,0
201028303478,1,0
201028303478,2,0
201028303485,1,0
201028303485,2,0
201028303486,0,0
201028303486,1,9
201028303489,1,0
201028303489,2,0
201028303489,3,0
201028303490,1,0
201028303490,2,0
201028303490,3,0
201028303493,1,0
201028303493,2,0
201028303497,1,0
201028303497,2,0
201028303497,3,0
201028303499,1,0
201028303506,1,0
201028303506,2,0
201028303509,1,0
201028303509,2,0
201028303511,1,0
201028303511,2,0
201028303512,1,0
201028303512,2,0
201028303513,1,0
201028303513,2,0
201028303517,1,0
201028303517,2,0
201028303519,1,0
201028303519,2,0
201028303521,1,0
201028303523,1,0
201028303527,1,0
201028303527,2,0
201028303529,1,0
201028303529,2,0
201028303533,1,0
201028303536,1,0
201028303536,2,0
201028303538,1,0
201028303538,2,0
201028303542,1,0
201028303542,2,0
201028303546,1,0
201028303546,2,0
201028303551,1,0
201028303551,2,0
201028303556,1,0
201028303556,2,0
201028303557,1,0
201028303557,2,0
201028303597,1,0
201028303597,2,0
201028303727,1,0
201028303814,1,0
201028303814,2,0
201028400365,1,0
201028400365,2,0
201028400369,1,0
201028400369,2,0
201028400379,1,0
201028400379,2,0
201028400394,1,0
201028400394,2,0
201028400395,1,1
201028400401,1,0
201028400411,1,0
201028400414,1,0
201028400414,2,0
201028400424,1,0
201028400437,1,0
201028400437,2,0
201028400443,1,9
201028400444,1,0
201028400444,2,0
201028400447,1,0
201028400447,2,0
201028400450,1,0
201028400450,2,0
201028400453,1,0
201028400453,2,0
201028400458,1,0
201028400458,2,0
201028400460,1,0
201028400471,1,0
201028400471,2,0
201028400476,1,0
201028400476,2,0
201028400484,1,0
201028400484,2,0
201028400494,1,0
201028400494,2,0
201028400496,0,0
201028400496,1,0
201028400503,1,0
201028400509,1,1
201028400512,1,0
201028400512,2,0
201028400514,1,0
201028400514,2,0
201028400516,1,0
201028400519,1,9
201028400524,1,0
201028400533,1,0
201028400533,2,0
201028400536,1,0
201028400536,2,0
201028400550,0,0
201028400550,1,0
201028400561,1,0
201028400561,2,0
201028400563,1,0
201028400565,1,0
201028400565,2,0
201028400566,1,0
201028400567,1,2
201028400569,1,0
201028400569,2,0
201028400575,1,0
201028400580,1,0
201028400589,1,0
201028400589,2,0
201028400591,1,0
201028400591,2,0
201028400594,1,9
201028400594,2,0
201028400597,1,0
201028400597,2,0
201028400606,1,0
201028400606,2,0
201028400614,1,0
201028400623,0,0
201028400623,1,0
201028400633,1,0
201028400633,2,0
201028400638,1,0
201028400638,2,0
201028400641,1,9
201028400641,2,0
201028400642,2,0
201028400646,1,1
201028400656,1,0
201028400656,2,0
201028400659,1,0
201028400659,2,0
201028400662,1,0
201028400662,2,0
201028400666,1,0
201028400674,1,0
201028400674,2,0
201028400683,1,0
201028400692,1,0
201028400695,1,2
201028400695,2,0
201028400696,1,0
201028400696,2,0
201028400696,3,0
201028400703,1,9
201028400709,1,0
201028400709,2,0
201028400712,1,2
201028400712,2,0
201028400715,1,0
201028400716,1,0
201028400716,2,0
201028400717,1,0
201028400718,1,0
201028400720,1,0
201028400720,2,0
201028400729,1,0
201028400741,1,0
201028400743,1,0
201028400743,2,9
201028400747,1,0
201028400752,1,0
201028400752,2,0
201028400752,3,0
201028400755,1,0
201028400755,2,0
201028400765,1,0
201028400765,2,0
201028400767,1,0
201028400767,2,0
201028400770,1,0
201028400770,2,0
201028400773,1,0
201028400774,1,9
201028400776,1,9
201028400788,1,0
201028400788,2,0
201028400789,1,0
201028400799,1,9
201028400799,2,0
201028400804,1,0
201028400804,2,0
201028400805,1,0
201028400805,2,0
201028400812,1,0
201028400812,2,0
201028400815,1,0
201028400815,2,0
201028400825,1,0
201028400825,2,0
201028400825,3,0
201028400826,1,0
201028400826,2,0
201028400830,1,1
201028400831,2,0
201028400834,1,9
201028400839,1,0
201028400839,2,0
201028400839,3,0
201028400853,1,0
201028400853,2,0
201028400858,1,0
201028400858,2,0
201028400858,3,0
201028400858,4,0
201028400858,5,0
201028400858,6,0
201028400858,7,0
201028400858,8,0
201028400858,9,0
201028400868,1,0
201028400868,2,0
201028400874,1,0
201028400874,2,0
201028400875,1,0
201028400875,2,0
201028400881,1,0
201028400881,2,0
201028400892,1,0
201028400892,2,0
201028400896,1,9
201028400896,2,0
201028400899,1,0
201028400901,1,9
201028400901,2,0
201028400902,1,0
201028400902,2,0
201028400904,1,0
201028400904,2,0
201028400909,1,0
201028400909,2,0
201028400914,1,0
201028400914,2,0
201028400928,1,0
201028400928,2,0
201028400936,1,2
201028400936,2,0
201028400937,0,0
201028400937,1,9
201028400937,2,0
201028400947,1,8
201028400954,1,0
201028400957,1,0
201028400957,2,0
201028400975,1,9
201028400975,2,0
201028400977,1,0
201028400984,1,96
201028400985,1,0
201028400985,2,0
201028400988,1,0
201028400994,1,0
201028401015,1,0
201028401018,1,0
201028401022,1,0
201028401022,2,0
201028401032,1,0
201028401032,2,0
201028401043,1,0
201028401043,2,0
201028401056,1,0
201028401060,1,0
201028401066,1,0
201028401080,1,0
201028401080,2,0
201028401080,3,0
201028401082,1,0
201028401082,2,0
201028401085,1,0
201028401085,2,0
201028401107,1,2
201028401114,1,0
201028401117,1,0
201028401120,1,0
201028401120,2,0
201028401122,1,2
201028401122,1,9
201028401126,1,0
201028401126,2,0
201028401128,1,0
201028401131,1,0
201028401131,2,0
201028401138,1,0
201028401138,2,0
201028401141,1,1
201028401147,1,0
201028401149,1,0
201028401149,2,0
201028401156,1,0
201028401160,1,0
201028401160,2,0
201028401166,1,0
201028401166,2,0
201028401176,1,0
201028401177,1,0
201028401177,2,0
201028401180,1,0
201028401180,2,0
201028401193,1,0
201028401193,2,0
201028401204,1,9
201028401205,1,0
201028401208,1,0
201028401208,2,0
201028401215,1,0
201028401215,2,0
201028401224,1,0
201028401224,2,0
201028401230,1,0
201028401230,2,0
201028401231,1,0
201028401231,2,0
201028401237,1,0
201028401237,2,0
201028401238,1,0
201028401238,2,0
201028401240,1,0
201028401264,1,0
201028401264,2,0
201028401264,3,0
201028401282,2,0
201028401289,1,0
201028401289,2,0
201028401296,2,0
201028401303,1,0
201028401303,2,0
201028401316,1,0
201028401316,2,0
201028401319,1,0
201028401319,2,0
201028401319,3,0
201028401322,1,0
201028401322,2,0
201028401322,3,0
201028401332,1,0
201028401338,2,0
201028401352,1,0
201028401352,2,0
201028401362,1,0
201028401362,2,0
201028401371,1,0
201028401371,2,0
201028401384,1,0
201028401384,2,0
201028401388,1,0
201028401388,2,0
201028401404,1,0
201028401404,2,0
201028401415,1,0
201028401415,2,0
201028401418,1,0
201028401423,1,0
201028401423,2,0
201028401423,3,0
201028401431,1,0
201028401432,1,0
201028401432,2,0
201028401447,1,0
201028401447,2,0
201028401449,1,0
201028401449,2,0
201028401454,1,9
201028401456,1,0
201028401456,2,0
201028401461,1,0
201028401461,2,0
201028401471,1,9
201028401471,2,0
201028401474,1,0
201028401487,1,0
201028401491,1,0
201028401491,2,0
201028401494,1,0
201028401494,2,0
201028401502,1,0
201028401502,2,0
201028401510,1,0
201028401510,2,0
201028401510,3,9
201028401511,1,0
201028401514,1,0
201028401514,2,0
201028401515,1,0
201028401521,1,0
201028401528,0,0
201028401528,1,0
201028401536,1,0
201028401536,2,0
201028401538,1,9
201028401538,2,0
201028401551,1,0
201028401551,2,0
201028401554,1,0
201028401554,2,0
201028401563,0,0
201028401563,1,0
201028401576,1,0
201028401576,2,0
201028401578,1,0
201028401578,2,0
201028401591,2,0
201028401600,1,0
201028401600,2,0
201028401600,3,0
201028401602,1,0
201028401602,2,0
201028401615,1,0
201028401618,1,0
201028401623,1,9
201028401627,1,0
201028401627,2,0
201028401627,3,0
201028401629,1,0
201028401629,2,0
201028401638,1,0
201028401638,2,0
201028401643,1,0
201028401643,2,0
201028401652,1,0
201028401652,2,0
201028401652,3,0
201028401653,1,0
201028401653,2,0
201028401662,1,0
201028401662,2,0
201028401668,1,9
201028401668,2,0
201028401671,1,0
201028401671,2,0
201028401673,1,0
201028401673,2,0
201028401673,3,0
201028401686,1,0
201028401686,2,0
201028401697,1,0
201028401697,2,0
201028401698,1,0
201028401698,2,0
201028401699,1,0
201028401704,1,0
201028401704,2,0
201028401707,1,0
201028401707,2,0
201028401708,1,2
201028401708,2,0
201028401709,1,0
201028401709,2,0
201028401709,3,0
201028401715,1,0
201028401715,2,0
201028401718,1,0
201028401721,1,0
201028401721,2,0
201028401725,1,0
201028401730,0,0
201028401740,1,0
201028401740,2,0
201028401740,3,0
201028401743,1,0
201028401743,2,0
201028401743,3,0
201028401744,1,9
201028401744,2,0
201028401749,1,0
201028401761,1,0
201028401767,1,0
201028401767,2,0
201028401777,1,0
201028401777,2,0
201028401777,3,0
201028401777,4,0
201028401784,1,0
201028401788,1,0
201028401788,2,0
201028401802,1,0
201028401802,2,0
201028401805,1,0
201028401805,2,0
201028401818,1,0
201028401818,2,0
201028401831,1,0
201028401831,2,0
201028401844,1,0
201028401847,1,9
201028401847,2,0
201028401859,1,0
201028401859,2,0
201028401860,1,9
201028401863,1,1
201028401882,1,0
201028401885,1,0
201028401885,2,0
201028401888,1,0
201028401888,2,0
201028401891,1,0
201028401891,2,0
201028401897,1,0
201028401897,2,0
201028401899,1,0
201028401899,2,0
201028401902,1,0
201028401902,2,0
201028401903,1,0
201028401903,2,0
201028401912,1,0
201028401912,2,0
201028401915,1,0
201028401915,2,0
201028401930,2,0
201028401938,1,0
201028401938,2,0
201028401948,1,0
201028401948,2,0
201028401952,1,0
201028401952,2,0
201028401954,1,0
201028401957,2,0
201028401959,1,0
201028401959,2,0
201028401962,1,0
201028401962,2,0
201028401963,1,0
201028401963,2,0
201028401968,1,0
201028401968,2,0
201028401968,3,0
201028401970,1,0
201028401970,2,0
201028401978,2,0
201028401981,1,0
201028401981,2,0
201028402001,1,0
201028402001,2,0
201028402004,1,0
201028402017,1,0
201028402017,2,0
201028402024,1,0
201028402030,0,0
201028402030,1,0
201028402036,1,0
201028402036,2,0
201028402044,0,0
201028402044,1,0
201028402058,1,0
201028402058,2,0
201028402060,1,0
201028402060,2,0
201028402061,0,0
201028402061,1,0
201028402071,1,0
201028402071,2,0
201028402076,1,0
201028402076,2,0
201028402078,1,0
201028402078,2,0
201028402087,1,2
201028402087,1,9
201028402087,2,0
201028402092,1,0
201028402092,2,0
201028402100,1,0
201028402100,2,0
201028402109,1,0
201028402109,2,0
201028402111,1,0
201028402111,2,0
201028402114,1,0
201028402115,0,0
201028402115,1,0
201028402119,1,0
201028402119,2,0
201028402122,1,0
201028402132,1,0
201028402132,2,0
201028402139,1,0
201028402139,2,0
201028402156,0,0
201028402156,1,0
201028402165,1,0
201028402169,2,0
201028402170,1,0
201028402170,2,0
201028402185,1,0
201028402185,2,0
201028402186,1,0
201028402186,2,0
201028402192,1,0
201028402192,2,0
201028402194,1,0
201028402194,2,0
201028402208,1,0
201028402210,0,0
201028402210,1,0
201028402212,2,0
201028402222,1,0
201028402226,0,0
201028402236,1,0
201028402236,2,0
201028402242,1,9
201028402250,1,0
201028402250,2,0
201028402270,1,0
201028402270,2,0
201028402274,1,0
201028402276,1,0
201028402276,2,0
201028402279,1,0
201028402279,2,0
201028402280,1,0
201028402280,2,0
201028402283,1,0
201028402283,2,0
201028402285,1,0
201028402285,2,0
201028402287,1,0
201028402287,2,0
201028402292,1,0
201028402292,2,0
201028402297,1,0
201028402297,2,0
201028402301,0,0
201028402301,1,9
201028402302,1,0
201028402302,2,0
201028402307,2,0
201028402312,1,0
201028402312,2,0
201028402322,1,0
201028402325,1,0
201028402325,2,0
201028402358,1,0
201028402362,1,0
201028402362,2,0
201028402368,1,0
201028402377,1,0
201028402387,1,0
201028402387,2,0
201028402388,1,0
201028402388,2,0
201028402394,1,0
201028402394,2,0
201028402396,1,0
201028402396,2,0
201028402403,0,0
201028402403,1,0
201028402404,1,0
201028402404,2,0
201028402406,1,0
201028402406,2,0
201028402409,1,0
201028402422,1,0
201028402422,2,0
201028402431,1,0
201028402431,2,0
201028402434,1,0
201028402441,1,0
201028402441,2,0
201028402452,1,0
201028402452,2,0
201028402456,1,0
201028402456,2,0
201028402457,1,0
201028402457,2,0
201028402464,1,0
201028402464,2,0
201028402470,1,0
201028402470,2,0
201028402479,1,0
201028402479,2,0
201028402485,1,0
201028402485,2,0
201028402486,0,0
201028402486,1,0
201028402488,1,0
201028402488,2,0
201028402491,1,0
201028402491,2,0
201028402492,1,0
201028402492,2,0
201028402493,0,0
201028402497,1,0
201028402497,2,0
201028402500,1,0
201028402513,1,0
201028402513,2,0
201028402519,1,0
201028402519,2,0
201028402520,1,0
201028402520,2,0
201028402524,1,0
201028402524,2,0
201028402529,1,0
201028402533,1,0
201028402533,2,0
201028402536,1,9
201028402536,2,0
201028402554,1,0
201028402554,2,0
201028402555,1,0
201028402555,2,0
201028402568,1,0
201028402568,2,0
201028402584,1,0
201028402597,1,0
201028402597,2,0
201028402602,1,0
201028402607,1,0
201028402607,2,0
201028402618,1,0
201028402633,1,9
201028402635,1,0
201028402635,2,0
201028402637,1,0
201028402637,2,0
201028402638,1,2
201028402640,1,0
201028402648,1,0
201028402648,2,0
201028402652,1,0
201028402652,2,0
201028402661,1,0
201028402661,2,0
201028402663,1,0
201028402663,2,0
201028402667,1,9
201028402667,2,0
201028402669,1,0
201028402669,2,0
201028402676,1,0
201028402676,2,0
201028402678,1,0
201028402678,2,0
201028402685,1,0
201028402685,2,0
201028402692,1,0
201028402693,1,2
201028402696,1,0
201028402698,1,0
201028402702,1,0
201028402702,2,0
201028402707,1,0
201028402707,2,0
201028402710,1,0
201028402710,2,0
201028402710,3,0
201028402715,1,0
201028402715,2,0
201028402729,1,0
201028402729,2,0
201028402738,1,0
201028402738,2,0
201028402750,1,0
201028402750,2,0
201028402751,1,0
201028402752,2,0
201028402776,1,0
201028402776,2,0
201028402776,3,0
201028402777,1,0
201028402777,2,0
201028402791,1,0
201028402791,2,0
201028402793,1,0
201028402793,2,0
201028402808,1,0
201028402808,2,0
201028402821,1,0
201028402821,2,0
201028402833,1,0
201028402833,2,0
201028402833,3,0
201028402857,1,0
201028402860,1,0
201028402861,1,0
201028402861,2,0
201028402862,1,0
201028402866,1,0
201028402870,1,0
201028402870,2,0
201028402880,1,0
201028402880,2,0
201028402883,1,0
201028402898,1,0
201028402898,2,0
201028402910,1,0
201028402910,2,0
201028402925,1,0
201028402925,2,0
201028402927,1,0
201028402927,2,0
201028402943,1,0
201028402943,2,0
201028402948,1,0
201028402948,2,0
201028402950,1,0
201028402950,2,0
201028402950,3,0
201028402950,4,0
201028402962,1,0
201028402963,1,0
201028402963,2,0
201028402964,1,0
201028402964,2,0
201028402967,1,0
201028402967,2,0
201028402977,1,0
201028402977,2,0
201028402983,1,2
201028402983,2,0
201028402985,1,0
201028402990,1,0
201028402990,2,0
201028402992,1,0
201028402998,1,0
201028402998,2,0
201028403006,1,0
201028403006,2,0
201028403012,1,0
201028403012,2,0
201028403015,1,9
201028403015,2,0
201028403015,3,0
201028403015,4,0
201028403030,1,0
201028403030,2,0
201028403044,1,0
201028403044,2,0
201028403047,1,0
201028403047,2,0
201028403047,3,0
201028403047,4,0
201028403053,1,0
201028403053,2,0
201028403054,1,0
201028403054,2,0
201028403055,1,0
201028403055,2,0
201028403056,1,0
201028403056,2,0
201028403059,1,0
201028403059,2,0
201028403059,3,0
201028403061,1,0
201028403061,2,0
201028403070,1,0
201028403072,1,0
201028403072,2,0
201028403074,1,0
201028403074,2,0
201028403075,1,0
201028403075,2,0
201028403096,1,9
201028403099,1,0
201028403107,1,0
201028403108,1,0
201028403108,2,0
201028403115,1,0
201028403115,2,0
201028403117,1,0
201028403117,2,0
201028403119,1,0
201028403136,1,0
201028403136,2,0
201028403139,1,0
201028403139,2,0
201028403159,1,0
201028403159,2,0
201028403167,1,0
201028403167,2,0
201028403180,1,0
201028403180,2,0
201028403192,1,0
201028403196,1,0
201028403196,2,0
201028403197,1,0
201028403197,2,0
201028403206,1,0
201028403217,1,0
201028403217,2,0
201028403226,1,0
201028403226,2,0
201028403233,1,0
201028403233,2,2
201028403235,1,0
201028403235,2,0
201028403238,0,0
201028403238,1,0
201028403242,1,0
201028403245,1,0
201028403245,2,0
201028403254,0,0
201028403254,1,0
201028403266,1,0
201028403266,2,0
201028403267,1,0
201028403267,2,0
201028403275,1,0
201028403275,2,0
201028403293,2,0
201028403293,3,0
201028403307,1,0
201028403307,2,0
201028403308,1,0
201028403308,2,0
201028403329,1,0
201028403332,1,0
201028403343,2,0
201028403345,1,0
201028403356,1,0
201028403356,2,0
201028403369,1,0
201028403369,2,0
201028403371,1,0
201028403377,1,0
201028403377,2,0
201028403379,1,9
201028403380,1,0
201028403380,2,0
201028403385,1,0
201028403385,2,0
201028403399,1,0
201028403399,2,0
201028403402,1,0
201028403402,2,0
201028403403,1,0
201028403403,2,0
201028403412,1,0
201028403412,2,0
201028403417,1,0
201028403417,2,0
201028403429,1,0
201028403429,2,0
201028403435,1,9
201028403436,1,0
201028403436,2,0
201028403446,1,0
201028403446,2,0
201028403447,1,0
201028403447,2,0
201028403451,1,0
201028403457,1,0
201028403457,2,0
201028403459,1,0
201028403459,2,0
201028403460,1,0
201028403460,2,0
201028403460,3,0
201028403460,4,0
201028403463,1,0
201028403463,2,0
201028403473,1,0
201028403473,2,0
201028403487,1,0
201028403487,2,0
201028403491,1,1
201028403491,2,0
201028403494,1,0
201028403494,2,0
201028403506,1,0
201028403506,2,0
201028403507,1,0
201028403507,2,0
201028403510,1,0
201028403510,2,0
201028403512,1,0
201028403512,2,0
201028403533,1,0
201028403533,2,0
201028403545,1,0
201028403545,3,0
201028403552,1,0
201028403552,2,0
201028403561,1,0
201028403561,2,0
201028403562,1,0
201028403562,2,0
201028403565,1,0
201028403565,2,0
201028403582,1,0
201028403582,2,0
201028403588,1,9
201028403588,2,0
201028403588,3,0
201028403590,1,9
201028403605,1,0
201028403608,1,0
201028403609,1,0
201028403611,1,0
201028403617,1,0
201028403617,2,0
201028403620,1,0
201028403624,1,0
201028403630,1,0
201028403630,2,0
201028403631,1,9
201028403634,1,0
201028403634,2,0
201028403635,1,0
201028403636,1,0
201028403636,2,0
201028403646,1,0
201028403661,1,2
201028403669,1,0
201028403669,2,0
201028403676,1,0
201028403676,2,0
201028403686,1,0
201028403686,2,0
201028403686,3,0
201028403700,1,0
201028403700,2,0
201028403706,2,0
201028403707,1,0
201028403707,2,0
201028403730,1,0
201028403730,2,0
201028403738,1,0
201028403738,2,0
201028403738,3,0
201028403742,1,0
201028403745,2,0
201028403762,2,0
201028403767,1,0
201028403767,2,0
201028403775,1,0
201028403775,2,0
201028403783,2,0
201028403789,1,0
201028403813,1,0
201028403813,2,0
201028403814,2,0
201028403816,1,0
201028403816,2,0
201028403847,1,0
201028403854,1,0
201028403855,1,0
201028403855,2,0
201028403860,1,2
201028403860,1,9
201028403860,2,0
201028403861,1,9
201028403867,1,0
201028403875,1,0
201028403875,2,0
201028403876,1,0
201028403876,2,0
201028403877,1,0
201028403877,2,0
201028403892,1,0
201028403892,2,0
201028403892,3,0
201028403893,1,0
201028403893,2,0
201028403902,1,0
201028403902,2,0
201028403909,1,9
201028403909,2,0
201028403910,1,0
201028403910,2,0
201028403930,1,0
201028403930,2,0
201028403938,1,0
201028403938,2,0
201028403943,1,0
201028403952,1,0
201028403971,1,0
201028403974,1,0
201028403974,2,0
201028404000,1,0
201028404000,2,0
201028404001,1,0
201028404001,2,0
201028404002,1,0
201028404002,2,0
201028404014,2,0
201028404029,1,0
201028404029,2,0
201028404034,1,0
201028404034,2,0
201028404042,1,0
201028404050,2,0
201028404059,1,0
201028404059,2,0
201028404064,1,0
201028404064,2,0
201028404089,1,0
201028404091,1,0
201028404091,2,0
201028404101,2,0
201028404108,1,9
201028404108,2,0
201028404112,1,0
201028404112,2,0
201028404113,1,0
201028404113,2,0
201028404114,1,0
201028404114,2,0
201028404118,1,0
201028404120,1,0
201028404120,2,0
201028404123,0,0
201028404123,0,0
201028404149,2,0
201028404155,2,0
201028404156,2,0
201028404180,1,0
201028404197,1,0
201028404197,2,0
201028404202,1,0
201028404202,2,0
201028404205,1,0
201028404205,2,0
201028404205,3,0
201028404211,1,0
201028404211,2,0
201028404215,1,0
201028404215,2,0
201028404222,1,0
201028404222,2,0
201028404236,1,0
201028404236,2,0
201028404245,1,0
201028404247,1,9
201028404249,1,0
201028404249,2,0
201028404251,1,9
201028404252,1,0
201028404256,1,0
201028404256,2,0
201028404256,3,0
201028404256,4,0
201028404259,1,0
201028404259,2,0
201028404261,1,0
201028404261,2,0
201028404268,1,0
201028404268,2,0
201028404279,1,0
201028404282,1,0
201028404282,2,0
201028404283,1,9
201028404283,2,0
201028404299,1,0
201028404306,1,2
201028404309,1,0
201028404314,1,0
201028404316,1,0
201028404325,1,0
201028404325,2,0
201028404329,1,0
201028404329,2,0
201028404332,1,9
201028404332,2,0
201028404333,1,0
201028404333,2,0
201028404352,1,1
201028404352,2,0
201028404358,1,9
201028404362,1,0
201028404362,2,0
201028404383,1,0
201028404383,2,0
201028404386,1,0
201028404395,2,0
201028404400,0,0
201028404400,1,0
201028404408,0,0
201028404409,1,0
201028404409,2,0
201028404412,1,0
201028404413,2,0
201028404413,3,0
201028404418,1,0
201028404418,2,0
201028404439,1,0
201028404439,2,0
201028404442,0,0
201028404449,1,0
201028404450,0,0
201028404453,2,0
201028404463,1,0
201028404463,2,0
201028404472,1,0
201028404490,1,0
201028404490,2,0
201028404497,1,0
201028404497,2,0
201028404500,1,2
201028404505,1,0
201028404505,2,0
201028404507,1,4
201028404507,2,0
201028404512,1,0
201028404512,2,0
201028404525,1,0
201028404525,2,0
201028404534,1,0
201028404544,1,1
201028404555,1,0
201028404555,3,0
201028404557,1,0
201028404557,2,0
201028404558,1,0
201028404558,2,0
201028404569,1,0
201028404573,1,0
201028404584,1,0
201028404584,2,0
201028404584,3,0
201028404594,1,0
201028404594,2,0
201028404605,1,0
201028404615,1,0
201028404615,2,0
201028404615,3,0
201028404615,4,0
201028404618,0,0
201028404618,1,0
201028404621,1,0
201028404628,1,0
201028404628,2,0
201028404634,0,0
201028404634,1,0
201028404651,1,0
201028404653,1,0
201028404656,1,9
201028404656,2,9
201028404657,1,0
201028404663,1,0
201028404664,1,0
201028404665,1,9
201028404665,2,0
201028404678,1,0
201028404678,2,0
201028404686,1,2
201028404686,2,0
201028404692,1,0
201028404694,1,1
201028404695,1,0
201028404695,2,0
201028404696,1,0
201028404696,2,0
201028404700,1,2
201028404707,1,0
201028404707,2,0
201028404711,1,0
201028404711,2,0
201028404716,1,0
201028404716,2,0
201028404727,1,0
201028404728,1,0
201028404728,2,0
201028404729,1,2
201028404729,2,0
201028404731,1,0
201028404731,2,0
201028404731,3,0
201028404735,1,0
201028404735,2,0
201028404737,1,0
201028404737,2,0
201028404742,1,0
201028404742,2,0
201028404745,1,0
201028404745,2,0
201028404754,1,0
201028404754,2,0
201028404775,1,0
201028404777,1,0
