CASENUM,PER_NO,MTM_CRSH
201422044161,1,0
201422044381,1,4
201422044593,1,2
201422044593,1,3
201422044837,1,19
201422044843,1,0
201422045043,1,2
201422045043,1,3
201422045334,1,2
201422045334,1,3
201422045393,1,10
201422045393,2,9
201422045546,1,0
201422045892,1,0
201422045982,1,0
201422046381,1,1
201422046685,1,0
201422046872,1,2
201422046872,1,3
201422046942,1,6
201422047023,1,0
201422047354,1,12
201422047506,1,0
201422047518,1,2
201422047747,1,2
201422047749,1,2
201422047861,1,0
201422047892,1,0
201422047914,1,0
201422047969,1,0
201422048494,1,0
201422048812,1,3
201422048846,1,0
201422048973,1,2
201422048973,1,11
201422049129,1,2
201422049129,1,6
201422049129,1,12
201422049360,1,2
201422049360,1,3
201422049360,2,2
201422049360,2,3
201422049559,1,0
201422049606,1,0
201422050342,1,0
201422050354,1,0
201422050553,1,0
201422050855,1,0
201422051046,1,0
201422051110,1,0
201422051142,1,0
201422051264,1,0
201422051715,1,0
201422051940,1,0
201422368328,1,12
201422368328,1,19
201422368343,1,1
201422368345,1,0
201422368350,1,10
201422368369,1,19
201422368394,1,0
201422368394,2,0
201422368394,3,0
201422368394,4,0
201422368397,1,19
201422368617,1,19
201422368624,1,19
201422368658,1,0
201422368900,1,0
201422368915,1,2
201422368915,1,12
201422368925,1,0
201422369169,1,0
201422369183,1,0
201422369202,1,20
201422369213,1,14
201422369363,1,0
201422369379,1,0
201422369387,1,0
201422369405,1,1
201422369405,1,6
201422369405,1,11
201422369422,1,0
201422369712,1,19
201422369742,1,3
201422369742,1,19
201422369752,1,0
201422369772,1,2
201422369772,1,3
201422369948,1,1
201422370125,1,0
201422370363,1,0
201422370395,1,0
201422370405,1,0
201422370421,1,0
201422370428,1,0
201422370694,1,0
201422370734,1,0
201422371124,1,0
201422371128,1,11
201422371131,1,0
201422371164,1,0
201422371169,1,0
201422371345,1,0
201422371356,1,0
201422371696,1,1
201422371701,1,0
201422371705,1,0
201422371734,1,0
201422371931,1,0
201422371951,1,0
201422371955,1,0
201422371969,1,0
201422371989,1,2
201422371989,1,7
201422371989,1,16
201422372003,1,21
201422372144,1,0
201422372166,1,0
201422372180,1,3
201422372453,1,0
201422372503,1,0
201422372511,1,2
201422372527,1,0
201422372559,1,0
201422372755,1,2
201422372755,1,6
201422372760,1,0
201422372768,1,6
201422372772,1,2
201422372789,1,0
201422373034,1,0
201422373048,1,0
201422373061,1,0
201422373089,1,2
201422373107,1,0
201422373112,1,0
201422373115,1,0
201422373297,1,0
201422373341,1,0
201422373388,1,3
201422373388,1,11
201422373392,1,0
201422373421,1,2
201422373421,1,12
201422373643,1,0
201422373694,1,1
201422374096,1,3
201422374100,1,0
201422374105,1,3
201422374110,1,0
201422374110,2,0
201422374122,1,2
201422374122,1,3
201422374144,1,0
201422374347,1,2
201422374347,1,3
201422374347,1,6
201422374347,1,21
201422374351,1,19
201422374351,2,19
201422374354,1,0
201422374382,1,0
201422374389,1,19
201422374393,1,0
201422374665,1,0
201422374681,1,0
201422374694,1,0
201422374701,1,0
201422374711,1,0
201422374730,1,0
201422374968,1,10
201422375011,1,15
201422375018,1,3
201422375018,1,11
201422375192,1,0
201422375227,1,1
201422375227,1,12
201422375418,1,9
201422375422,1,0
201422375578,1,6
201422375578,1,11
201422375932,1,0
201422375949,1,2
201422375951,1,0
201422375953,1,6
201422375953,1,21
201422375957,1,2
201422375957,1,11
201422375978,1,0
201422375986,1,0
201422375995,1,0
201422376008,1,2
201422376016,1,4
201422376099,1,2
201422376099,1,12
201422376102,1,0
201422376109,1,7
201422376115,1,0
201422376564,1,0
201422376581,1,2
201422376581,1,11
201422376593,1,0
201422376603,1,0
201422376959,1,2
201422376959,1,3
201422376991,1,7
201422377000,1,0
201422377340,1,0
201422377363,1,0
201422377365,1,10
201422377384,1,6
201422377523,1,17
201422377523,2,17
201422377556,1,0
201422377882,1,0
201422377888,1,1
201422377888,1,6
201422377888,1,11
201422377899,1,2
201422377903,1,0
201422377923,1,0
201422377923,2,0
201422377926,1,0
201422378158,1,0
201422378176,1,0
201422378189,1,6
201422378199,1,0
201422378204,1,0
201422378206,1,21
201422378213,1,0
201422378365,1,0
201422378396,1,0
201422378405,1,0
201422378413,1,8
201422378708,1,0
201422378720,1,0
201422378752,1,0
201422378978,1,2
201422378978,1,3
201422378978,1,11
201422378991,1,0
201422379027,1,2
201422379215,1,0
201422379297,1,0
201422379300,1,0
201422379306,1,0
201422379324,1,1
201422379324,1,2
201422379328,1,0
201422379593,1,0
201422379600,1,2
201422379625,1,0
201422379643,1,0
201422379672,1,0
201422379781,1,0
201422379856,1,21
201422380168,1,0
201422380195,1,0
201422380201,1,0
201422380210,1,0
201422380212,1,0
201422380424,1,6
201422380444,1,0
201422380469,1,0
201422380473,1,0
201422380478,1,0
201422380491,1,0
201422380497,1,0
201422380751,1,2
201422380751,1,3
201422380751,1,11
201422380751,1,12
201422380778,1,0
201422380785,1,6
201422380785,1,19
201422381071,1,0
201422381079,1,2
201422381087,1,21
201422381100,1,0
201422381106,1,0
201422381112,1,0
201422381129,1,12
201422381140,1,2
201422381300,1,2
201422381309,1,0
201422381716,1,2
201422381716,1,12
201422381722,1,0
201422381734,1,2
201422381764,1,0
201422381772,1,0
201422381937,1,2
201422381937,1,3
201422381958,1,0
201422381967,1,6
201422382062,1,0
201422382082,1,0
201422382085,1,0
201422382103,1,0
201422382129,1,2
201422382141,1,0
201422382724,1,0
201422382726,1,19
201422382729,1,0
201422382738,1,0
201422382745,1,19
201422382754,1,0
201422382767,1,2
201422382767,1,3
201422382767,1,21
201422382772,1,0
201422382779,1,0
201422382988,1,2
201422382988,1,3
201422382990,1,2
201422382990,1,3
201422382992,1,0
201422382994,1,2
201422382994,1,3
201422382994,1,11
201422383086,1,0
201422383153,1,0
201422383158,1,0
201422383211,1,0
201422383354,1,19
201422383511,1,0
201422383526,1,0
201422383528,1,0
201422383558,1,0
201422383596,1,0
201426641409,1,0
201426641523,1,0
201426641854,1,2
201426642263,1,0
201426642289,1,11
201426642367,1,0
201426642393,1,0
201426642393,2,0
201426642579,1,0
201426642904,1,0
201426643089,1,21
201426643180,1,0
201426643237,1,0
201426643293,1,0
201426643338,1,1
201426643508,1,0
201426643541,1,0
201426643571,1,2
201426643571,1,12
201426643631,1,0
201426643746,1,0
201426643751,1,2
201426643815,1,2
201426643816,1,0
201426643819,1,2
201426644192,1,2
201426644194,1,0
201426644281,1,2
201426644468,1,0
201426644582,1,0
201426644765,1,2
201426645131,1,2
201426645363,1,11
201426645516,1,0
201427230213,1,5
201427230268,1,0
201427230283,1,0
201427230460,1,6
201427230577,1,0
201427230579,1,6
201427230585,1,0
201427230947,1,3
201427230947,1,11
201427231006,1,0
201427231087,1,0
201427231209,1,0
201427231252,1,2
201427231318,1,0
201427231444,1,0
201427231449,1,0
201427231455,1,0
201427231704,1,0
201427231743,1,11
201427231785,1,0
201427232017,1,3
201427232143,1,0
201427232273,1,0
201427232366,1,0
201427232398,1,21
201427232402,1,11
201427232409,1,0
201427232717,1,0
201427232736,1,0
201427232738,1,1
201427232859,1,2
201427232859,1,6
201427232868,1,0
201427232877,1,0
201427232890,1,11
201427232940,1,0
201427232942,1,0
201427233012,1,0
201427233087,1,0
201427233275,1,0
201427233287,1,0
201427233303,1,0
201427233363,1,0
201427233432,1,0
201427233439,1,11
201427233439,2,11
201427233559,1,0
201427233565,1,21
201427233588,1,2
201427233588,1,3
201427233624,1,0
201427233681,1,0
201427233741,1,11
201427233879,1,0
201427233896,1,11
201427233909,1,0
201427234027,1,2
201427234058,1,21
201427234106,1,7
201427234133,1,1
201427234134,1,21
201427234181,1,2
201427234183,1,0
201427234291,1,0
201427234295,1,2
201427234298,1,2
201427234298,1,3
201427234381,1,0
201427234381,2,0
201427234431,1,2
201427234578,1,0
201427234639,1,7
201427234639,1,15
201427234725,1,0
201427234819,1,0
201427234823,1,0
201427234824,1,7
201427234825,1,0
201427234901,1,16
201427234901,1,21
201427235082,1,0
201427235126,1,0
201427235129,1,0
201427235189,1,0
201427235324,1,0
201427235332,1,0
201427235352,1,2
201427235373,1,0
201427235390,1,0
201427235399,1,0
201427235428,1,0
201427235459,1,0
201427235473,1,9
201427235569,1,0
201427235607,1,0
201427235661,1,0
201427235692,1,0
201427235737,1,11
201427235789,1,0
201427235817,1,0
201427235943,1,0
201427236053,1,0
201427236120,1,3
201427236128,1,0
201427236239,1,3
201427236328,1,0
201427236461,1,0
201427236594,1,3
201427236619,1,0
201427236743,1,0
201427236866,1,0
201427236911,1,0
201427236968,1,0
201427236977,1,0
201427237005,1,0
201427237200,1,0
201427237214,1,2
201427237214,1,3
201427237214,1,11
201427237246,1,4
201427237299,1,0
201427237303,1,2
201427237303,1,3
201427237329,1,0
201427237444,1,0
201427237462,1,2
201427237517,1,0
201427237550,1,0
201427237585,1,0
201427237585,2,0
201427237636,1,19
201427237650,1,11
201427237650,1,21
201427237690,1,0
201427237716,1,0
201427237722,1,11
201427237757,1,0
201427237830,1,2
201427237881,1,19
201427238129,1,0
201428004070,1,11
201428004123,1,1
201428004392,1,0
201428004888,1,4
201428004923,1,4
201428004923,1,19
201428114251,1,9
201428114478,1,11
201428114604,1,0
201428114647,1,12
201428114661,1,0
201428114669,1,2
201428115336,1,0
201428115354,1,0
201428115361,1,2
201428115363,1,12
201428115394,1,7
201428115394,2,7
201428115626,1,0
201428115773,1,0
201428115787,1,7
201428116025,1,12
201428116093,1,0
201428116093,2,0
201428116138,1,16
201428116422,1,7
201428116622,1,0
201428117187,1,11
201428117613,1,19
201428117613,1,21
201428245296,1,2
201428245328,1,0
201428245341,1,0
201428245377,1,0
201428245679,1,2
201428245679,1,3
201428245722,1,2
201428245722,1,3
201428245811,1,0
201428245829,1,0
201428246559,1,0
201428246908,1,0
201428246965,1,0
201428247042,1,1
201428247050,1,1
201428247050,1,12
201428247099,1,1
201428247203,1,4
201428247361,1,0
201428247595,1,11
201428247634,1,0
201428247663,1,1
201428247836,1,4
201428248088,1,2
201428248168,1,1
201428248168,1,11
201428248168,1,12
201428248263,1,11
201428248422,1,11
201428248429,1,0
201428248761,1,0
201428248924,1,2
201428248997,1,2
201428248997,1,3
201428249043,1,0
201428249060,1,1
201428249198,1,11
201428249285,1,2
201428249285,1,12
201428249316,1,21
201428249374,1,10
201428249377,1,10
201428249445,1,8
201428249559,1,1
201428249559,1,9
201428249593,1,0
201428249633,1,1
201428249633,1,11
201428249872,1,0
201428249879,1,2
201428249899,1,10
201428249899,1,15
201428249922,1,3
201428249932,1,2
201428249932,1,3
201428249932,1,6
201428249966,1,0
201428250011,1,0
201428250047,1,0
201428250047,2,0
201428250078,1,0
201428250236,1,0
201428250277,1,0
201428250345,1,11
201428250345,1,12
201428250427,1,2
201428250589,1,2
201428250589,1,3
201428250672,1,2
201428250862,1,0
201428250864,1,0
201428250872,1,1
201428250872,1,4
201428250872,1,11
201428250876,1,1
201428250876,1,2
201428250889,1,2
201428250928,1,0
201428250928,2,0
201428250931,1,2
201428250931,1,3
201428251149,1,9
201428251190,1,11
201428251213,1,0
201428251268,1,0
201428251286,1,4
201428251315,1,2
201428251462,1,2
201428251462,1,12
201428251509,1,16
201428251785,1,0
201428251785,2,0
201428251811,1,0
201428251982,1,2
201428251982,1,3
201428251982,1,12
201428252346,1,2
201428252365,1,0
201428252365,2,0
201428252423,1,2
201428252423,1,11
201428252432,1,0
201428252444,1,2
201428252444,1,12
201428252533,1,11
201428252587,1,9
201428252670,1,2
201428252820,1,2
201428252850,1,2
201428252850,1,17
201428252980,1,11
201428253009,1,13
201428253009,1,14
201428253009,1,19
201428253282,1,2
201428253282,1,12
201428253329,1,0
201428253362,1,0
201428253379,1,0
201428253497,1,0
201428253552,1,0
201428253617,1,1
201428253745,1,11
201428253778,1,2
201428253778,1,12
201428254085,1,2
201428254085,1,3
201428254087,1,0
201428254087,2,0
201428254117,1,0
201428254341,1,0
201428254341,2,0
201428316930,1,0
201428316984,1,2
201428317020,1,0
201428317093,1,0
201428317100,1,0
201428317274,1,2
201428317274,1,6
201428317304,1,2
201428317369,1,0
201428317587,1,2
201428317849,1,2
201428317879,1,2
201428317879,1,11
201428317950,1,0
201428317957,1,0
201428318121,1,0
201428318250,1,0
201428318532,1,2
201428318947,1,10
201428319080,1,12
201428319745,1,0
201428319893,1,19
201428320269,1,0
201428320294,1,0
201428320386,1,2
201428320503,1,9
201428320600,1,2
201428321001,1,2
201428321001,2,0
201428321323,1,2
201428321323,1,12
201428428430,1,2
201428428430,1,12
201428428437,1,2
201428428437,1,3
201428428531,1,0
201428428787,1,0
201428428788,1,14
201428428788,1,19
201428429016,1,6
201428429131,1,10
201428429191,1,16
201428429510,1,0
201428429709,1,9
201428429922,1,0
201428429922,2,0
201428430144,1,0
201428430362,1,7
201428430419,1,2
201428430419,1,11
201428430622,1,0
201428430660,1,2
201428430660,1,21
201428430745,1,0
201428430749,1,2
201428430837,1,0
201428431670,1,10
201428431758,1,0
201428431758,2,0
201428432051,1,9
201428432196,1,0
201428432323,1,0
201428432323,2,0
201428432376,1,0
201428544468,1,12
201428545274,1,0
201428545302,1,13
201428545553,1,4
201428545739,1,0
201428546164,1,2
201428546328,1,1
201428546977,1,0
201428546992,1,11
201428546992,1,12
201428546992,1,19
201428547056,1,0
201428547558,1,19
201428547997,1,12
201428548019,1,2
201428548019,1,19
201428548119,1,2
201428548119,1,3
201428548427,1,0
201428548541,1,0
201428548587,1,7
201428548609,1,15
201428548636,1,0
201428549102,1,0
201428549106,1,3
201428549106,1,6
201428549106,1,11
201428549231,1,2
201428549235,1,0
201428549308,1,0
201428549587,1,0
201428549614,1,2
201428549716,1,0
201428549716,2,0
201428549723,1,0
201428549826,1,11
201428550666,1,0
201428550681,1,1
201428550780,1,0
201428551292,1,2
201428551314,1,0
201428551529,1,14
201428551529,1,19
201428551549,1,0
201428551651,1,2
201428551651,1,11
201428552176,1,11
201428552208,1,0
201428552328,1,0
201428552696,1,4
201428552764,1,0
201428552834,1,0
201428553028,1,0
201428553394,1,0
201428553469,1,0
201428553715,1,0
201428553741,1,0
201428553767,1,11
201428553774,1,0
201428553781,1,0
201428553788,1,19
201428553924,1,12
201428554172,1,21
201428554437,1,12
201428554616,1,0
201428554947,1,10
201428555093,1,2
201428555147,1,4
201428555233,1,0
201428555332,1,0
201428555465,1,15
201428555525,1,2
201428555583,1,2
201428555835,1,13
201428556551,1,0
201428722554,1,12
201428722935,1,0
201428723625,1,9
201428723663,1,0
201428724133,1,0
201428724144,1,0
201428724167,1,0
201428724175,1,0
201428724342,1,0
201428724520,1,0
201428724532,1,0
201428724590,1,0
201428724775,1,2
201428724882,1,7
201428724927,1,2
201428724927,1,11
201428724927,2,0
201428724927,3,0
201428724981,1,0
201428725030,1,0
201428725072,1,0
201428725197,1,11
201428725237,1,0
201428725292,1,0
201428725330,1,0
201428725393,1,0
201428725400,1,0
201428725566,1,2
201428725708,1,0
201428725812,1,0
201428725875,1,0
201428726055,1,0
201428726061,1,0
201428726061,2,0
201428726407,1,0
201428726485,1,0
201428726623,1,0
201428727504,1,21
201428829679,1,9
201428829701,1,0
201428829706,1,0
201428829731,1,7
201428830012,1,0
201428830296,1,0
201428830421,1,0
201428830469,1,0
201428830733,1,6
201428830733,1,11
201428830733,1,12
201428831017,1,0
201428831076,1,0
201428831100,1,0
201428831101,1,4
201428831101,1,19
201428831329,1,10
201428831600,1,0
201428831947,1,0
201428832064,1,2
201428832147,1,6
201428832483,1,0
201428832498,1,10
201428832818,1,9
201428832860,1,0
201428833027,1,0
201428833241,1,0
201428833274,1,0
201428833373,1,2
201428833373,1,12
201428833440,1,10
201428833907,1,6
201428833986,1,2
201428833986,1,3
201428833986,1,6
201428834160,1,0
201428834181,1,0
201428834181,2,0
201428834230,1,2
201428834262,1,0
201428834281,1,0
201428834359,1,0
201428834447,1,0
201428834484,1,2
201428834484,1,12
201428834680,1,0
201428834713,1,2
201428834969,1,1
201428834969,1,12
201428928741,1,0
201428928796,1,0
201428928824,1,0
201428928837,1,0
201428929162,1,21
201428929246,1,2
201428929246,1,10
201428929257,1,2
201428929257,1,11
201428929257,1,12
201428929374,1,0
201428929402,1,0
201428929486,1,2
201428929486,1,11
201428929591,1,19
201428929591,1,21
201428929660,1,0
201428929667,1,0
201428929669,1,0
201428929683,1,2
201428929683,1,3
201428929699,1,0
201428929723,1,0
201428929895,1,10
201428929938,1,2
201428930067,1,10
201428930071,1,0
201428930322,1,0
201428930348,1,2
201428930348,1,3
201428930415,1,2
201428930415,1,3
201428930513,1,0
201428930585,1,11
201428930731,1,2
201428930731,1,11
201428930731,1,12
201428930872,1,0
201428930992,1,11
201428931059,1,0
201428931149,1,0
201428931152,1,0
201428931280,1,2
201428931296,1,0
201428931377,1,2
201428931484,1,2
201428931717,1,0
201428931750,1,0
201428931862,1,0
201428931958,1,7
201428931963,1,10
201428931964,1,2
201428932000,1,9
201428932156,1,2
201428932156,1,12
201428932254,1,15
201428932254,1,16
201428932278,1,2
201428932278,1,3
201428932288,1,0
201428932347,1,4
201428932475,1,0
201428932542,1,0
201428932607,1,0
201428932669,1,0
201428932785,1,2
201428932785,1,3
201428932785,1,21
201428932879,1,0
201428932879,2,0
201428932879,3,0
201428932879,4,0
201428932892,1,0
201428932984,1,0
201428932999,1,3
201428933001,1,0
201428933010,1,10
201428933019,1,2
201428933137,1,0
201428933542,1,0
201428933542,2,0
201428933740,1,16
201428933776,1,10
201428933786,1,10
201428933836,1,7
201428933875,1,0
201428934007,1,0
201428934046,1,0
201428934245,1,2
201428934259,1,4
201428934295,1,0
201428934389,1,0
201428934402,1,4
201428934588,1,0
201428934620,1,0
201428934763,1,0
201428934768,1,2
201428934768,1,12
201428934797,1,0
201428934815,1,10
201428934982,1,2
201428935039,1,0
201428935050,1,2
201428935144,1,0
201428935238,1,2
201428935389,1,0
201428935471,1,0
201428935546,1,0
201428935621,1,0
201428935656,1,2
201428936045,1,15
201428936045,1,21
201429058530,1,0
201429059063,1,0
201429059125,1,2
201429059125,1,12
201429059887,1,2
201429060357,1,2
201429060357,1,4
201429060421,1,2
201429060421,1,11
201429060440,1,0
201429060445,1,0
201429061212,1,11
201429061343,1,19
201429062044,1,0
201429062044,2,0
201429062703,1,4
201429062806,1,2
201429062895,1,0
201429063576,1,0
201429063589,1,0
201429063879,1,0
201429064309,1,2
201429064325,1,0
201429064546,1,1
201429064639,1,0
201429064669,1,0
201429064714,1,0
201429064769,1,1
201429064769,1,2
201429065142,1,2
201429065482,1,2
201429065482,1,12
201429065894,1,0
201429066063,1,10
201429066108,1,2
201429066280,1,8
201429066623,1,4
201429066623,1,6
201429066919,1,0
201429067488,1,0
201429067650,1,1
201429068136,1,21
201429068271,1,2
201429068365,1,4
201429069069,1,0
201429069720,1,0
201429070220,1,0
201429070593,1,2
201429070998,1,2
201429070998,1,12
201429072101,1,0
201429072199,1,0
201429072199,2,0
201429072798,1,2
201429072798,1,3
201429072798,1,6
201429106243,1,2
201429106433,1,0
201429106798,1,2
201429230974,1,0
201429231015,1,12
201429231015,1,19
201429231306,1,11
201429231331,1,1
201429231443,1,0
201429231445,1,4
201429232034,1,2
201429232034,1,19
201429232087,1,0
201429232325,1,0
201429232431,1,4
201429232665,1,11
201429232768,1,10
201429232878,1,2
201429232878,1,3
201429233217,1,2
201429233243,1,2
201429233243,1,3
201429233243,1,6
201429233288,1,2
201429233288,1,7
201429233568,1,19
201429233628,1,9
201429233678,1,2
201429233678,1,19
201429233763,1,2
201429233824,1,0
201429234219,1,0
201429234299,1,2
201429234299,1,11
201429234444,1,2
201429234472,1,2
201429234472,1,11
201429234598,1,0
201429234706,1,0
201429235015,1,0
201429235178,1,2
201429235178,1,3
201429235178,1,6
201429235178,1,14
201429235178,1,19
201429235505,1,0
201429235731,1,4
201429235863,1,10
201429235896,1,2
201429235896,1,3
201429235919,1,9
201429235945,1,2
201429236121,1,10
201429236147,1,11
201429236455,1,0
201429236578,1,11
201429236767,1,0
201429237147,1,2
201429237147,1,11
201429237147,1,12
201429237157,1,0
201429237423,1,21
201429237485,1,0
201429237493,1,0
201429237554,1,2
201429237554,1,6
201429237595,1,11
201429237595,1,12
201429237620,1,0
201429237715,1,0
201429237864,1,2
201429237915,1,21
201429238011,1,12
201429238027,1,2
201429238488,1,2
201429238762,1,0
201429238902,1,0
201429238917,1,2
201429238992,1,0
201429239056,1,12
201429239070,1,1
201429239070,1,12
201429239093,1,2
201429239277,1,4
201429441304,1,0
201429441372,1,2
201429441717,1,2
201429441717,1,3
201429441928,1,1
201429441928,1,2
201429443042,1,2
201429443042,1,3
201429443105,1,21
201429443283,1,2
201429443353,1,0
201429443573,1,2
201429443573,1,3
201429443573,1,11
201429443633,1,3
201429443633,1,10
201429443633,1,13
201429443633,1,14
201429443836,1,0
201429444141,1,2
201429444188,1,0
201429444257,1,0
201429444804,1,8
201429444970,1,1
201429444970,1,2
201429444970,1,12
201429444970,1,19
201429445018,1,0
201429445225,1,0
201429445577,1,0
201429445766,1,0
201429445985,1,2
201429445985,1,12
201429446014,1,0
201429446295,1,2
201429446395,1,0
201429446507,1,2
201429446761,1,0
201429447062,1,2
201429447062,1,10
201429447503,1,19
201429447877,1,2
201429448160,1,0
201429448306,1,2
201429448426,1,4
201429448667,1,2
201429449044,1,0
201429449151,1,11
201429449311,1,2
201429449367,1,2
201429449367,2,2
201429449438,1,0
201429449508,1,2
201429449978,1,0
201429450022,1,2
201429450290,1,2
201429450290,1,11
201429450303,1,2
201429450303,1,11
201429450878,1,2
201429450878,1,11
201429450983,1,2
201429547881,1,0
201429549741,1,0
201429550765,1,0
201429551761,1,0
201429552992,1,0
201429553209,1,2
201429553209,1,12
201429554119,1,0
201429554186,1,0
201429554337,1,11
201429554427,1,0
201429554461,1,0
201429555183,1,3
201429555199,1,0
201429555249,1,0
201429555509,1,1
201429555561,1,2
201429555684,1,0
201429555935,1,0
201429555937,1,2
201429556153,1,0
201429556342,1,0
201429556386,1,0
201429556555,1,12
201429556569,1,0
201429556662,1,0
201429556711,1,2
201429556731,1,2
201429556811,1,0
201429557020,1,0
201429557159,1,0
201429557160,1,0
201429557263,1,2
201429557313,1,11
201429557472,1,4
201429557819,1,0
201429557822,1,0
201429557824,1,2
201429557826,1,2
201429557826,1,3
201429557862,1,2
201429557895,1,0
201429557900,1,21
201429557984,1,2
201429558028,1,0
201429558028,2,0
201429558235,1,0
201429558325,1,11
201429558362,1,2
201429558362,1,10
201429558400,1,0
201429558747,1,11
201429558776,1,11
201429558918,1,0
201429558974,1,0
201429559267,1,1
201429559267,1,6
201429559576,1,2
201429559623,1,0
201429559664,1,0
201429559697,1,0
201429559818,1,11
201429559818,1,19
201429559888,1,0
201429560128,1,0
201429560242,1,2
201429560242,1,3
201429560953,1,0
201429561005,1,0
201429561233,1,12
201429561261,1,2
201429561920,1,0
201429630915,1,9
201429630915,1,10
201429630975,1,0
201429631288,1,2
201429631288,1,3
201429631350,1,2
201429631350,1,11
201429631688,1,11
201429631688,1,19
201429631832,1,4
201429632066,1,0
201429632070,1,0
201429632383,1,6
201429632384,1,0
201429632427,1,0
201429632502,1,2
201429632502,1,12
201429632505,1,18
201429632505,1,21
201429632520,1,2
201429632520,1,3
201429632659,1,10
201429632700,1,14
201429632700,1,19
201429632702,1,6
201429632702,1,8
201429632729,1,11
201429632940,1,11
201429632941,1,0
201429632993,1,0
201429632998,1,0
201429633026,1,0
201429633124,1,0
201429633133,1,0
201429633196,1,0
201429633197,1,0
201429633213,1,0
201429633214,1,8
201429633222,1,8
201429633222,1,14
201429633225,1,0
201429633362,1,0
201429633368,1,3
201429633419,1,0
201429633421,1,0
201429633445,1,10
201429633463,1,14
201429633467,1,0
201429633479,1,10
201429633528,1,0
201429633645,1,3
201429633649,1,0
201429633680,1,2
201429633680,1,3
201429633795,1,0
201429633862,1,2
201429633862,1,3
201429634020,1,0
201429634075,1,3
201429634108,1,3
201429634181,1,0
201429634193,1,12
201429634193,1,18
201429634196,1,21
201429634196,2,21
201429634205,1,0
201429634227,1,0
201429634241,1,0
201429634242,1,10
201429634259,1,10
201429634264,1,0
201429634268,1,0
201429634283,1,2
201429634292,1,10
201429634294,1,0
201429634307,1,0
201429634332,1,0
201429634520,1,2
201429634533,1,0
201429634570,1,4
201429634632,1,0
201429634633,1,2
201429634642,1,10
201429634714,1,17
201429634714,1,2
201429634714,1,10
201429634716,1,0
201429634772,1,2
201429634772,1,18
201429634790,1,0
201429634845,1,0
201429634864,1,0
201429634907,1,0
201429634990,1,11
201429635005,1,0
201429635201,1,0
201429635212,1,0
201429635220,1,2
201429635220,1,18
201429635252,1,0
201429635266,1,0
201429635292,1,0
201429635316,1,0
201429635359,1,0
201429635382,1,0
201429635425,1,0
201429635447,1,0
201429635486,1,9
201429635488,1,2
201429635488,1,3
201429635488,1,17
201429635493,1,4
201429635536,1,16
201429635549,1,0
201429635603,1,2
201429635603,1,10
201429635628,1,2
201429635628,1,3
201429635642,1,0
201429635646,1,0
201429635668,1,2
201429635682,1,0
201429635691,1,0
201429635740,1,7
201429635874,1,0
201429635892,1,0
201429635893,1,7
201429635901,1,0
201429635926,1,0
201429635965,1,0
201429635968,1,0
201429635969,1,0
201429635974,1,0
201429635979,1,0
201429636038,1,2
201429636079,1,2
201429636182,1,0
201429636183,1,1
201429636183,1,2
201429636262,1,0
201429636276,1,0
201429636280,1,0
201429636547,1,0
201429636559,1,0
201429636600,1,0
201429636629,1,0
201429636630,1,2
201429636631,1,0
201429636652,1,0
201429636676,1,0
201429636676,2,0
201429636678,1,0
201429636692,1,0
201429636695,1,2
201429636697,1,0
201429636806,1,9
201429636806,1,16
201429636987,1,3
201429636990,1,2
201429637001,1,2
201429637010,1,0
201429637025,1,0
201429637031,1,8
201429637066,1,2
201429637066,1,3
201429637138,1,0
201429637160,1,2
201429637160,1,3
201429637205,1,4
201429637206,1,0
201429637365,1,0
201429637371,1,0
201429637399,1,0
201429637401,1,0
201429637406,1,9
201429637406,1,13
201429637406,1,14
201429637406,1,21
201429637422,1,0
201429637461,1,0
201429637524,1,2
201429637571,1,2
201429637571,1,10
201429637578,1,0
201429637671,1,2
201429637671,1,3
201429637675,1,2
201429637675,1,3
201429637682,1,0
201429637712,1,2
201429637712,1,14
201429637742,1,10
201429637762,1,11
201429637769,1,14
201429637794,1,0
201429637807,1,0
201429637810,1,2
201429637840,1,2
201429637848,1,0
201429637854,1,0
201429637874,1,0
201429637877,1,0
201429637998,1,11
201429638052,1,0
201429638232,1,13
201429638232,1,14
201429638253,1,1
201429638253,1,2
201429638253,1,3
201429638258,1,0
201429638346,1,0
201429638541,1,2
201429638541,1,9
201429638541,1,14
201429638551,1,0
201429638566,1,2
201429638566,1,3
201429638575,1,0
201429638693,1,2
201429638693,1,11
201429638753,1,18
201429638753,1,21
201429639234,1,0
201429639249,1,3
201429639249,1,21
201429761047,1,10
201429761125,1,10
201429761548,1,9
201429761725,1,2
201429761725,1,9
201429761787,1,0
201429762412,1,1
201429762426,1,0
201429762426,2,0
201429762426,3,0
201429762889,1,0
201429763207,1,2
201429763207,1,10
201429763533,1,2
201429763826,1,0
201429764189,1,0
201429764626,1,11
201429764641,1,11
201429764703,1,0
201429764714,1,0
201429764799,1,0
201429765206,1,1
201429765405,1,0
201429765434,1,0
201429765507,1,9
201429765718,1,2
201429765718,1,11
201429765884,1,2
201429765884,1,10
201429765929,1,0
201429766031,1,10
201429766054,1,0
201429766423,1,2
201429766448,1,2
201429766691,1,0
201429766742,1,2
201429766766,1,2
201429766766,1,3
201429766774,1,2
201429766774,1,3
201429766900,1,11
201429767012,1,2
201429767012,1,12
201429767083,1,2
201429767943,1,10
201429767948,1,0
201429767966,1,7
201429768221,1,10
201429768233,1,0
